Time(Sec),Roll(rad),Pitch(rad),Yaw(rad),A_x(m/s2),A_y(m/s2),A_z(m/s2)
120.045622,0.061793,-0.062603,2.990265,0.587675,0.454058,9.895946
120.054965,0.062081,-0.062660,2.990513,0.682454,0.439376,9.807834
120.065600,0.062369,-0.062765,2.990762,1.043157,0.642825,9.778017
120.075882,0.062761,-0.062832,2.991003,0.742061,0.592318,9.718614
120.085036,0.063010,-0.062942,2.991193,0.871062,0.475517,9.670130
120.094991,0.063254,-0.063009,2.991343,0.926513,0.508891,9.619787
120.105279,0.063464,-0.062986,2.991492,0.973271,0.569456,9.566832
120.114978,0.063636,-0.062951,2.991652,0.855093,0.462836,9.564256
120.125631,0.063782,-0.062915,2.991796,0.790565,0.458591,9.485526
120.135099,0.063933,-0.062918,2.991924,0.839855,0.503236,9.584506
120.144845,0.064094,-0.062943,2.992041,0.827359,0.575576,9.664401
120.155686,0.064313,-0.062924,2.992153,0.970041,0.591770,9.731717
120.167711,0.064582,-0.062848,2.992250,0.809433,0.678033,9.951038
120.177584,0.064858,-0.062824,2.992316,0.604127,0.642025,9.771101
120.185068,0.065149,-0.062803,2.992363,0.667830,0.669120,9.818510
120.195752,0.065491,-0.062868,2.992420,0.547739,0.676465,9.681823
120.203636,0.065797,-0.063037,2.992502,0.558972,0.623313,9.633840
120.216154,0.066132,-0.063203,2.992582,0.657277,0.677004,9.666588
120.219848,0.066425,-0.063417,2.992715,0.527897,0.612304,9.582556
120.235507,0.066675,-0.063608,2.992870,0.653232,0.647266,9.547359
120.240702,0.066889,-0.063723,2.993020,0.667434,0.760128,9.618877
120.254083,0.067090,-0.063840,2.993185,0.328860,0.713471,9.456139
120.264441,0.067293,-0.063915,2.993344,0.431000,0.736937,9.612328
120.274970,0.067548,-0.064046,2.993489,0.493554,0.756412,9.782074
120.284577,0.067764,-0.064310,2.993675,0.083075,0.706590,9.748175
120.294355,0.067957,-0.064568,2.993846,0.346684,0.746913,9.922435
120.303907,0.068161,-0.064844,2.994060,0.466520,0.743767,9.985389
120.313875,0.068353,-0.065164,2.994283,0.247506,0.771520,9.916934
120.326025,0.068529,-0.065469,2.994527,0.336899,0.833752,9.905139
120.334693,0.068637,-0.065866,2.994776,0.479345,0.874369,9.857727
120.344273,0.068752,-0.066297,2.995048,0.484212,0.820465,9.740827
120.353727,0.068844,-0.066687,2.995308,0.520744,0.839941,9.685434
120.365132,0.068934,-0.067038,2.995589,0.644062,0.895150,9.576425
120.376005,0.068964,-0.067333,2.995856,0.739568,0.867001,9.665691
120.384398,0.068992,-0.067569,2.996094,0.730285,0.886745,9.580113
120.395137,0.068988,-0.067769,2.996310,0.708974,0.858238,9.579459
120.403763,0.068954,-0.067959,2.996534,0.763747,0.912356,9.627883
120.415131,0.068882,-0.068212,2.996769,0.557922,0.864139,9.508961
120.426226,0.068821,-0.068506,2.996956,0.545773,0.926841,9.550499
120.434969,0.068736,-0.068878,2.997166,0.651304,0.816171,9.644911
120.445124,0.068610,-0.069233,2.997382,0.563269,0.838701,9.741677
120.453584,0.068513,-0.069652,2.997593,0.654317,0.804346,9.741466
120.464808,0.068396,-0.070070,2.997807,0.659223,0.782770,9.729232
120.476664,0.068318,-0.070502,2.998026,0.647354,0.696929,9.848185
120.484610,0.068282,-0.070856,2.998235,0.879320,0.678646,9.885721
120.494315,0.068308,-0.071163,2.998452,0.808043,0.600788,9.830394
120.503688,0.068376,-0.071448,2.998664,0.772038,0.520330,9.790640
120.513591,0.068465,-0.071667,2.998864,0.882790,0.447014,9.901879
120.526770,0.068543,-0.071820,2.999118,0.867872,0.404025,9.840009
120.533844,0.068630,-0.071908,2.999378,0.785280,0.466541,9.820824
120.543921,0.068712,-0.071995,2.999684,0.944368,0.636688,9.904235
120.553746,0.068752,-0.072189,2.999963,0.659393,0.733625,9.794311
120.564495,0.068770,-0.072413,3.000232,0.561753,0.739762,9.851633
120.576432,0.068759,-0.072686,3.000471,0.679144,0.770098,9.712032
120.583984,0.068688,-0.073039,3.000768,0.666485,0.768846,9.677619
120.594396,0.068648,-0.073393,3.001054,0.620957,0.697289,9.600309
120.604837,0.068586,-0.073776,3.001342,0.731140,0.578468,9.570829
120.614811,0.068545,-0.074103,3.001673,0.726373,0.543938,9.585398
120.625605,0.068518,-0.074306,3.002014,0.874697,0.529992,9.738292
120.635290,0.068444,-0.074426,3.002330,0.417425,0.569951,9.700210
120.644567,0.068476,-0.074535,3.002603,1.172361,0.610469,9.597301
120.654917,0.068509,-0.074634,3.002844,0.948646,0.437102,9.703666
120.664407,0.068588,-0.074712,3.003027,0.633418,0.361323,9.692697
120.675608,0.068689,-0.074784,3.003229,0.880415,0.389347,9.734509
120.684414,0.068786,-0.074789,3.003381,0.978293,0.377339,9.915811
120.695059,0.068925,-0.074877,3.003547,0.515056,0.410608,9.766389
120.703508,0.069092,-0.075020,3.003691,0.871163,0.467699,9.751979
120.714180,0.069200,-0.075207,3.003819,0.724386,0.479767,9.624208
120.726798,0.069312,-0.075483,3.003926,0.755221,0.505342,9.677606
120.733730,0.069369,-0.075766,3.004050,0.876935,0.507426,9.672174
120.744106,0.069466,-0.076039,3.004141,0.824691,0.492176,9.581042
120.754572,0.069518,-0.076247,3.004253,0.957921,0.554439,9.556176
120.764444,0.069582,-0.076341,3.004343,0.970708,0.570922,9.668053
120.775626,0.069640,-0.076369,3.004465,0.888663,0.527270,9.681516
120.784421,0.069739,-0.076361,3.004586,0.921424,0.545926,9.724703
120.794195,0.069874,-0.076353,3.004722,0.891118,0.557712,9.775651
120.809238,0.070071,-0.076350,3.004822,1.038255,0.639598,9.868368
120.814101,0.070251,-0.076351,3.004962,0.778528,0.584706,9.889014
120.825278,0.070430,-0.076282,3.005136,0.792542,0.602864,9.794636
120.834255,0.070654,-0.076272,3.005342,0.993348,0.646344,9.936731
120.844973,0.070879,-0.076275,3.005557,0.591694,0.694952,9.667282
120.854908,0.071103,-0.076349,3.005772,0.531614,0.749113,9.583405
120.864018,0.071234,-0.076479,3.006003,0.692981,0.811588,9.678260
120.875433,0.071395,-0.076658,3.006215,0.492966,0.814981,9.689251
120.884009,0.071541,-0.076837,3.006437,0.535294,0.727484,9.674341
120.894109,0.071655,-0.077006,3.006635,0.303053,0.847505,9.661832
120.904969,0.071759,-0.077153,3.006832,0.241464,0.674283,9.731200
120.913945,0.071909,-0.077335,3.007009,0.662987,0.699145,9.778343
120.927060,0.072077,-0.077535,3.007177,0.110468,0.632093,9.567419
120.934435,0.072251,-0.077839,3.007331,0.159749,0.541511,9.603675
120.944471,0.072472,-0.078161,3.007467,0.534090,0.681635,9.802582
120.953856,0.072663,-0.078479,3.007559,0.410005,0.721059,9.651888
120.965185,0.072854,-0.078734,3.007656,0.648642,0.698376,9.825583
120.977271,0.073035,-0.078931,3.007727,0.692822,0.705575,9.928441
120.984598,0.073203,-0.079145,3.007770,0.657754,0.716689,9.848969
120.994675,0.073332,-0.079349,3.007822,0.704694,0.809362,10.017212
121.005376,0.073461,-0.079591,3.007885,0.759310,0.797321,9.916036
121.014648,0.073567,-0.079926,3.007991,0.835257,0.770864,9.877314
121.025136,0.073627,-0.080229,3.008130,0.997501,0.760954,9.828513
121.034558,0.073703,-0.080512,3.008288,0.967731,0.837409,9.680924
121.044094,0.073736,-0.080696,3.008465,1.157767,0.899542,9.814848
121.053825,0.073779,-0.080780,3.008655,1.262839,0.920350,9.600247
121.063963,0.073795,-0.080842,3.008879,1.165248,0.861290,9.524541
121.075192,0.073796,-0.080891,3.009121,1.085556,0.907903,9.498655
121.084961,0.073848,-0.080978,3.009338,1.183290,0.898347,9.508276
121.095375,0.073881,-0.081076,3.009577,1.223567,0.880909,9.606353
121.104683,0.073993,-0.081077,3.009847,1.030285,0.769833,9.636901
121.114167,0.074145,-0.081047,3.010112,1.085106,0.803013,9.804115
121.126778,0.074312,-0.081069,3.010416,0.855244,0.738606,9.791004
121.134512,0.074542,-0.081082,3.010732,0.796055,0.784829,9.716682
121.144126,0.074742,-0.081198,3.011046,0.732815,0.734074,9.710926
121.154538,0.074936,-0.081346,3.011328,0.582374,0.647369,9.691114
121.165122,0.075127,-0.081579,3.011637,0.640857,0.608212,9.558401
121.176184,0.075276,-0.081828,3.011928,0.672977,0.659614,9.514483
121.185093,0.075403,-0.082030,3.012206,0.710279,0.584224,9.492439
121.195289,0.075445,-0.082144,3.012471,0.840684,0.476599,9.435369
121.204496,0.075531,-0.082193,3.012721,0.740126,0.450906,9.291876
121.214707,0.075573,-0.082186,3.012951,0.715608,0.550288,9.455468
121.226499,0.075703,-0.082249,3.013100,0.775357,0.531056,9.449498
121.234286,0.075755,-0.082303,3.013238,0.776252,0.514689,9.413841
121.244092,0.075829,-0.082312,3.013357,0.820211,0.586819,9.485986
121.255118,0.075921,-0.082322,3.013392,0.850514,0.637635,9.602432
121.265072,0.075981,-0.082318,3.013415,0.971134,0.645031,9.494671
121.276027,0.076040,-0.082279,3.013411,0.866046,0.611117,9.653611
121.284677,0.076132,-0.082278,3.013421,0.875935,0.777906,9.763760
121.294240,0.076229,-0.082303,3.013436,0.951234,0.804384,9.940416
121.304540,0.076333,-0.082293,3.013406,0.934861,0.878102,9.826032
121.314421,0.076454,-0.082336,3.013387,0.648361,0.838095,9.845731
121.326018,0.076510,-0.082353,3.013363,0.692686,1.026582,10.007932
121.335017,0.076559,-0.082326,3.013400,0.976916,1.063936,10.073184
121.344605,0.076600,-0.082298,3.013437,0.601536,1.111806,9.944492
121.354963,0.076626,-0.082285,3.013492,0.561800,1.086066,9.935478
121.365116,0.076589,-0.082332,3.013565,0.657444,1.061449,9.934341
121.376386,0.076562,-0.082381,3.013672,0.521957,1.029428,9.718635
121.385746,0.076514,-0.082398,3.013833,0.664771,1.064290,9.802830
121.394170,0.076450,-0.082469,3.014011,0.681157,1.006908,9.843534
121.404788,0.076411,-0.082586,3.014214,0.582231,0.933177,9.852060
121.413982,0.076392,-0.082688,3.014432,0.607499,0.998812,9.810402
121.425217,0.076341,-0.082754,3.014675,0.645716,0.994008,9.826509
121.434749,0.076353,-0.082853,3.014887,0.736308,0.969870,9.934878
121.444118,0.076374,-0.083009,3.015115,0.612294,0.971229,9.858226
121.454082,0.076422,-0.083217,3.015337,0.845896,0.995835,9.737779
121.464493,0.076450,-0.083410,3.015565,1.015823,0.988780,9.815368
121.477122,0.076483,-0.083556,3.015800,0.892090,0.889401,9.647453
121.484985,0.076507,-0.083652,3.016060,0.941100,0.714604,9.628959
121.493884,0.076528,-0.083695,3.016370,1.066920,0.739235,9.626634
121.505388,0.076533,-0.083723,3.016735,0.935040,0.742155,9.626006
121.513888,0.076525,-0.083747,3.017111,0.920823,0.725897,9.706296
121.526569,0.076561,-0.083777,3.017502,0.862014,0.640632,9.641049
121.535342,0.076635,-0.083826,3.017852,0.891624,0.694786,9.724404
121.543889,0.076736,-0.083920,3.018196,0.941229,0.719469,9.904061
121.554643,0.076869,-0.083984,3.018517,0.726644,0.670293,9.757967
121.564625,0.077026,-0.084059,3.018840,0.844224,0.514504,9.881985
121.576712,0.077212,-0.084100,3.019164,0.814064,0.486625,9.864660
121.584937,0.077345,-0.084217,3.019530,0.580815,0.531340,9.749029
121.595035,0.077429,-0.084335,3.019923,0.712406,0.554464,9.597910
121.606076,0.077521,-0.084553,3.020287,0.749876,0.521103,9.562160
121.614156,0.077517,-0.084787,3.020685,0.691774,0.499165,9.495091
121.626862,0.077550,-0.084966,3.021052,0.870714,0.623200,9.454860
121.634556,0.077548,-0.085067,3.021403,0.859371,0.621404,9.442478
121.644923,0.077513,-0.085113,3.021733,0.897216,0.552290,9.421745
121.655674,0.077523,-0.085090,3.022026,0.926590,0.496194,9.433428
121.665176,0.077557,-0.085032,3.022271,0.871112,0.522799,9.443901
121.675473,0.077689,-0.084929,3.022534,0.841990,0.446518,9.732143
121.684943,0.077884,-0.084892,3.022800,0.811235,0.445677,9.794331
121.695058,0.078173,-0.084887,3.023085,0.705494,0.502629,9.817544
121.704434,0.078513,-0.084937,3.023398,0.802012,0.591319,9.825316
121.714988,0.078858,-0.085076,3.023726,0.723296,0.521584,10.016079
121.726464,0.079228,-0.085186,3.024037,0.722284,0.481392,9.843997
121.734073,0.079580,-0.085364,3.024327,0.863565,0.549256,9.826777
121.744359,0.079902,-0.085614,3.024627,0.793994,0.557192,9.714933
121.753856,0.080192,-0.085868,3.024887,0.704055,0.474701,9.779919
121.764690,0.080447,-0.086111,3.025120,0.810886,0.489321,9.505804
121.776576,0.080731,-0.086317,3.025380,0.886841,0.511359,9.498326
121.785149,0.080960,-0.086460,3.025653,0.846269,0.556296,9.471904
121.794031,0.081152,-0.086566,3.025898,0.927677,0.595273,9.594362
121.806494,0.081377,-0.086615,3.026084,0.800097,0.629492,9.461754
121.819139,0.081572,-0.086656,3.026236,0.843564,0.669405,9.582126
121.825137,0.081722,-0.086664,3.026402,0.971651,0.744674,9.636018
121.835122,0.081827,-0.086681,3.026536,0.821794,0.862528,9.663385
121.844844,0.081953,-0.086727,3.026633,0.912986,1.020936,9.619080
121.854324,0.082077,-0.086779,3.026682,0.863500,1.100989,9.691676
121.865151,0.082198,-0.086832,3.026738,0.934628,0.986380,9.909554
121.875851,0.082355,-0.086918,3.026800,0.858255,1.022996,9.871419
121.884124,0.082541,-0.086987,3.026887,0.737576,1.108251,9.981463
121.894952,0.082761,-0.087098,3.027003,0.845907,1.231396,9.986371
121.904915,0.082977,-0.087227,3.027115,0.776781,1.243724,10.001584
121.914055,0.083251,-0.087360,3.027238,0.682391,1.161204,9.887786
121.926098,0.083491,-0.087495,3.027378,0.804985,1.189531,9.970398
121.935290,0.083727,-0.087616,3.027493,0.797150,1.267365,9.774168
121.945828,0.083929,-0.087711,3.027635,0.874391,1.120518,9.717288
121.952635,0.084093,-0.087832,3.027827,0.893575,1.050497,9.619654
121.965271,0.084215,-0.087905,3.028042,0.895518,0.983749,9.596613
121.976324,0.084343,-0.087963,3.028245,1.001182,1.017572,9.475465
121.989133,0.084413,-0.087998,3.028467,0.958872,1.058381,9.463639
121.993971,0.084431,-0.087959,3.028688,0.989456,0.918789,9.595905
122.004980,0.084438,-0.087936,3.028919,1.013545,0.888232,9.696409
122.014033,0.084400,-0.087906,3.029144,0.916616,0.943380,9.661295
122.025548,0.084330,-0.087838,3.029351,0.929919,0.927138,9.784834
122.034944,0.084285,-0.087845,3.029587,0.998748,0.819675,9.777443
122.044894,0.084286,-0.087849,3.029792,0.695296,0.929095,9.863310
122.054496,0.084302,-0.087851,3.029982,0.994415,0.970736,10.042100
122.065101,0.084333,-0.087891,3.030172,0.868722,0.924624,10.098202
122.075556,0.084342,-0.087910,3.030340,0.650706,0.744805,10.157505
122.084085,0.084285,-0.088036,3.030543,0.670838,0.677031,9.972961
122.093973,0.084254,-0.088153,3.030735,0.812876,0.744103,9.921011
122.104226,0.084197,-0.088315,3.030907,0.829087,0.733030,9.723140
122.114004,0.084095,-0.088503,3.031056,0.779976,0.710901,9.611773
122.126007,0.083989,-0.088648,3.031181,0.878272,0.808047,9.473572
122.134942,0.083858,-0.088747,3.031286,0.895546,0.827567,9.547801
122.144177,0.083737,-0.088825,3.031334,0.926591,0.817152,9.442087
122.154063,0.083615,-0.088886,3.031396,0.857653,0.645003,9.335462
122.164793,0.083458,-0.088951,3.031449,0.866332,0.739939,9.221181
122.176503,0.083313,-0.089066,3.031524,0.933986,0.783603,9.382567
122.184687,0.083175,-0.089195,3.031586,0.793842,0.685218,9.376653
122.194279,0.083039,-0.089269,3.031700,0.991256,0.744734,9.451995
122.202828,0.082929,-0.089290,3.031836,1.011052,0.789565,9.692782
122.213943,0.082844,-0.089249,3.032001,0.937880,0.740824,9.849262
122.226087,0.082795,-0.089231,3.032181,0.865491,0.839670,9.769578
122.234679,0.082755,-0.089225,3.032364,0.771216,0.742618,9.868702
122.245374,0.082746,-0.089247,3.032575,0.802984,0.702259,9.919996
122.254856,0.082804,-0.089358,3.032772,0.807710,0.714469,9.899754
122.264286,0.082899,-0.089440,3.033000,0.664645,0.730734,9.872046
122.275680,0.082971,-0.089567,3.033265,0.811180,0.677670,10.131691
122.284618,0.083108,-0.089702,3.033568,0.704027,0.626411,10.075690
122.294802,0.083300,-0.089872,3.033872,0.499190,0.629936,9.896854
122.305812,0.083469,-0.090102,3.034169,0.535668,0.656443,9.776606
122.314777,0.083650,-0.090422,3.034430,0.535578,0.675904,9.725487
122.326781,0.083858,-0.090798,3.034672,0.630431,0.651440,9.625825
122.334423,0.084065,-0.091180,3.034919,0.693731,0.611253,9.527658
122.344244,0.084286,-0.091477,3.035133,0.871396,0.543292,9.595391
122.354383,0.084442,-0.091665,3.035350,0.824632,0.531284,9.488165
122.364808,0.084582,-0.091775,3.035564,0.805367,0.523652,9.501960
122.378072,0.084700,-0.091857,3.035752,0.904952,0.646623,9.463090
122.384064,0.084801,-0.091968,3.035942,0.936980,0.746576,9.490223
122.394046,0.084865,-0.092156,3.036128,0.933079,0.861124,9.485273
122.404749,0.084894,-0.092340,3.036259,1.031022,0.896375,9.515804
122.414347,0.084888,-0.092518,3.036370,1.131772,0.927256,9.585845
122.425909,0.084795,-0.092648,3.036470,1.207698,0.932370,9.556877
122.434364,0.084687,-0.092697,3.036565,1.066907,0.993779,9.479732
122.444294,0.084581,-0.092747,3.036663,1.127412,0.965948,9.605492
122.454584,0.084450,-0.092798,3.036733,1.103361,1.004339,9.650278
122.464475,0.084343,-0.092913,3.036838,0.933938,1.084907,9.569454
122.475568,0.084279,-0.093081,3.036932,0.983307,1.097458,9.634940
122.484323,0.084175,-0.093211,3.037031,1.064114,1.094707,9.900091
122.494211,0.084084,-0.093314,3.037099,1.020355,1.106514,9.905926
122.505269,0.084025,-0.093330,3.037205,0.882776,1.083673,9.847936
122.513886,0.083966,-0.093334,3.037297,0.859180,1.081565,9.777570
122.526155,0.083915,-0.093376,3.037398,0.862220,1.005547,9.892777
122.534627,0.083879,-0.093470,3.037500,0.706840,0.973570,9.746532
122.544035,0.083868,-0.093660,3.037593,0.750862,0.931347,9.626818
122.553895,0.083821,-0.093853,3.037682,0.942807,0.899749,9.681544
122.564233,0.083797,-0.094065,3.037781,0.902954,0.862081,9.601346
122.576593,0.083773,-0.094154,3.037909,1.019037,0.898410,9.591169
122.584978,0.083703,-0.094177,3.038037,0.952758,0.892787,9.559077
122.594200,0.083560,-0.094198,3.038172,0.862782,0.880590,9.651837
122.604135,0.083432,-0.094299,3.038309,0.838462,0.831487,9.630539
122.614686,0.083269,-0.094443,3.038459,0.830302,0.786096,9.487904
122.627387,0.083054,-0.094634,3.038621,0.931177,0.745354,9.435006
122.634178,0.082805,-0.094816,3.038782,0.911428,0.707346,9.701114
122.645216,0.082579,-0.094935,3.038949,0.951455,0.673162,9.746258
122.654075,0.082339,-0.094991,3.039147,1.013927,0.738820,9.769468
122.664525,0.082151,-0.095014,3.039339,0.822938,0.664775,9.814108
122.677123,0.081983,-0.095100,3.039475,0.711446,0.642439,10.033894
122.684252,0.081925,-0.095281,3.039595,0.669342,0.716983,10.028144
122.694265,0.081895,-0.095552,3.039674,0.645234,0.735215,10.047344
122.703042,0.081948,-0.095861,3.039743,0.761829,0.610649,10.124253
122.714049,0.081977,-0.096229,3.039833,0.881962,0.620362,10.137376
122.726577,0.082037,-0.096547,3.039941,0.908081,0.658724,9.880125
122.734210,0.082037,-0.096756,3.040057,0.956871,0.729363,9.705301
122.744012,0.082015,-0.096930,3.040165,0.920837,0.700534,9.697648
122.754251,0.081996,-0.097117,3.040255,0.892147,0.751656,9.445739
122.764540,0.081904,-0.097346,3.040320,1.005331,0.774227,9.257915
122.776739,0.081763,-0.097568,3.040367,1.093825,0.844257,9.156461
122.784662,0.081600,-0.097718,3.040423,1.173613,0.746328,9.224836
122.794686,0.081382,-0.097800,3.040513,1.374727,0.816961,9.192177
122.804182,0.081117,-0.097731,3.040613,1.243161,0.874697,9.253902
122.814374,0.080855,-0.097594,3.040723,1.175133,0.871509,9.489181
122.826832,0.080604,-0.097449,3.040825,1.106343,0.947741,9.649021
122.834432,0.080438,-0.097383,3.040938,1.074973,0.957359,9.664073
122.845283,0.080228,-0.097450,3.041045,1.028466,0.954638,9.821457
122.855283,0.080054,-0.097588,3.041159,0.868498,0.980367,9.954054
122.865642,0.079907,-0.097782,3.041279,1.043283,0.875394,9.991530
122.876460,0.079757,-0.097926,3.041409,1.196538,0.958269,9.856924
122.884543,0.079583,-0.098015,3.041553,0.985737,0.974533,9.874203
122.895527,0.079470,-0.098080,3.041665,0.943740,0.961559,9.751209
122.905304,0.079313,-0.098134,3.041750,0.856446,0.919350,9.610812
122.914481,0.079095,-0.098198,3.041831,0.850526,0.832660,9.449595
122.926083,0.078826,-0.098286,3.041969,0.887778,0.836599,9.534377
122.935366,0.078574,-0.098356,3.042093,0.891715,0.864191,9.416262
122.944925,0.078286,-0.098358,3.042233,0.966290,0.827004,9.464028
122.953645,0.078031,-0.098239,3.042436,1.066213,0.756805,9.570212
122.965174,0.077810,-0.098079,3.042636,0.970059,0.747346,9.640011
122.976311,0.077625,-0.097891,3.042871,0.880824,0.704120,9.666941
122.984851,0.077484,-0.097777,3.043098,0.948513,0.730091,9.647456
122.994222,0.077392,-0.097744,3.043350,0.851073,0.668485,9.759336
123.004254,0.077339,-0.097746,3.043607,0.992804,0.639459,9.676635
123.015074,0.077317,-0.097757,3.043842,1.014724,0.588168,9.854307
123.026103,0.077330,-0.097683,3.044080,1.035176,0.526786,9.853712
123.034622,0.077381,-0.097552,3.044338,0.866435,0.421660,9.809072
123.045341,0.077490,-0.097331,3.044637,0.894798,0.407078,10.000574
123.054702,0.077672,-0.097208,3.044984,0.772574,0.391653,10.176958
123.064908,0.077952,-0.097201,3.045323,0.693229,0.456201,9.976516
123.075674,0.078242,-0.097344,3.045651,0.693904,0.399168,9.876127
123.084303,0.078597,-0.097516,3.045979,0.684022,0.345908,9.840064
123.094281,0.078915,-0.097682,3.046310,0.950357,0.308534,9.753572
123.104730,0.079241,-0.097783,3.046637,0.859138,0.231131,9.608455
123.114037,0.079543,-0.097840,3.046931,0.842264,0.294160,9.495060
123.126184,0.079850,-0.097887,3.047228,0.910756,0.380018,9.445532
123.134464,0.080137,-0.097974,3.047514,0.778618,0.360943,9.319087
123.144097,0.080421,-0.098124,3.047795,0.932383,0.331473,9.180398
123.155128,0.080683,-0.098268,3.048043,1.064247,0.435772,9.252760
123.164407,0.080864,-0.098345,3.048292,1.311150,0.551708,9.405758
123.175062,0.081037,-0.098332,3.048525,1.399874,0.713687,9.339049
123.184973,0.081173,-0.098146,3.048735,1.252869,0.761173,9.449920
123.195704,0.081240,-0.097901,3.048900,1.227848,0.750054,9.574248
123.203313,0.081268,-0.097719,3.049034,1.183930,0.781973,9.683388
123.214637,0.081298,-0.097530,3.049165,0.921426,0.828283,9.720836
123.225957,0.081304,-0.097453,3.049271,1.161467,0.933678,10.092065
123.234747,0.081368,-0.097406,3.049361,1.168660,1.039625,10.181273
123.244681,0.081471,-0.097378,3.049395,0.980236,0.949061,10.163934
123.255271,0.081558,-0.097322,3.049436,1.106017,0.994039,10.281984
123.264712,0.081692,-0.097244,3.049464,0.980692,1.153609,10.266155
123.276433,0.081834,-0.097195,3.049452,0.668019,1.270751,10.062354
123.284826,0.081983,-0.097240,3.049409,0.608146,1.247164,9.946728
123.294684,0.082118,-0.097370,3.049368,0.635362,1.105976,9.819976
123.305002,0.082215,-0.097580,3.049357,0.733352,1.128760,9.744329
123.314537,0.082253,-0.097736,3.049321,0.729705,1.192588,9.537967
123.326937,0.082268,-0.097848,3.049335,0.694496,1.102799,9.498878
123.334881,0.082187,-0.097929,3.049390,0.802184,1.107185,9.451019
123.344804,0.082095,-0.098014,3.049437,0.778312,1.140861,9.394429
123.354114,0.082002,-0.098123,3.049503,0.614305,1.136819,9.306402
123.365182,0.081839,-0.098232,3.049528,0.710885,1.163682,9.315045
123.375737,0.081716,-0.098376,3.049534,0.902862,1.049267,9.499886
123.384679,0.081575,-0.098547,3.049566,0.887307,1.012301,9.609306
123.394151,0.081475,-0.098686,3.049634,0.992235,1.019550,9.735139
123.404094,0.081399,-0.098782,3.049703,1.008085,0.981228,9.868236
123.414179,0.081313,-0.098872,3.049803,0.901027,0.982542,9.951522
123.426483,0.081222,-0.099013,3.049909,0.825887,1.052711,9.849611
123.434833,0.081124,-0.099242,3.050000,0.955425,1.051912,9.935986
123.445133,0.081012,-0.099568,3.050098,0.876040,1.000913,9.752123
123.454123,0.080819,-0.099888,3.050184,1.012813,0.884844,9.703132
123.464486,0.080624,-0.100197,3.050266,1.189457,0.856945,9.557848
123.476831,0.080389,-0.100423,3.050382,1.184709,0.812421,9.574104
123.485115,0.080133,-0.100559,3.050492,1.077585,0.759685,9.268765
123.495461,0.079888,-0.100655,3.050588,1.151599,0.682333,9.221399
123.504424,0.079646,-0.100696,3.050673,1.243726,0.673434,9.262699
123.513750,0.079422,-0.100784,3.050782,1.133027,0.664432,9.321947
123.525920,0.079209,-0.100847,3.050859,1.057120,0.696091,9.202440
123.534592,0.078965,-0.100839,3.050939,1.188602,0.648562,9.360970
123.545376,0.078828,-0.100743,3.050995,1.241944,0.697726,9.543130
123.554906,0.078658,-0.100580,3.051088,1.161365,0.767507,9.569558
123.565263,0.078492,-0.100407,3.051166,1.088568,0.739695,9.507277
123.575898,0.078357,-0.100265,3.051249,1.034365,0.648936,9.852565
123.584844,0.078233,-0.100218,3.051382,1.020979,0.598091,9.965840
123.595075,0.078182,-0.100251,3.051493,0.989987,0.664549,9.910397
123.605215,0.078126,-0.100289,3.051629,0.901813,0.646770,9.826501
123.614189,0.078048,-0.100343,3.051749,0.939844,0.674025,10.008085
123.625769,0.077997,-0.100338,3.051881,1.098171,0.619419,9.916951
123.635353,0.077951,-0.100317,3.052017,0.963705,0.637484,9.729723
123.644282,0.077922,-0.100251,3.052148,0.836281,0.619497,9.719996
123.654451,0.077956,-0.100237,3.052281,0.772057,0.579035,9.748485
123.664740,0.078039,-0.100232,3.052422,0.851469,0.542373,9.650784
123.676029,0.078134,-0.100237,3.052595,0.832178,0.540938,9.578833
123.685236,0.078334,-0.100257,3.052819,0.843368,0.590487,9.736514
123.694694,0.078571,-0.100292,3.053079,0.857130,0.623126,9.680542
123.703898,0.078864,-0.100310,3.053348,0.809088,0.521933,9.646525
123.714221,0.079179,-0.100316,3.053682,0.731646,0.515770,9.542449
123.725806,0.079491,-0.100343,3.054035,0.902051,0.553178,9.559280
123.734611,0.079810,-0.100422,3.054405,0.960174,0.668737,9.487991
123.744893,0.080105,-0.100459,3.054754,1.042857,0.587391,9.318092
123.754996,0.080404,-0.100489,3.055159,1.143953,0.484283,9.369659
123.764360,0.080641,-0.100403,3.055588,1.470448,0.639757,9.357507
123.775952,0.080926,-0.100248,3.056007,1.086557,0.643094,9.330055
123.785304,0.081174,-0.099951,3.056422,1.132362,0.591910,9.470572
123.795037,0.081407,-0.099621,3.056873,1.246878,0.544452,9.786308
123.805027,0.081693,-0.099388,3.057306,1.186899,0.609158,9.858719
123.814366,0.082001,-0.099247,3.057759,0.910894,0.668555,10.033488
123.833397,0.082293,-0.099147,3.058174,1.058925,0.627789,10.159156
123.835863,0.082580,-0.099126,3.058560,1.152706,0.597564,10.121892
123.844749,0.082832,-0.099037,3.058952,0.956597,0.649415,9.980238
123.854970,0.083062,-0.098942,3.059269,0.949444,0.749456,10.012039
123.864229,0.083296,-0.098844,3.059522,0.964320,0.857423,9.973117
123.875343,0.083452,-0.098776,3.059712,0.799289,0.852954,10.009536
123.885000,0.083542,-0.098755,3.059834,0.880399,0.924248,9.911680
123.894298,0.083597,-0.098757,3.059921,0.744807,0.905546,10.017932
123.904667,0.083585,-0.098827,3.059953,0.678861,0.787565,9.732931
