Time(Sec),X(m),Y(m),theta(rad),V_x(m/s),V_y(m/s)
69.101862,57.614986,-80.903905,-1.956842,0.332109,-0.000004
69.162475,57.615502,-80.920469,-1.956842,0.330486,-0.000051
69.162488,57.616015,-80.936988,-1.956842,0.331359,-0.000039
69.213690,57.616479,-80.953735,-1.956842,0.334977,-0.000003
69.258948,57.616943,-80.970461,-1.956842,0.334603,-0.000002
69.315065,57.617459,-80.987136,-1.956842,0.333728,-0.000126
69.369450,57.617975,-81.003804,-1.956842,0.333728,-0.000164
69.419081,57.618487,-81.020459,-1.956842,0.332980,-0.000238
69.477389,57.618997,-81.037087,-1.956842,0.332731,-0.000151
69.529662,57.619515,-81.053678,-1.956842,0.331981,-0.000213
69.592704,57.620030,-81.070286,-1.956842,0.332231,-0.000201
69.642657,57.620547,-81.086872,-1.956842,0.330986,-0.000336
69.694049,57.621125,-81.103304,-1.956842,0.330101,-0.002531
69.747891,57.621638,-81.119783,-1.956842,0.329363,-0.000907
69.816540,57.622154,-81.136260,-1.956842,0.330112,-0.000996
69.867970,57.622661,-81.152982,-1.956842,0.333724,-0.001010
69.867978,57.623194,-81.169615,-1.956842,0.333717,-0.001863
69.921593,57.623686,-81.186303,-1.956842,0.333229,-0.000764
69.962907,57.624198,-81.202948,-1.956842,0.333601,-0.000738
70.019513,57.624758,-81.219598,-1.956842,0.332847,-0.002885
70.070720,57.625279,-81.236239,-1.956842,0.332854,-0.000879
70.126361,57.625848,-81.252970,-1.956842,0.334954,-0.002773
70.177357,57.626356,-81.269666,-1.956842,0.334476,0.000263
70.224103,57.626800,-81.286219,-1.956842,0.330738,-0.000006
70.274480,57.627242,-81.302709,-1.956842,0.330364,-0.000005
70.329536,57.627738,-81.319330,-1.956842,0.331738,0.000915
70.382750,57.628234,-81.335870,-1.956842,0.331737,0.000832
70.445731,57.628717,-81.352433,-1.956842,0.331122,0.002097
70.500335,57.629196,-81.368987,-1.956842,0.331493,0.001525
70.552595,57.629725,-81.385687,-1.956842,0.333724,0.004566
70.604603,57.630220,-81.402092,-1.956842,0.328378,0.002563
70.659568,57.631058,-81.418760,-1.956842,0.333396,-0.032616
70.710521,57.631728,-81.435406,-1.956842,0.331805,-0.036492
70.710527,57.632326,-81.451968,-1.956842,0.332694,-0.061335
70.764545,57.632720,-81.468386,-1.956842,0.329260,-0.065437
70.813261,57.633852,-81.484808,-1.956842,0.328388,-0.098946
70.865539,57.634200,-81.501045,-1.956842,0.324827,-0.110887
70.921113,57.635151,-81.517237,-1.956842,0.323487,-0.134103
70.971423,57.635936,-81.533348,-1.956842,0.322513,-0.135713
71.030507,57.636532,-81.549279,-1.956842,0.318682,-0.144954
71.087473,57.637025,-81.565174,-1.956842,0.317707,-0.136718
71.135932,57.637673,-81.580988,-1.956842,0.315815,-0.148520
71.185827,57.638666,-81.596838,-1.956842,0.316868,-0.153454
71.240441,57.639244,-81.612577,-1.956842,0.313823,-0.145716
71.289597,57.640259,-81.628428,-1.956842,0.315485,-0.161660
71.347979,57.640993,-81.644243,-1.956842,0.315529,-0.165338
71.397363,57.641100,-81.659943,-1.956842,0.313666,-0.163882
71.450354,57.641911,-81.675727,-1.956842,0.312617,-0.150467
71.505090,57.642094,-81.691399,-1.956842,0.312626,-0.150076
71.553811,57.642509,-81.707301,-1.956842,0.316226,-0.148755
71.604503,57.643451,-81.723281,-1.956842,0.317011,-0.148509
71.654040,57.643244,-81.739230,-1.956842,0.317707,-0.155270
71.704719,57.642722,-81.755034,-1.956842,0.315749,-0.144391
71.756000,57.642097,-81.770687,-1.956842,0.312151,-0.140413
71.811536,57.641207,-81.786291,-1.956842,0.312286,-0.159439
71.811544,57.640455,-81.802035,-1.956842,0.313867,-0.155313
71.882577,57.639812,-81.817827,-1.956842,0.315337,-0.165278
71.935555,57.639763,-81.833728,-1.956842,0.314311,-0.127303
71.995888,57.638668,-81.849480,-1.956842,0.314953,-0.158330
72.049934,57.637705,-81.865114,-1.956842,0.311683,-0.126658
72.109652,57.637055,-81.880893,-1.956842,0.314139,-0.157276
72.155019,57.635066,-81.896500,-1.956842,0.313556,-0.159567
72.204664,57.633815,-81.912295,-1.956842,0.316141,-0.146485
72.260370,57.632249,-81.928138,-1.956842,0.316208,-0.153173
72.260379,57.630914,-81.944013,-1.956842,0.317674,-0.176799
72.312798,57.629775,-81.960096,-1.956842,0.318738,-0.158778
72.370035,57.627887,-81.975948,-1.956842,0.318505,-0.140992
72.423174,57.626432,-81.992137,-1.956842,0.321733,-0.139462
72.475719,57.624898,-82.008207,-1.956842,0.320864,-0.162961
72.532385,57.622917,-82.023954,-1.956842,0.314966,-0.157596
72.588736,57.620377,-82.039434,-1.956842,0.313036,-0.162995
72.642207,57.618559,-82.055055,-1.956842,0.311719,-0.159240
72.701135,57.616405,-82.070537,-1.956842,0.310681,-0.133785
72.757236,57.613157,-82.086109,-1.956842,0.317467,-0.167443
72.807843,57.610792,-82.102100,-1.956842,0.320543,-0.152356
72.859280,57.608237,-82.117790,-1.956842,0.315484,-0.165033
72.914535,57.605410,-82.133264,-1.956842,0.313345,-0.189806
72.914567,57.602644,-82.148710,-1.956842,0.310978,-0.168598
72.967636,57.599432,-82.163929,-1.956842,0.309953,-0.175286
73.009947,57.596219,-82.179279,-1.956842,0.312012,-0.154520
73.062501,57.593754,-82.194999,-1.956842,0.313915,-0.165831
73.117681,57.590721,-82.210555,-1.956842,0.313192,-0.195648
73.169268,57.586857,-82.225688,-1.956842,0.311475,-0.161105
73.218922,57.582625,-82.240619,-1.956842,0.308693,-0.144408
73.270555,57.579054,-82.255698,-1.956842,0.308761,-0.145262
73.324908,57.575402,-82.271077,-1.956842,0.312702,-0.170178
73.387986,57.571514,-82.286209,-1.956842,0.310637,-0.144042
73.436396,57.567575,-82.301274,-1.956842,0.308676,-0.167783
73.488215,57.562476,-82.315724,-1.956842,0.306537,-0.156398
73.537857,57.557072,-82.330333,-1.956842,0.311120,-0.167549
73.592401,57.551851,-82.345285,-1.956842,0.316478,-0.140499
73.648773,57.546790,-82.360245,-1.956842,0.314075,-0.110044
73.702100,57.540659,-82.374746,-1.956842,0.315314,-0.065169
73.756655,57.534210,-82.389430,-1.956842,0.320657,-0.018096
73.807063,57.527645,-82.404147,-1.956842,0.322657,-0.022481
73.858461,57.522251,-82.419737,-1.956842,0.327709,-0.056928
73.916096,57.515392,-82.434479,-1.956842,0.326052,0.032256
73.916115,57.508619,-82.449928,-1.956842,0.336380,-0.002589
73.970238,57.498886,-82.462938,-1.956842,0.318064,0.031130
74.014409,57.492157,-82.478298,-1.956842,0.334983,0.006671
74.067694,57.484690,-82.493144,-1.956842,0.331823,-0.033192
74.122864,57.477916,-82.508283,-1.956842,0.331475,0.002422
74.180775,57.471168,-82.523392,-1.956842,0.331815,0.002967
74.231740,57.464366,-82.538632,-1.956842,0.332848,0.003602
74.281803,57.457576,-82.553749,-1.956842,0.332357,0.000338
74.329058,57.450842,-82.568787,-1.956842,0.328834,0.005543
74.386137,57.444115,-82.583757,-1.956842,0.328598,0.004587
74.436641,57.437317,-82.598884,-1.956842,0.331078,0.001336
74.487901,57.430519,-82.613968,-1.956842,0.331344,0.002786
74.541563,57.423674,-82.629088,-1.956842,0.331873,0.005889
74.595748,57.416801,-82.644144,-1.956842,0.331619,0.005813
74.645684,57.409748,-82.659277,-1.956842,0.333503,0.010474
74.705372,57.402857,-82.674504,-1.956842,0.334233,0.002712
74.755391,57.395970,-82.689777,-1.956842,0.334974,-0.001003
74.807096,57.389079,-82.705032,-1.956842,0.334974,-0.001209
74.860782,57.382180,-82.720078,-1.956842,0.330443,0.010241
74.860792,57.375617,-82.735118,-1.956842,0.329930,-0.009132
74.915780,57.368689,-82.750129,-1.956842,0.330030,0.009841
74.958221,57.361893,-82.765128,-1.956842,0.330073,0.007891
75.024338,57.355143,-82.780262,-1.956842,0.329990,-0.000007
75.074761,57.348347,-82.795340,-1.956842,0.330238,0.000994
75.126855,57.348366,-82.795653,-1.956842,0.005560,-0.016553
75.181744,57.341616,-82.810826,-1.956842,0.332720,-0.003720
75.240599,57.334846,-82.825976,-1.956842,0.332857,0.000367
75.292579,57.328044,-82.841200,-1.956842,0.333231,0.000366
75.346158,57.321232,-82.856457,-1.956842,0.332730,0.000564
75.406928,57.314468,-82.871592,-1.956842,0.332234,0.000241
75.463047,57.307673,-82.886791,-1.956842,0.332858,-0.000015
75.521325,57.300881,-82.901997,-1.956842,0.333232,-0.002022
75.521348,57.294115,-82.917127,-1.956842,0.330864,0.000001
75.579189,57.287379,-82.932188,-1.956842,0.330490,0.000001
75.610633,57.280624,-82.947308,-1.956842,0.330855,0.002736
75.673224,57.273885,-82.962356,-1.956842,0.330115,0.000157
75.724066,57.267164,-82.977391,-1.956842,0.329368,-0.000000
75.782849,57.260384,-82.992384,-1.956842,0.329609,0.003540
75.834569,57.253729,-83.007590,-1.956842,0.331083,-0.005341
75.893393,57.246625,-83.022496,-1.956842,0.331013,0.013181
75.941159,57.239797,-83.037633,-1.956842,0.331359,0.002915
75.988704,57.233028,-83.052730,-1.956842,0.331611,0.001391
76.039004,57.226522,-83.068007,-1.956842,0.331499,-0.012759
76.093514,57.219762,-83.083135,-1.956842,0.331861,-0.000001
76.146613,57.212943,-83.098326,-1.956842,0.332856,0.001241
76.207566,57.206116,-83.113511,-1.956842,0.332853,0.001817
76.260101,57.199362,-83.128633,-1.956842,0.331362,-0.000005
76.314282,57.192565,-83.143706,-1.956842,0.330860,0.000463
76.314296,57.185666,-83.158861,-1.956842,0.332594,0.001569
76.370484,57.178823,-83.174006,-1.956842,0.332977,0.000859
76.413085,57.171659,-83.188977,-1.956842,0.331428,0.019006
76.465307,57.164825,-83.204092,-1.956842,0.331723,0.003737
76.516069,57.158016,-83.219186,-1.956842,0.330974,0.002362
76.569414,57.151067,-83.234197,-1.956842,0.330988,0.011179
76.619420,57.144359,-83.249449,-1.956842,0.332847,-0.002759
76.676517,57.137673,-83.264639,-1.956842,0.332348,-0.002329
76.729438,57.130939,-83.279785,-1.956842,0.330988,-0.000000
76.780615,57.124189,-83.294892,-1.956842,0.331857,0.001509
76.829641,57.117596,-83.310160,-1.956842,0.331834,-0.005711
76.882243,57.110806,-83.325266,-1.956842,0.331350,0.002606
76.940806,57.104180,-83.340498,-1.956842,0.332206,-0.004469
76.996391,57.097493,-83.355673,-1.956842,0.331857,0.000039
77.050676,57.090820,-83.370813,-1.956842,0.330485,0.000049
77.103005,57.084168,-83.385925,-1.956842,0.330859,-0.000465
77.103005,57.077488,-83.401144,-1.989520,0.331979,-0.000552
77.157039,57.070818,-83.416350,-1.989520,0.332104,-0.001411
77.212862,57.064142,-83.431498,-1.989520,0.331110,-0.001426
77.265577,57.057458,-83.446612,-1.989520,0.330862,-0.001457
77.265588,57.050738,-83.461820,-1.989520,0.332105,-0.000597
77.315034,57.044034,-83.476988,-1.989520,0.332104,-0.001005
77.361756,57.037327,-83.492171,-1.989520,0.331608,-0.001098
77.413729,57.030585,-83.507307,-1.989520,0.331860,0.000001
77.464134,57.023750,-83.522459,-1.989520,0.331727,0.001756
77.531783,57.016965,-83.537547,-1.989520,0.331607,-0.001384
77.589119,57.010163,-83.552713,-1.989520,0.331608,-0.000512
77.642860,57.003399,-83.567804,-1.989520,0.331232,-0.001469
77.690234,56.996643,-83.582945,-1.989520,0.330990,-0.001855
77.741293,56.989918,-83.598046,-1.989520,0.331236,-0.000924
77.792792,56.983140,-83.613134,-1.989520,0.330613,-0.002638
77.844934,56.976455,-83.628263,-1.989520,0.330864,-0.004202
77.894979,56.969693,-83.643414,-1.989520,0.331603,0.000035
77.943443,56.962928,-83.658572,-1.989520,0.332229,0.000034
77.993877,56.955910,-83.673701,-1.989520,0.333246,0.005551
78.046653,56.949332,-83.688903,-1.989520,0.332197,-0.004022
78.104743,56.942741,-83.704125,-1.989520,0.330828,-0.004736
78.168628,56.936222,-83.719298,-1.989520,0.331054,-0.007059
78.220066,56.929452,-83.734448,-1.989520,0.330983,0.000022
78.220071,56.922544,-83.749463,-1.989520,0.331180,0.004823
78.274405,56.915745,-83.764690,-1.989520,0.332854,0.000032
78.307028,56.908964,-83.779876,-1.989520,0.332854,0.000026
78.367944,56.902098,-83.795070,-1.989520,0.333223,0.003010
78.427303,56.895323,-83.810253,-1.989520,0.333105,-0.000010
78.479677,56.897611,-83.828421,-1.989520,0.312817,-0.345486
78.534701,56.890578,-83.843466,-1.989520,0.332356,-0.000030
78.582141,56.883621,-83.858515,-1.989520,0.331103,0.001251
78.638781,56.876650,-83.873482,-1.989520,0.330730,0.002325
78.688620,56.869622,-83.888542,-1.989520,0.332359,0.002343
78.743768,56.862564,-83.903559,-1.989520,0.331863,0.005465
78.801912,56.855574,-83.918563,-1.989520,0.331094,-0.003400
78.854872,56.848560,-83.933579,-1.989520,0.331603,-0.001752
78.916222,56.841547,-83.948572,-1.989520,0.331230,0.003376
78.971257,56.834660,-83.963644,-1.989520,0.331595,-0.004117
78.971265,56.828165,-83.979004,-1.989520,0.331694,-0.025011
79.022842,56.821167,-83.993944,-1.989520,0.331486,-0.000000
79.059148,56.814216,-84.009041,-1.989520,0.331694,-0.005860
79.106090,56.807223,-84.024085,-1.989520,0.332101,-0.001703
79.157017,56.800128,-84.039126,-1.989520,0.332350,0.002319
79.215662,56.793141,-84.054182,-1.989520,0.332481,-0.000821
79.272760,56.785264,-84.068735,-1.989520,0.330002,0.027428
79.324348,56.778321,-84.083725,-1.989520,0.330735,0.000218
79.387079,56.771467,-84.098832,-1.989520,0.331260,0.059010
79.438466,56.764482,-84.113900,-1.989520,0.332483,-0.000008
79.492843,56.757542,-84.128956,-1.989520,0.331487,0.000991
79.544342,56.750619,-84.144008,-1.989520,0.331858,0.000221
79.599655,56.743539,-84.158877,-1.989520,0.328893,0.012604
79.656200,56.736381,-84.174373,-1.989520,0.340996,0.018121
79.713864,56.729057,-84.189245,-1.989520,0.331713,0.058387
79.764155,56.721777,-84.204273,-1.989520,0.333836,0.072366
79.764162,56.715158,-84.218461,-1.989520,0.313374,0.168844
79.820491,56.710092,-84.233397,-1.989520,0.313921,0.158516
79.862626,56.703940,-84.247914,-1.989520,0.315147,0.169957
79.922974,56.697033,-84.262342,-1.989520,0.320038,0.145276
79.972463,56.690650,-84.276722,-1.989520,0.312951,0.183409
80.028401,56.684623,-84.290971,-1.989520,0.310880,0.185138
80.081635,56.677573,-84.305223,-1.989520,0.316338,0.157317
80.132890,56.670710,-84.319627,-1.989520,0.319072,0.146949
80.186265,56.663927,-84.334082,-1.989520,0.318063,0.158798
80.233222,56.659078,-84.346740,-1.989520,0.270951,0.227437
80.291327,56.654624,-84.361038,-1.989520,0.299090,0.204392
80.345451,56.648626,-84.375662,-1.989520,0.316242,0.165451
80.398128,56.641997,-84.390061,-1.989520,0.314821,0.164576
80.451108,56.635495,-84.404659,-1.989520,0.318037,0.153305
80.500652,56.630169,-84.418519,-1.989520,0.295489,0.209067
80.554351,56.623238,-84.432866,-1.989520,0.315322,0.168439
80.610270,56.618305,-84.447382,-1.989520,0.306465,0.187940
80.664680,56.612953,-84.462490,-1.989520,0.320335,0.151910
80.664684,56.608159,-84.475669,-1.989520,0.279260,0.226550
80.719030,56.603733,-84.489899,-1.989520,0.297979,0.203080
80.761568,56.600604,-84.501901,-1.989520,0.247808,0.237705
80.818842,56.597348,-84.515371,-1.989520,0.277517,0.227712
80.869769,56.593141,-84.527146,-1.989520,0.248004,0.248889
80.943668,56.592088,-84.535456,-1.989520,0.167291,0.230250
81.002911,56.590456,-84.543816,-1.989520,0.170156,0.234993
81.057386,56.588081,-84.556300,-1.989520,0.254383,0.243787
81.110543,56.587916,-84.566291,-1.989520,0.196875,0.245613
81.171291,56.586915,-84.578814,-1.989520,0.250670,0.246144
81.171301,56.585440,-84.591430,-1.989520,0.253660,0.247915
81.224810,56.584151,-84.601570,-1.989520,0.204741,0.248717
81.264062,56.583998,-84.611769,-1.989520,0.202367,0.247495
81.319464,56.584253,-84.625565,-1.989520,0.273911,0.238217
81.379216,56.586402,-84.630843,-1.989520,0.099989,0.191333
81.431049,56.587874,-84.635224,-1.989520,0.084941,0.183445
81.481621,56.588379,-84.643134,-1.989520,0.156412,0.231468
81.538236,56.585054,-84.657162,-1.989520,0.284506,0.243361
81.590800,56.584420,-84.671382,-1.989520,0.284682,0.229233
81.639895,56.580629,-84.686168,-1.989520,0.299882,0.221312
81.691659,56.582525,-84.695329,-1.989520,0.180961,0.245167
81.740819,56.581920,-84.710093,-1.989520,0.296021,0.221676
81.791440,56.580524,-84.727064,-1.989520,0.339880,0.173964
81.845266,56.580349,-84.743517,-1.989520,0.329253,0.106156
81.905298,56.580726,-84.758661,-1.989520,0.302728,-0.122964
81.962693,56.580564,-84.775048,-1.989520,0.327875,0.002034
82.424013,56.580229,-84.791656,-1.989520,0.331571,0.005761
82.424024,56.579660,-84.808207,-1.989520,0.331597,0.005794
82.776498,56.579522,-84.824911,-1.989520,0.334016,-0.000192
82.777396,56.579369,-84.841555,-1.989520,0.333121,-0.000342
82.780859,56.579188,-84.858157,-1.989520,0.331384,-0.001829
82.780879,56.578994,-84.874722,-1.989520,0.331786,-0.001943
82.781154,56.578690,-84.891439,-1.989520,0.334461,-0.006181
82.802956,56.579061,-84.908167,-1.989520,0.334466,0.016093
82.802981,56.578900,-84.924888,-1.989520,0.333876,-0.001692
82.803521,56.578999,-84.941494,-1.989520,0.332629,0.009387
82.803549,56.578853,-84.958115,-1.989520,0.331583,-0.002280
82.803892,56.578663,-84.974649,-1.989520,0.331214,-0.003229
82.803925,56.578513,-84.991280,-1.989520,0.332855,-0.001951
82.826508,56.578387,-85.007951,-1.989520,0.333479,-0.003734
82.829971,56.578290,-85.024624,-1.989520,0.332983,0.000744
82.830006,56.578248,-85.041300,-1.989520,0.333603,0.001302
82.830035,56.578223,-85.057964,-1.989520,0.333356,0.001452
82.830159,56.578107,-85.074575,-1.989520,0.332605,-0.000001
82.856732,56.578121,-85.091292,-1.989520,0.333736,0.003857
82.912929,56.578184,-85.107941,-1.989520,0.333853,0.005397
82.962680,56.578110,-85.124614,-1.989520,0.332857,0.000890
83.013147,56.578000,-85.141233,-1.989520,0.332727,-0.000041
83.063888,56.577947,-85.157876,-1.989520,0.332488,0.001381
83.114370,56.578010,-85.174441,-1.989520,0.331992,0.004967
83.166815,56.578019,-85.191117,-1.989520,0.332863,0.002686
83.217101,56.577812,-85.207761,-1.989520,0.333182,-0.003589
83.262371,56.577884,-85.224405,-1.989520,0.332835,0.005555
83.313698,56.577880,-85.241017,-1.989520,0.332606,0.002424
83.365056,56.577920,-85.257626,-1.989520,0.331732,0.002694
83.409610,56.577900,-85.274269,-1.989520,0.332609,0.002173
83.464738,56.577900,-85.290939,-1.989520,0.333228,0.003187
83.522402,56.577889,-85.307575,-1.989520,0.332857,0.002668
83.583670,56.577802,-85.324193,-1.989520,0.332108,0.000003
83.644721,56.577715,-85.340715,-1.989520,0.331610,0.000005
83.706910,56.577721,-85.357369,-1.989520,0.332109,0.001569
83.758424,56.577689,-85.373964,-1.989520,0.332483,0.000340
83.818706,56.577648,-85.390582,-1.989520,0.332235,0.000194
83.818745,56.577612,-85.407243,-1.989520,0.332608,0.000159
83.874216,56.577571,-85.423933,-1.989520,0.334478,0.000260
83.913102,56.577533,-85.440617,-1.989520,0.333979,-0.000055
83.973965,56.577451,-85.457218,-1.989520,0.331487,-0.000005
84.025834,56.577460,-85.473852,-1.989520,0.332853,-0.001024
84.080833,56.577436,-85.490587,-1.989520,0.333854,-0.000910
84.133829,56.577346,-85.507162,-1.989520,0.332484,-0.000007
84.202786,56.577343,-85.523786,-1.989520,0.331981,-0.000456
84.256533,56.577348,-85.540365,-1.989520,0.332104,-0.000878
84.316661,56.577318,-85.557090,-1.989520,0.333853,-0.000207
84.316671,56.577235,-85.573757,-1.989520,0.333487,0.001386
84.370545,56.577143,-85.590353,-1.989520,0.331861,-0.000013
84.418211,56.577101,-85.606961,-1.989520,0.332733,0.000142
84.472359,56.577062,-85.623599,-1.989520,0.332234,0.000125
84.525900,56.577022,-85.640204,-1.989520,0.332608,0.000044
84.583645,56.576950,-85.656906,-1.989520,0.332858,0.000600
84.639290,56.576861,-85.673448,-1.989520,0.331986,-0.000008
84.691770,56.576798,-85.690103,-1.989520,0.332361,0.000374
84.750348,56.576710,-85.706703,-1.989520,0.332734,-0.000030
84.802630,56.576629,-85.723385,-1.989520,0.332485,-0.000148
84.858500,56.576548,-85.739927,-1.989520,0.332110,-0.000615
84.914845,56.576472,-85.756547,-1.989520,0.331612,0.000314
84.914977,56.576396,-85.773085,-1.989520,0.331487,0.000422
84.970143,56.576338,-85.789704,-1.989520,0.332112,0.000909
85.013846,56.576280,-85.806279,-1.989520,0.331740,0.001458
85.069999,56.576256,-85.822958,-1.989520,0.333113,0.002548
85.124377,56.576207,-85.839602,-1.989520,0.333485,0.001449
85.176836,56.576190,-85.856294,-1.989520,0.332986,0.002183
85.238352,56.576111,-85.872939,-1.989520,0.333482,0.000003
85.290499,56.576055,-85.889535,-1.989520,0.331611,0.001197
85.343510,56.576007,-85.906121,-1.989520,0.331984,0.001208
85.397856,56.575965,-85.922869,-1.989520,0.334730,0.001444
85.454450,56.575946,-85.939542,-1.989520,0.333860,0.002268
85.506357,56.575890,-85.956115,-1.989520,0.331238,0.000716
85.563973,56.575834,-85.972665,-1.989520,0.331487,0.000793
85.638206,56.575781,-85.989174,-1.989520,0.329489,0.001004
85.638213,56.575732,-86.005610,-1.989520,0.329241,0.000970
85.688058,56.575660,-86.022277,-1.989520,0.332983,0.000001
85.711743,56.575589,-86.038925,-1.989520,0.332983,0.000001
85.765898,56.575544,-86.055609,-1.989520,0.333486,0.001202
85.828769,56.575504,-86.072244,-1.989520,0.333112,0.001053
85.889734,56.575470,-86.088929,-1.989520,0.333484,0.000914
85.937596,56.575426,-86.105615,-1.989520,0.333981,0.000391
85.988867,56.575403,-86.122293,-1.989520,0.333106,-0.000178
86.047616,56.575367,-86.138957,-1.989520,0.333854,-0.000309
86.100960,56.575303,-86.155648,-1.989520,0.333229,-0.003001
86.156923,56.575238,-86.172275,-1.989520,0.332984,0.002435
86.213672,56.575158,-86.188807,-1.989520,0.330263,-0.003162
86.269923,56.575120,-86.205298,-1.989520,0.329997,0.011692
86.269950,56.575095,-86.221814,-1.989520,0.330490,-0.000641
86.332118,56.575078,-86.238301,-1.989520,0.329990,-0.000363
86.359512,56.575014,-86.254870,-1.989520,0.331113,0.000006
86.417034,56.575001,-86.271434,-1.989520,0.331235,-0.000144
86.470412,56.574997,-86.288246,-1.989520,0.336222,0.000054
86.527951,56.575062,-86.305049,-1.989520,0.335835,0.000236
86.587903,56.574992,-86.321670,-1.989520,0.331985,-0.000209
86.642140,56.574909,-86.338288,-1.989520,0.332858,0.000314
86.697261,56.574870,-86.354882,-1.989520,0.331736,0.000207
86.754288,56.574820,-86.371414,-1.989520,0.331238,0.000151
86.808052,56.574751,-86.388004,-1.989520,0.331233,0.001161
86.867269,56.574675,-86.404541,-1.989520,0.331103,0.002099
86.867308,56.574615,-86.421241,-1.989520,0.333607,-0.000001
86.925828,56.574555,-86.437886,-1.989520,0.333358,-0.000000
86.959080,56.574498,-86.454443,-1.989520,0.330739,0.000006
87.012992,56.574479,-86.470999,-1.989520,0.331488,0.001215
87.076157,56.574472,-86.487759,-1.989520,0.334979,0.000691
87.132519,56.574461,-86.504469,-1.989520,0.334479,0.000531
87.185435,56.574403,-86.521091,-1.989520,0.332605,0.000003
87.238889,56.574346,-86.537740,-1.989520,0.332605,0.000003
87.289978,56.574326,-86.554348,-1.989520,0.331865,0.001492
87.339822,56.574321,-86.570925,-1.989520,0.331990,0.001907
87.395498,56.574266,-86.587619,-1.989520,0.333479,-0.000001
87.453195,56.574211,-86.604300,-1.989520,0.333978,-0.000001
87.504966,56.574161,-86.620854,-1.989520,0.330736,-0.000105
87.556446,56.574112,-86.637357,-1.989520,0.330239,-0.000107
87.612733,56.574042,-86.653879,-1.989520,0.330721,0.007720
87.612766,56.574009,-86.670415,-1.989520,0.330611,0.002472
87.670236,56.573982,-86.686960,-1.989520,0.330115,0.000132
87.712545,56.573956,-86.703418,-1.989520,0.330240,0.000119
87.767464,56.574001,-86.720056,-1.989520,0.332476,-0.001810
87.822031,56.573954,-86.736674,-1.989520,0.332359,0.000006
87.877085,56.573963,-86.753320,-1.989520,0.332731,-0.000087
87.930950,56.573964,-86.769938,-1.989520,0.332855,-0.000273
87.983508,56.573954,-86.786635,-1.989520,0.333355,-0.000422
88.039085,56.573905,-86.803278,-1.989520,0.333481,0.000006
88.090694,56.573856,-86.819942,-1.989520,0.332983,0.000000
88.142226,56.573757,-86.836587,-1.989520,0.333227,0.001900
88.194383,56.573588,-86.853189,-1.989520,0.331836,0.004348
88.277875,56.572981,-86.869737,-1.989520,0.330821,0.048999
88.327965,56.573310,-86.886345,-1.989520,0.331751,-0.012611
88.327973,56.573143,-86.902879,-1.989520,0.331057,0.006101
88.376624,56.573186,-86.919446,-1.989520,0.331360,-0.000257
88.410368,56.573225,-86.936028,-1.989520,0.331859,-0.000270
88.467132,56.573124,-86.952736,-1.989520,0.334107,0.006899
88.523369,56.573215,-86.969416,-1.989520,0.333811,-0.006585
88.578872,56.573262,-86.986021,-1.989520,0.331983,-0.000049
88.631818,56.573309,-87.002636,-1.989520,0.331983,-0.000031
88.711577,56.573356,-87.019289,-1.989520,0.332731,-0.000069
88.772642,56.573403,-87.035926,-1.989520,0.332856,-0.000080
88.772662,56.573395,-87.052481,-1.989520,0.330988,0.000001
88.821881,56.573440,-87.069030,-1.989520,0.331360,0.000120
88.861119,56.573487,-87.085597,-1.989520,0.331360,-0.000030
88.921343,56.573536,-87.102145,-1.989520,0.330861,-0.000564
88.982956,56.573527,-87.118774,-1.989520,0.332234,-0.000000
89.037004,56.573518,-87.135347,-1.989520,0.331858,0.004532
89.089295,56.573568,-87.151907,-1.989520,0.330736,-0.000055
89.139790,56.573618,-87.168432,-1.989520,0.330862,0.000086
89.199082,56.573668,-87.185111,-1.989520,0.332607,0.000076
89.263677,56.573719,-87.201723,-1.989520,0.333105,0.000196
89.320426,56.573714,-87.218349,-1.989520,0.332359,0.000002
89.320440,56.573709,-87.234937,-1.989520,0.332235,0.000002
89.373049,56.573831,-87.251576,-1.989520,0.332345,0.001588
89.410551,56.573879,-87.268195,-1.989520,0.332732,0.000310
89.467602,56.573922,-87.284867,-1.989520,0.333106,0.000149
89.518463,56.573964,-87.301522,-1.989520,0.333106,0.000139
89.575755,56.574005,-87.318148,-1.989520,0.332483,0.000119
89.632598,56.574002,-87.334729,-1.989520,0.331985,-0.000004
89.688869,56.574050,-87.351413,-1.989520,0.333229,-0.000342
89.743711,56.574104,-87.368047,-1.989520,0.332980,-0.000141
89.801969,56.574154,-87.384594,-1.989520,0.330487,0.000057
89.856169,56.574210,-87.401099,-1.989520,0.330486,-0.000238
89.912867,56.574218,-87.417663,-1.989520,0.331113,-0.000042
89.984217,56.574280,-87.434219,-1.989520,0.331483,-0.000419
89.984225,56.574326,-87.450814,-1.989520,0.331484,-0.000147
90.038245,56.574393,-87.467426,-1.989520,0.332355,-0.001077
90.059428,56.574502,-87.484088,-1.989520,0.332844,-0.003126
90.113165,56.574539,-87.500667,-1.989520,0.331857,-0.001487
90.170939,56.574616,-87.517221,-1.989520,0.330984,-0.001689
90.224861,56.574690,-87.533723,-1.989520,0.330985,-0.002222
90.279881,56.574873,-87.550280,-1.989520,0.330810,-0.006241
90.337122,56.574898,-87.566848,-1.989520,0.330862,-0.001038
90.393918,56.574880,-87.583451,-1.989520,0.331362,0.000002
90.464791,56.574862,-87.599973,-1.989520,0.331487,0.000004
