Time(Sec),Roll(rad),Pitch(rad),Yaw(rad),A_x(m/s2),A_y(m/s2),A_z(m/s2)
136.979597,0.001118,-0.115146,0.184020,1.083080,0.052218,9.492372
136.979602,0.001171,-0.115115,0.184099,1.111602,0.004890,9.552037
136.979606,0.001165,-0.115089,0.184220,1.234842,0.025879,9.726844
137.016619,0.001222,-0.115115,0.184353,1.080267,0.002089,9.745301
137.030122,0.001273,-0.115143,0.184450,1.072369,0.020906,9.772026
137.030137,0.001355,-0.115220,0.184541,1.113420,0.072688,9.895227
137.030142,0.001417,-0.115284,0.184626,1.002576,0.040502,9.907751
137.030148,0.001435,-0.115436,0.184725,1.015968,0.074088,9.769329
137.097072,0.001460,-0.115608,0.184769,0.988617,0.074021,9.789454
137.097241,0.001506,-0.115834,0.184817,0.939751,0.043017,9.734080
137.097404,0.001503,-0.116056,0.184859,1.053737,-0.047389,9.707790
137.097437,0.001552,-0.116235,0.184933,1.050507,-0.041304,9.660004
137.097451,0.001593,-0.116329,0.184969,0.967192,-0.042862,9.655616
137.137312,0.001621,-0.116433,0.185017,1.051429,-0.036829,9.624777
137.137359,0.001675,-0.116586,0.185030,0.962430,-0.024631,9.614383
137.137391,0.001748,-0.116724,0.185074,0.951114,0.027743,9.541816
137.481107,0.001779,-0.116859,0.185092,1.146459,0.078591,9.791563
137.481131,0.001825,-0.117001,0.185113,1.096879,-0.012347,9.707167
137.481141,0.001902,-0.117116,0.185132,1.114201,-0.086208,9.754843
137.481145,0.001952,-0.117217,0.185140,1.223167,-0.042271,9.898443
137.481232,0.002030,-0.117299,0.185185,1.171870,0.030194,9.905784
137.481238,0.002083,-0.117390,0.185233,1.029680,0.019509,9.840855
137.481252,0.002132,-0.117569,0.185269,1.141956,0.021034,9.801579
137.481256,0.002140,-0.117727,0.185337,1.120958,0.037647,9.826141
137.481268,0.002083,-0.117963,0.185401,1.141952,0.103092,9.806625
137.481279,0.002028,-0.118165,0.185475,1.194951,0.134932,9.664203
137.481284,0.001944,-0.118312,0.185503,1.110768,0.040093,9.662855
137.481291,0.001836,-0.118444,0.185553,1.205816,0.092212,9.699510
137.481299,0.001728,-0.118570,0.185601,1.125293,0.086797,9.619665
137.481306,0.001558,-0.118692,0.185670,1.103894,0.044917,9.609629
137.481311,0.001408,-0.118866,0.185730,1.217498,0.027256,9.697244
137.481317,0.001272,-0.118992,0.185810,1.028399,-0.035455,9.725746
137.481329,0.001156,-0.119120,0.185840,1.202764,0.009924,9.711792
137.481334,0.001076,-0.119224,0.185882,1.143143,0.045464,9.801311
137.481348,0.000990,-0.119251,0.185890,1.091697,-0.019376,9.821527
137.481354,0.000938,-0.119288,0.185930,1.152660,-0.024069,9.849104
137.481409,0.000951,-0.119341,0.185962,1.017724,-0.017534,9.683856
137.481428,0.000924,-0.119427,0.186018,1.032415,0.065739,9.776056
137.481900,0.000930,-0.119521,0.186024,0.853647,-0.024492,9.519574
137.481907,0.000907,-0.119540,0.186065,0.904561,-0.018028,9.635133
137.481912,0.000903,-0.119534,0.186085,1.021617,0.015588,9.722304
137.481930,0.000862,-0.119461,0.186148,0.933796,0.051410,9.725515
137.481937,0.000836,-0.119435,0.186202,0.888389,0.084798,9.513910
137.481942,0.000798,-0.119393,0.186222,0.840008,0.037618,9.611867
137.537099,0.000793,-0.119316,0.186253,0.927148,0.033988,9.615241
137.537102,0.000753,-0.119291,0.186319,0.841182,0.062427,9.595375
137.537124,0.000731,-0.119334,0.186378,0.937619,0.035153,9.678926
137.537132,0.000702,-0.119371,0.186469,0.960924,0.033426,9.715515
137.537138,0.000643,-0.119421,0.186532,1.125888,0.027174,9.718369
137.537142,0.000572,-0.119407,0.186656,1.146892,-0.020227,9.816182
137.537146,0.000487,-0.119400,0.186746,1.044339,0.025708,9.569011
137.537151,0.000449,-0.119462,0.186875,1.105209,-0.066430,9.649901
137.537155,0.000405,-0.119536,0.186974,1.104066,-0.052390,9.587119
137.603531,0.000411,-0.119628,0.187121,1.182907,-0.162959,9.660172
137.603538,0.000457,-0.119635,0.187221,1.204797,-0.018332,9.817199
137.603541,0.000502,-0.119740,0.187362,1.346627,-0.095637,9.662440
137.603545,0.000527,-0.119766,0.187444,1.267613,-0.012297,9.567289
137.603550,0.000546,-0.119797,0.187544,1.272416,-0.086288,9.377804
137.603553,0.000591,-0.119729,0.187620,1.232094,-0.059378,9.555626
137.603556,0.000620,-0.119592,0.187724,1.169158,-0.066789,9.543683
137.629760,0.000624,-0.119518,0.187817,1.354303,-0.062110,9.813560
137.629771,0.000663,-0.119428,0.187925,1.199571,-0.028886,9.717356
137.629774,0.000716,-0.119393,0.188031,1.174623,-0.109202,9.669742
137.629777,0.000728,-0.119235,0.188138,1.048723,-0.099102,9.592637
137.629780,0.000752,-0.119005,0.188223,0.902215,-0.027259,9.660719
137.629783,0.000814,-0.118809,0.188328,1.093810,0.035241,9.912850
137.629786,0.000854,-0.118650,0.188403,0.800354,0.027276,9.896705
137.643166,0.000889,-0.118551,0.188492,0.688633,-0.070233,9.836997
137.643212,0.000906,-0.118423,0.188547,0.735739,-0.005703,9.679990
137.669825,0.000957,-0.118268,0.188585,0.542978,0.119329,9.885406
137.669851,0.000981,-0.118192,0.188625,0.512337,0.000901,9.937822
137.696401,0.000974,-0.118181,0.188697,0.528342,0.048221,9.712629
137.696532,0.000962,-0.118168,0.188726,0.397654,0.069001,9.647627
137.709613,0.000925,-0.118115,0.188771,0.361362,0.032253,9.747503
137.709627,0.000899,-0.118049,0.188797,0.474964,0.020973,9.855667
137.709631,0.000871,-0.118042,0.188837,0.503813,0.099278,9.724519
137.723063,0.000856,-0.118132,0.188842,0.473604,0.115535,9.772574
137.749636,0.000858,-0.118273,0.188873,0.713122,0.001792,9.688536
137.776561,0.000821,-0.118347,0.188870,0.896312,0.061498,9.679881
137.776767,0.000799,-0.118411,0.188922,0.864646,0.095383,9.694355
137.776788,0.000786,-0.118483,0.188929,0.958167,0.096098,9.711571
137.869992,0.000785,-0.118595,0.188944,1.195175,0.100342,9.653607
137.869996,0.000750,-0.118660,0.188962,1.266291,0.120069,9.689269
137.870000,0.000680,-0.118721,0.189018,1.341649,0.058076,9.625933
137.870003,0.000608,-0.118761,0.189079,1.321859,0.023199,9.644951
137.870025,0.000513,-0.118821,0.189136,1.271287,0.008406,9.705514
137.870055,0.000414,-0.118866,0.189188,1.371562,0.007912,9.745458
137.870060,0.000336,-0.118870,0.189259,1.496840,0.061621,9.633053
137.936285,0.000244,-0.118840,0.189308,1.433157,0.027300,9.712384
137.936292,0.000177,-0.118827,0.189342,1.445123,-0.031220,9.764561
137.936295,0.000121,-0.118824,0.189352,1.370695,-0.008185,9.734227
137.936299,-0.000001,-0.118857,0.189416,1.327608,-0.019248,9.774990
137.936572,-0.000090,-0.118886,0.189462,1.313987,0.018401,9.694859
137.949767,-0.000235,-0.118895,0.189537,1.428416,-0.029478,9.615004
137.949780,-0.000373,-0.118890,0.189579,1.361694,0.011400,9.679866
137.949785,-0.000531,-0.118871,0.189613,1.286717,0.014128,9.659997
137.949788,-0.000633,-0.118811,0.189642,1.171278,0.002347,9.634590
137.949935,-0.000711,-0.118748,0.189674,1.169425,-0.002468,9.724877
137.949939,-0.000816,-0.118655,0.189676,1.183404,0.030571,9.605454
137.949946,-0.000915,-0.118603,0.189706,1.126729,0.141130,9.610495
138.029832,-0.000991,-0.118569,0.189684,1.000344,0.082164,9.702102
138.030210,-0.001063,-0.118533,0.189706,1.093847,0.062214,9.754759
138.030228,-0.001200,-0.118483,0.189693,1.099976,0.064831,9.780348
138.030299,-0.001305,-0.118426,0.189737,0.999092,0.030196,9.767309
138.030315,-0.001422,-0.118421,0.189775,1.021065,0.065664,9.704571
138.058094,-0.001526,-0.118401,0.189842,0.999743,0.052192,9.683838
138.058193,-0.001692,-0.118406,0.189887,1.039518,0.063645,9.656082
138.058214,-0.001816,-0.118434,0.189966,1.010571,-0.009950,9.651409
138.058302,-0.001945,-0.118425,0.190009,0.951617,-0.038068,9.636605
138.097060,-0.002051,-0.118442,0.190066,1.045140,-0.065818,9.714258
138.097066,-0.002153,-0.118463,0.190104,1.056717,-0.020999,9.704741
138.097072,-0.002246,-0.118478,0.190168,0.993507,-0.065208,9.689831
138.109467,-0.002351,-0.118502,0.190214,1.119812,-0.095939,9.602050
138.109484,-0.002522,-0.118526,0.190258,1.048005,-0.147942,9.646053
138.109490,-0.002634,-0.118546,0.190300,1.048412,-0.123302,9.669882
138.109500,-0.002743,-0.118596,0.190367,1.142588,-0.124678,9.716207
138.149529,-0.002859,-0.118648,0.190413,1.147808,-0.095610,9.673265
138.162982,-0.002972,-0.118692,0.190475,1.247618,-0.101811,9.712144
138.163001,-0.003104,-0.118735,0.190511,1.233998,-0.133902,9.704014
138.163015,-0.003196,-0.118764,0.190564,1.169093,-0.139395,9.633734
138.163019,-0.003264,-0.118782,0.190577,1.157812,-0.158361,9.632337
138.176624,-0.003327,-0.118778,0.190626,1.255252,-0.131100,9.698750
138.189658,-0.003401,-0.118787,0.190652,1.277660,-0.126889,9.666646
138.189669,-0.003433,-0.118761,0.190706,1.276757,-0.075139,9.687408
138.229717,-0.003499,-0.118755,0.190721,1.273916,-0.095474,9.764093
138.256104,-0.003571,-0.118707,0.190779,1.310768,-0.136421,9.751459
138.256111,-0.003619,-0.118641,0.190790,1.223108,-0.097629,9.773710
138.256114,-0.003722,-0.118579,0.190843,1.157539,-0.058098,9.811052
138.256130,-0.003800,-0.118565,0.190857,1.225257,-0.138952,9.757741
138.283042,-0.003853,-0.118546,0.190891,1.236818,-0.137260,9.706597
138.283053,-0.003886,-0.118518,0.190931,1.209488,-0.116162,9.811868
138.283057,-0.003965,-0.118489,0.190994,1.139375,-0.172527,9.721201
138.310233,-0.004012,-0.118474,0.191004,1.043531,-0.181298,9.705183
138.310274,-0.004021,-0.118459,0.191017,1.078487,-0.110327,9.696338
138.323119,-0.004056,-0.118430,0.191054,1.224380,-0.099056,9.642880
138.323137,-0.004070,-0.118370,0.191101,1.103706,-0.062663,9.515602
138.323144,-0.004116,-0.118350,0.191131,1.135429,-0.073724,9.579841
138.336699,-0.004173,-0.118328,0.191162,1.211076,-0.098266,9.594345
138.402913,-0.004223,-0.118263,0.191199,1.146345,-0.066356,9.578535
138.402917,-0.004273,-0.118194,0.191264,1.223988,-0.044755,9.611267
138.403164,-0.004322,-0.118120,0.191290,1.254814,0.007270,9.630588
138.403171,-0.004366,-0.118037,0.191357,1.163854,0.012222,9.514979
138.403179,-0.004410,-0.117945,0.191409,1.271684,0.024537,9.592426
138.403184,-0.004454,-0.117847,0.191509,1.243914,0.026741,9.678672
138.416894,-0.004481,-0.117748,0.191560,1.112784,0.019568,9.708827
138.416907,-0.004474,-0.117652,0.191632,1.207563,0.074488,9.755371
138.443525,-0.004538,-0.117570,0.191710,1.226369,0.077393,9.808944
138.443552,-0.004572,-0.117489,0.191815,1.219819,0.038479,9.663751
138.469486,-0.004585,-0.117379,0.191899,1.216305,0.027912,9.740180
138.469501,-0.004600,-0.117283,0.192011,1.120414,-0.034667,9.834741
138.469505,-0.004657,-0.117191,0.192118,1.120318,0.022397,9.898893
138.482815,-0.004716,-0.117127,0.192239,1.144909,0.026217,9.846282
138.482827,-0.004744,-0.117091,0.192329,1.073974,0.041658,9.884042
138.509309,-0.004777,-0.117081,0.192418,1.114893,0.006246,9.699526
138.523520,-0.004823,-0.117033,0.192505,1.079946,-0.045965,9.707263
138.523566,-0.004866,-0.117029,0.192602,0.947606,-0.062804,9.723930
138.523572,-0.004885,-0.117012,0.192645,1.020933,-0.113456,9.670810
138.536140,-0.004907,-0.116987,0.192720,1.136195,-0.065315,9.606375
138.562778,-0.004918,-0.116970,0.192773,1.135647,-0.075844,9.643204
138.562790,-0.004955,-0.116967,0.192839,1.169158,-0.109421,9.503957
138.591125,-0.004945,-0.116931,0.192884,1.047522,-0.145168,9.561133
138.591154,-0.004944,-0.116887,0.192953,1.196363,-0.146739,9.637822
138.616267,-0.004961,-0.116796,0.193010,1.209314,-0.082329,9.655409
138.616313,-0.004986,-0.116701,0.193054,1.157416,-0.073618,9.660768
138.617123,-0.004971,-0.116634,0.193108,1.223933,-0.073275,9.682551
138.617135,-0.004953,-0.116586,0.193170,1.167520,-0.102687,9.744705
138.643106,-0.004937,-0.116503,0.193241,1.115228,-0.098631,9.750316
138.643113,-0.004933,-0.116447,0.193314,1.147617,-0.123269,9.782509
138.656379,-0.004914,-0.116405,0.193371,0.974147,-0.084177,9.765536
138.656392,-0.004847,-0.116428,0.193468,1.028192,-0.078354,9.777750
138.669442,-0.004821,-0.116426,0.193552,1.199043,-0.103376,9.772454
138.669451,-0.004746,-0.116465,0.193641,1.064218,-0.121436,9.733017
138.709447,-0.004683,-0.116507,0.193733,0.964601,-0.185881,9.760859
138.709451,-0.004632,-0.116543,0.193827,1.088999,-0.168159,9.722430
138.709456,-0.004574,-0.116574,0.193918,1.076760,-0.117246,9.645644
138.709459,-0.004527,-0.116659,0.194020,1.016490,-0.111244,9.615604
138.722963,-0.004441,-0.116689,0.194108,1.109903,-0.099384,9.547400
138.736193,-0.004386,-0.116701,0.194189,1.031815,-0.135637,9.639150
138.749935,-0.004363,-0.116694,0.194243,1.092372,-0.101554,9.619457
138.749949,-0.004313,-0.116680,0.194319,1.101119,-0.051303,9.725770
138.762701,-0.004293,-0.116695,0.194380,1.068633,-0.058326,9.607939
138.776253,-0.004320,-0.116720,0.194446,1.158579,-0.017846,9.644593
138.802559,-0.004341,-0.116748,0.194486,1.085379,0.000878,9.625156
138.802597,-0.004371,-0.116801,0.194526,1.022447,-0.012717,9.664333
138.815929,-0.004384,-0.116843,0.194594,1.195696,0.018801,9.726831
138.815938,-0.004386,-0.116865,0.194644,1.105496,0.052429,9.819569
138.856295,-0.004368,-0.116928,0.194689,1.071862,0.066733,9.734149
138.856305,-0.004408,-0.116989,0.194751,1.142311,0.065156,9.767616
138.856312,-0.004449,-0.117053,0.194807,1.114197,0.069273,9.754280
138.856328,-0.004478,-0.117100,0.194850,1.070394,-0.001949,9.706308
138.869345,-0.004511,-0.117126,0.194888,1.128467,0.027373,9.769041
138.869366,-0.004554,-0.117200,0.194948,1.006773,0.039052,9.874210
138.882843,-0.004550,-0.117278,0.194988,1.089447,-0.029219,9.767575
138.895945,-0.004520,-0.117322,0.195035,1.136873,-0.009789,9.819126
138.936027,-0.004503,-0.117439,0.195096,1.159634,-0.035933,9.761853
138.936067,-0.004474,-0.117542,0.195169,0.997567,-0.013648,9.644214
138.962613,-0.004456,-0.117687,0.195223,1.031551,-0.041096,9.644912
138.962689,-0.004461,-0.117819,0.195286,1.197469,-0.037048,9.641800
138.962716,-0.004474,-0.117896,0.195354,1.267009,-0.013495,9.582099
138.962721,-0.004482,-0.117971,0.195414,1.116691,-0.034100,9.637410
138.976325,-0.004509,-0.118036,0.195478,1.255109,-0.045605,9.664997
138.976329,-0.004539,-0.118105,0.195527,1.150532,-0.088235,9.607794
138.989562,-0.004542,-0.118133,0.195595,1.168694,-0.104091,9.629352
138.989569,-0.004528,-0.118176,0.195682,1.164602,-0.049944,9.744434
139.056635,-0.004531,-0.118255,0.195750,1.087572,-0.064603,9.611151
139.056682,-0.004514,-0.118347,0.195824,1.113826,-0.088855,9.726855
139.056702,-0.004457,-0.118429,0.195891,1.293280,-0.073132,9.799421
139.056718,-0.004446,-0.118517,0.195976,1.140925,-0.139728,9.810537
139.056775,-0.004408,-0.118608,0.196048,1.285046,-0.097000,9.822996
139.070112,-0.004377,-0.118737,0.196137,1.212275,-0.070374,9.804724
139.070763,-0.004367,-0.118870,0.196201,1.199355,-0.094746,9.727766
139.070793,-0.004347,-0.118978,0.196290,1.356434,-0.077866,9.675159
139.096727,-0.004294,-0.119064,0.196394,1.337246,-0.150842,9.757192
139.124346,-0.004241,-0.119184,0.196502,1.297916,-0.129771,9.704823
139.124363,-0.004223,-0.119290,0.196653,1.304309,-0.068798,9.662661
139.124369,-0.004246,-0.119381,0.196790,1.363473,-0.067416,9.565358
139.149261,-0.004225,-0.119470,0.196910,1.409315,-0.122054,9.557109
139.149273,-0.004211,-0.119502,0.197038,1.346231,-0.213478,9.473475
139.149313,-0.004161,-0.119554,0.197154,1.283168,-0.135920,9.449991
139.204830,-0.004130,-0.119583,0.197256,1.311835,-0.124722,9.478376
139.204868,-0.004100,-0.119540,0.197356,1.346254,-0.109204,9.600898
139.204886,-0.004094,-0.119510,0.197430,1.420673,-0.122447,9.528465
139.204945,-0.004036,-0.119456,0.197487,1.243036,-0.088926,9.620759
139.205050,-0.003998,-0.119437,0.197542,1.218860,-0.126265,9.662704
139.205138,-0.003938,-0.119468,0.197579,1.279531,-0.067671,9.671860
139.215914,-0.003905,-0.119425,0.197632,1.351408,-0.099944,9.667242
139.215953,-0.003861,-0.119378,0.197670,1.211841,-0.106531,9.772468
139.269305,-0.003768,-0.119339,0.197691,1.167525,-0.153166,9.726216
139.270129,-0.003684,-0.119297,0.197715,1.192011,-0.098760,9.762402
139.270251,-0.003602,-0.119258,0.197778,1.155950,-0.117991,9.725243
139.270263,-0.003453,-0.119217,0.197816,0.989963,-0.093796,9.741913
139.270272,-0.003349,-0.119199,0.197879,1.051314,-0.113349,9.779535
139.322505,-0.003182,-0.119191,0.197956,1.216097,-0.068615,9.825569
139.323066,-0.003018,-0.119174,0.198015,1.015332,-0.101900,9.739282
139.323072,-0.002816,-0.119142,0.198101,0.979265,-0.068887,9.797571
139.323079,-0.002643,-0.119131,0.198201,1.125991,-0.104699,9.727712
139.323084,-0.002479,-0.119115,0.198315,1.209929,0.019796,9.680489
139.363136,-0.002319,-0.119154,0.198417,1.149715,-0.056076,9.535444
139.376539,-0.002156,-0.119172,0.198516,1.116109,-0.054348,9.571018
139.376548,-0.002003,-0.119168,0.198636,1.215436,-0.080745,9.611406
139.376553,-0.001846,-0.119115,0.198735,1.269937,-0.041012,9.545859
139.376558,-0.001659,-0.119037,0.198833,1.244005,-0.057820,9.508468
139.443550,-0.001485,-0.118935,0.198911,1.231277,-0.076655,9.589010
139.443567,-0.001324,-0.118836,0.198989,1.249190,0.004482,9.634888
139.455801,-0.001129,-0.118745,0.199087,1.239038,0.002684,9.538937
139.455807,-0.000992,-0.118653,0.199167,1.310360,0.011411,9.654720
139.455811,-0.000866,-0.118542,0.199238,1.163679,-0.022572,9.704268
139.455815,-0.000716,-0.118461,0.199338,1.206436,0.015462,9.791330
139.456212,-0.000563,-0.118358,0.199404,1.244023,0.055694,9.695437
139.456250,-0.000418,-0.118263,0.199459,1.188681,0.017111,9.714437
139.469370,-0.000263,-0.118170,0.199524,1.126972,0.052309,9.851219
139.469395,-0.000144,-0.118092,0.199595,1.000341,0.050736,9.840221
139.510193,-0.000063,-0.118079,0.199646,1.056246,0.088732,9.747701
139.523031,-0.000010,-0.118066,0.199682,1.079599,0.083193,9.812900
139.523047,0.000038,-0.118047,0.199728,1.038256,0.125278,9.852693
139.523074,0.000051,-0.118025,0.199734,0.998970,0.096360,9.707554
139.523079,0.000024,-0.117965,0.199758,1.051149,0.112458,9.650751
139.536953,0.000034,-0.117908,0.199797,1.038199,0.052372,9.648862
139.589207,0.000047,-0.117828,0.199820,1.043212,0.091427,9.672167
139.589212,0.000044,-0.117779,0.199873,1.015765,0.089736,9.570889
139.589850,0.000041,-0.117729,0.199890,1.121567,0.082470,9.620627
139.589854,0.000026,-0.117683,0.199932,1.159047,0.055657,9.711494
139.589873,0.000015,-0.117587,0.199966,1.066660,0.015118,9.709112
139.589876,0.000059,-0.117500,0.199981,1.105144,0.033881,9.714407
139.642423,0.000106,-0.117429,0.199981,1.116943,-0.023661,9.679095
139.642685,0.000162,-0.117387,0.200012,1.208607,-0.014840,9.712459
139.642691,0.000225,-0.117365,0.200006,1.173954,-0.049180,9.644559
139.642695,0.000303,-0.117362,0.200044,1.095155,-0.004658,9.794598
139.642709,0.000417,-0.117384,0.200066,1.121575,-0.007968,9.785436
139.656003,0.000454,-0.117415,0.200086,1.188654,0.037215,9.825191
139.668920,0.000469,-0.117426,0.200094,1.178597,0.047352,9.799206
139.668930,0.000490,-0.117497,0.200082,1.024542,-0.017413,9.790770
139.682890,0.000479,-0.117595,0.200085,1.079377,-0.050294,9.756518
139.709166,0.000455,-0.117683,0.200106,1.020272,-0.146582,9.792340
139.722407,0.000454,-0.117835,0.200146,0.955266,-0.074600,9.772256
139.722410,0.000429,-0.117957,0.200182,1.152463,-0.080319,9.590850
139.722413,0.000412,-0.118048,0.200228,1.254437,0.010089,9.708862
139.735833,0.000430,-0.118063,0.200268,1.121505,-0.018983,9.686649
139.749226,0.000462,-0.118059,0.200278,1.071145,0.053432,9.637995
139.749238,0.000499,-0.118084,0.200300,1.135937,-0.016834,9.674571
139.762319,0.000486,-0.118095,0.200281,1.186460,0.042213,9.728643
139.775686,0.000499,-0.118124,0.200315,1.161930,0.010223,9.722668
139.802822,0.000499,-0.118154,0.200337,1.125252,0.020013,9.695689
139.804308,0.000504,-0.118167,0.200375,1.169048,0.026428,9.762584
139.855966,0.000455,-0.118141,0.200417,1.265903,0.007571,9.770246
139.855969,0.000429,-0.118110,0.200475,1.134979,0.109676,9.930817
139.855998,0.000419,-0.118111,0.200549,1.133548,0.064893,9.743259
139.856001,0.000418,-0.118140,0.200588,1.141275,0.018063,9.828140
139.856031,0.000411,-0.118179,0.200624,1.236210,0.040205,9.819616
139.856035,0.000382,-0.118234,0.200700,1.097948,-0.035099,9.748720
139.869105,0.000309,-0.118299,0.200761,1.133030,-0.015385,9.729383
139.869109,0.000290,-0.118373,0.200829,1.131502,0.008519,9.710718
139.882999,0.000300,-0.118424,0.200890,1.166439,0.037305,9.643235
139.895878,0.000295,-0.118498,0.200948,1.162534,0.083763,9.586484
139.909522,0.000241,-0.118524,0.200974,1.172982,0.092718,9.500694
139.909576,0.000214,-0.118575,0.201001,1.139363,0.040947,9.543397
139.923411,0.000169,-0.118612,0.201042,1.058675,0.088193,9.650708
139.949037,0.000163,-0.118677,0.201079,1.258208,0.023311,9.545730
139.963287,0.000139,-0.118702,0.201130,1.329730,-0.003804,9.507646
139.963538,0.000104,-0.118659,0.201218,1.175396,0.027800,9.651644
139.963543,0.000067,-0.118613,0.201294,1.118265,0.045650,9.731565
139.963552,0.000027,-0.118592,0.201360,1.118661,0.113742,9.778171
139.975730,0.000021,-0.118619,0.201415,1.270383,0.047091,9.703532
140.002196,-0.000027,-0.118617,0.201473,1.153236,0.036415,9.839955
140.015927,-0.000060,-0.118635,0.201513,0.995129,-0.006330,9.840626
140.015937,-0.000057,-0.118691,0.201542,1.109307,0.020102,9.749773
140.042691,-0.000063,-0.118740,0.201567,1.029814,-0.081030,9.751205
140.042717,-0.000031,-0.118832,0.201617,1.141192,-0.066483,9.739298
140.097927,0.000026,-0.118910,0.201665,1.159128,-0.178091,9.712973
140.098859,0.000062,-0.119004,0.201721,1.092585,-0.130750,9.563972
140.098924,0.000138,-0.119037,0.201816,1.185529,-0.122270,9.569749
140.098950,0.000251,-0.119070,0.201867,1.169710,-0.076672,9.471126
140.098967,0.000359,-0.119070,0.201915,1.277037,-0.046030,9.562781
140.098985,0.000482,-0.119059,0.201976,1.286558,-0.086559,9.463585
140.099008,0.000552,-0.119030,0.202033,1.252882,-0.092689,9.464539
140.136165,0.000617,-0.118971,0.202111,1.264399,-0.085842,9.524057
140.189100,0.000651,-0.118887,0.202207,1.440058,-0.102520,9.504992
140.189106,0.000746,-0.118775,0.202311,1.385073,-0.105018,9.620707
140.189110,0.000839,-0.118675,0.202439,1.298712,-0.060708,9.614923
140.189114,0.000956,-0.118564,0.202555,1.453470,-0.051212,9.673005
140.202673,0.001082,-0.118419,0.202669,1.523028,-0.052884,9.665849
140.203255,0.001255,-0.118247,0.202780,1.378685,-0.028920,9.716789
140.203268,0.001445,-0.118081,0.202886,1.354389,-0.098171,9.782282
140.203274,0.001623,-0.117947,0.203004,1.522103,-0.011953,9.789303
140.203280,0.001811,-0.117844,0.203143,1.534664,-0.111753,9.938259
140.229013,0.001980,-0.117734,0.203289,1.327732,-0.049269,9.773121
140.229025,0.002161,-0.117596,0.203433,1.519928,-0.019633,9.697369
140.282728,0.002309,-0.117421,0.203580,1.317680,-0.024876,9.826902
140.282739,0.002498,-0.117267,0.203701,1.187186,-0.013288,9.665118
140.282744,0.002639,-0.117157,0.203787,1.279715,-0.015961,9.763807
140.282749,0.002743,-0.117055,0.203882,1.091584,0.064282,9.645921
140.282754,0.002828,-0.116934,0.203954,1.175848,0.083994,9.544264
140.282771,0.002949,-0.116780,0.204018,1.220098,0.030631,9.610485
140.322297,0.002991,-0.116612,0.204087,0.949199,0.037055,9.670385
140.322305,0.003007,-0.116457,0.204151,1.217637,0.015919,9.638892
140.335606,0.003010,-0.116257,0.204223,1.091483,0.112967,9.649847
140.335610,0.003029,-0.116037,0.204323,0.979979,0.035202,9.649450
140.335613,0.003075,-0.115840,0.204427,1.055575,-0.001046,9.690307
140.335617,0.003137,-0.115662,0.204513,0.905711,0.055992,9.863971
140.348847,0.003241,-0.115552,0.204591,0.957052,0.020180,9.814147
140.388902,0.003344,-0.115466,0.204663,0.945828,0.050081,9.758994
140.402305,0.003519,-0.115374,0.204715,0.861603,0.069196,9.829808
140.402320,0.003664,-0.115344,0.204797,0.953962,0.008397,9.823541
140.402325,0.003832,-0.115350,0.204865,0.824656,0.089564,9.831114
140.402330,0.003967,-0.115443,0.204945,0.893868,0.109331,9.908936
140.415697,0.004137,-0.115517,0.205029,1.026978,0.076181,9.763163
140.415714,0.004205,-0.115537,0.205127,0.901484,0.106135,9.780222
140.482213,0.004247,-0.115597,0.205227,0.877633,0.096469,9.772718
140.495455,0.004238,-0.115641,0.205352,1.063003,0.065137,9.739470
140.495500,0.004182,-0.115668,0.205464,1.060429,0.098184,9.851126
140.495519,0.004127,-0.115711,0.205564,1.051775,0.086063,9.605324
140.495534,0.004070,-0.115745,0.205680,1.097379,0.029100,9.662973
140.495798,0.004042,-0.115750,0.205777,1.052637,0.089494,9.828104
140.495885,0.004012,-0.115763,0.205828,1.187347,0.147425,9.739031
140.522661,0.004031,-0.115790,0.205870,1.201959,0.111248,9.914717
140.522796,0.004027,-0.115803,0.205923,1.079211,0.063946,9.777637
140.589020,0.004041,-0.115840,0.205959,1.249964,0.074838,9.728049
140.589050,0.004089,-0.115900,0.206033,1.121062,0.010432,9.881232
140.589139,0.004119,-0.115949,0.206125,1.177470,0.095071,9.763027
140.589670,0.004175,-0.116045,0.206231,1.334625,0.080475,9.736546
140.589687,0.004152,-0.116123,0.206346,1.155767,0.095382,9.584383
140.589697,0.004126,-0.116160,0.206434,1.261236,0.082126,9.503339
140.589705,0.004125,-0.116196,0.206524,1.272551,0.063593,9.509811
140.602067,0.004162,-0.116210,0.206568,1.294141,0.072290,9.486776
140.602091,0.004231,-0.116234,0.206630,1.287238,0.061226,9.457355
140.617980,0.004218,-0.116255,0.206701,1.282381,-0.019441,9.438987
140.628856,0.004257,-0.116214,0.206750,1.171856,0.009039,9.456796
140.628884,0.004281,-0.116170,0.206831,1.249853,0.004975,9.530520
140.641984,0.004318,-0.116101,0.206928,1.248325,0.012835,9.712143
140.655629,0.004314,-0.116033,0.207026,1.158090,0.073648,9.715844
140.695390,0.004308,-0.115995,0.207124,1.217842,0.039916,9.582014
140.695405,0.004293,-0.115959,0.207221,1.053809,0.076387,9.727879
140.722106,0.004291,-0.115951,0.207311,1.076590,0.066148,9.715131
140.722118,0.004296,-0.115943,0.207396,1.204036,0.081113,9.846040
140.722123,0.004242,-0.115933,0.207491,0.975711,0.056169,9.831985
140.722126,0.004249,-0.115921,0.207546,1.099688,0.038600,9.621230
140.762252,0.004222,-0.115882,0.207639,1.012874,0.068979,9.759842
