Img_Time(Sec),GPS_Time(Sec),Lat(deg),Long(deg),UTM_x(m),UTM_y(m)
57.16940,56.77555,59.6611736857,10.6750829750,6614868.671,594379.394
57.33341,57.72278,59.6611754342,10.6750878850,6614868.872,594379.665
57.50051,57.72278,59.6611754342,10.6750878850,6614868.872,594379.665
57.66686,57.72278,59.6611754342,10.6750878850,6614868.872,594379.665
57.83552,57.72278,59.6611754342,10.6750878850,6614868.872,594379.665
58.00219,57.72278,59.6611754342,10.6750878850,6614868.872,594379.665
58.16672,57.72278,59.6611754342,10.6750878850,6614868.872,594379.665
58.33486,58.72382,59.6611772965,10.6750926267,6614869.086,594379.927
58.51053,58.72382,59.6611772965,10.6750926267,6614869.086,594379.927
58.69172,58.72382,59.6611772965,10.6750926267,6614869.086,594379.927
58.83522,58.72382,59.6611772965,10.6750926267,6614869.086,594379.927
59.01862,58.72382,59.6611772965,10.6750926267,6614869.086,594379.927
59.17213,58.72382,59.6611772965,10.6750926267,6614869.086,594379.927
59.36068,59.76995,59.6611790602,10.6750973867,6614869.290,594380.190
59.50556,59.76995,59.6611790602,10.6750973867,6614869.290,594380.190
59.66916,59.76995,59.6611790602,10.6750973867,6614869.290,594380.190
59.85311,59.76995,59.6611790602,10.6750973867,6614869.290,594380.190
60.00322,59.76995,59.6611790602,10.6750973867,6614869.290,594380.190
60.18788,59.76995,59.6611790602,10.6750973867,6614869.290,594380.190
60.33979,60.72493,59.6611808853,10.6751018617,6614869.499,594380.437
60.51042,60.72493,59.6611808853,10.6751018617,6614869.499,594380.437
60.69441,60.72493,59.6611808853,10.6751018617,6614869.499,594380.437
60.83738,60.72493,59.6611808853,10.6751018617,6614869.499,594380.437
61.00600,60.72493,59.6611808853,10.6751018617,6614869.499,594380.437
61.17400,60.72493,59.6611808853,10.6751018617,6614869.499,594380.437
61.33996,61.73937,59.6611823777,10.6751064083,6614869.672,594380.689
61.50750,61.73937,59.6611823777,10.6751064083,6614869.672,594380.689
61.67211,61.73937,59.6611823777,10.6751064083,6614869.672,594380.689
61.86060,61.73937,59.6611823777,10.6751064083,6614869.672,594380.689
62.00762,61.73937,59.6611823777,10.6751064083,6614869.672,594380.689
62.17362,61.73937,59.6611823777,10.6751064083,6614869.672,594380.689
62.34123,62.76755,59.6611841670,10.6751113000,6614869.878,594380.960
62.50670,62.76755,59.6611841670,10.6751113000,6614869.878,594380.960
62.68008,62.76755,59.6611841670,10.6751113000,6614869.878,594380.960
62.84296,62.76755,59.6611841670,10.6751113000,6614869.878,594380.960
63.02681,62.76755,59.6611841670,10.6751113000,6614869.878,594380.960
63.18356,62.76755,59.6611841670,10.6751113000,6614869.878,594380.960
63.34053,63.72762,59.6611859603,10.6751161550,6614870.084,594381.228
63.51071,63.72762,59.6611859603,10.6751161550,6614870.084,594381.228
63.68674,63.72762,59.6611859603,10.6751161550,6614870.084,594381.228
63.84098,63.72762,59.6611859603,10.6751161550,6614870.084,594381.228
64.00933,63.72762,59.6611859603,10.6751161550,6614870.084,594381.228
64.18183,63.72762,59.6611859603,10.6751161550,6614870.084,594381.228
64.34430,64.72810,59.6611878407,10.6751210483,6614870.301,594381.499
64.52801,64.72810,59.6611878407,10.6751210483,6614870.301,594381.499
64.60296,64.72810,59.6611878407,10.6751210483,6614870.301,594381.499
64.76480,64.72810,59.6611878407,10.6751210483,6614870.301,594381.499
64.97739,64.72810,59.6611878407,10.6751210483,6614870.301,594381.499
65.09642,64.72810,59.6611878407,10.6751210483,6614870.301,594381.499
65.30276,65.74614,59.6611896300,10.6751256250,6614870.507,594381.751
65.46021,65.74614,59.6611896300,10.6751256250,6614870.507,594381.751
65.59046,65.74614,59.6611896300,10.6751256250,6614870.507,594381.751
65.75861,65.74614,59.6611896300,10.6751256250,6614870.507,594381.751
65.92651,65.74614,59.6611896300,10.6751256250,6614870.507,594381.751
66.10087,65.74614,59.6611896300,10.6751256250,6614870.507,594381.751
66.30713,66.74293,59.6611914077,10.6751304550,6614870.711,594382.019
66.41948,66.74293,59.6611914077,10.6751304550,6614870.711,594382.019
66.61914,66.74293,59.6611914077,10.6751304550,6614870.711,594382.019
66.75265,66.74293,59.6611914077,10.6751304550,6614870.711,594382.019
66.92723,66.74293,59.6611914077,10.6751304550,6614870.711,594382.019
67.08355,66.74293,59.6611914077,10.6751304550,6614870.711,594382.019
67.25021,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
67.41629,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
67.58180,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
67.74846,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
67.91443,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
68.09324,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
68.28128,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
68.40970,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
68.57583,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
68.76676,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
68.90627,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
69.08300,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
69.24330,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
69.40434,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
69.57088,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
69.73723,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
69.90033,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
70.09903,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
70.23565,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
70.39870,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
70.56592,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
70.73516,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
70.93430,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
71.06173,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
71.22818,67.73010,59.6611932680,10.6751350733,6614870.925,594382.274
71.22818,70.65094,59.6612000262,10.6751534133,6614871.704,594383.288
71.39958,70.65094,59.6612000262,10.6751534133,6614871.704,594383.288
71.59260,72.20286,59.6612018282,10.6751581467,6614871.911,594383.549
71.77129,72.20286,59.6612018282,10.6751581467,6614871.911,594383.549
71.92396,72.20286,59.6612018282,10.6751581467,6614871.911,594383.549
72.05121,72.20286,59.6612018282,10.6751581467,6614871.911,594383.549
72.22205,72.20286,59.6612018282,10.6751581467,6614871.911,594383.549
72.43313,72.65114,59.6612036145,10.6751628083,6614872.116,594383.807
72.54946,72.65114,59.6612036145,10.6751628083,6614872.116,594383.807
72.75771,72.65114,59.6612036145,10.6751628083,6614872.116,594383.807
72.88293,72.65114,59.6612036145,10.6751628083,6614872.116,594383.807
73.04573,72.65114,59.6612036145,10.6751628083,6614872.116,594383.807
73.21542,73.65338,59.6612054205,10.6751676667,6614872.324,594384.076
73.38024,73.65338,59.6612054205,10.6751676667,6614872.324,594384.076
73.56847,73.65338,59.6612054205,10.6751676667,6614872.324,594384.076
73.75606,73.65338,59.6612054205,10.6751676667,6614872.324,594384.076
73.90904,73.65338,59.6612054205,10.6751676667,6614872.324,594384.076
74.04105,73.65338,59.6612054205,10.6751676667,6614872.324,594384.076
74.20992,74.63857,59.6612073533,10.6751723700,6614872.546,594384.335
74.38120,74.63857,59.6612073533,10.6751723700,6614872.546,594384.335
74.54339,74.63857,59.6612073533,10.6751723700,6614872.546,594384.335
74.73722,74.63857,59.6612073533,10.6751723700,6614872.546,594384.335
74.91005,74.63857,59.6612073533,10.6751723700,6614872.546,594384.335
75.07601,74.63857,59.6612073533,10.6751723700,6614872.546,594384.335
75.20212,75.64028,59.6612091232,10.6751769983,6614872.750,594384.591
75.37679,75.64028,59.6612091232,10.6751769983,6614872.750,594384.591
75.53726,75.64028,59.6612091232,10.6751769983,6614872.750,594384.591
75.75202,75.64028,59.6612091232,10.6751769983,6614872.750,594384.591
75.88324,75.64028,59.6612091232,10.6751769983,6614872.750,594384.591
76.06161,75.64028,59.6612091232,10.6751769983,6614872.750,594384.591
76.19436,76.64021,59.6612109230,10.6751816533,6614872.957,594384.848
76.37463,76.64021,59.6612109230,10.6751816533,6614872.957,594384.848
76.56978,76.64021,59.6612109230,10.6751816533,6614872.957,594384.848
76.69190,76.64021,59.6612109230,10.6751816533,6614872.957,594384.848
76.85829,76.64021,59.6612109230,10.6751816533,6614872.957,594384.848
77.05626,76.64021,59.6612109230,10.6751816533,6614872.957,594384.848
77.19223,76.64021,59.6612109230,10.6751816533,6614872.957,594384.848
77.36187,77.75995,59.6612124050,10.6751860483,6614873.128,594385.091
77.52445,77.75995,59.6612124050,10.6751860483,6614873.128,594385.091
77.69104,77.75995,59.6612124050,10.6751860483,6614873.128,594385.091
77.88643,77.75995,59.6612124050,10.6751860483,6614873.128,594385.091
78.02030,77.75995,59.6612124050,10.6751860483,6614873.128,594385.091
78.18698,77.75995,59.6612124050,10.6751860483,6614873.128,594385.091
78.35901,78.69339,59.6612142090,10.6751907917,6614873.336,594385.354
78.53106,78.69339,59.6612142090,10.6751907917,6614873.336,594385.354
78.73263,78.69339,59.6612142090,10.6751907917,6614873.336,594385.354
78.85365,78.69339,59.6612142090,10.6751907917,6614873.336,594385.354
79.04582,78.69339,59.6612142090,10.6751907917,6614873.336,594385.354
79.18853,79.65448,59.6612159858,10.6751954867,6614873.540,594385.613
79.35671,79.65448,59.6612159858,10.6751954867,6614873.540,594385.613
79.52355,79.65448,59.6612159858,10.6751954867,6614873.540,594385.613
79.71853,79.65448,59.6612159858,10.6751954867,6614873.540,594385.613
79.85654,79.65448,59.6612159858,10.6751954867,6614873.540,594385.613
80.02202,79.65448,59.6612159858,10.6751954867,6614873.540,594385.613
80.19312,80.64092,59.6612178485,10.6752002850,6614873.754,594385.878
80.38864,80.64092,59.6612178485,10.6752002850,6614873.754,594385.878
80.52112,80.64092,59.6612178485,10.6752002850,6614873.754,594385.878
80.71527,80.64092,59.6612178485,10.6752002850,6614873.754,594385.878
80.85441,80.64092,59.6612178485,10.6752002850,6614873.754,594385.878
81.02354,80.64092,59.6612178485,10.6752002850,6614873.754,594385.878
81.20341,81.64101,59.6612195498,10.6752050817,6614873.951,594386.144
81.35864,81.64101,59.6612195498,10.6752050817,6614873.951,594386.144
81.52294,81.64101,59.6612195498,10.6752050817,6614873.951,594386.144
81.71079,81.64101,59.6612195498,10.6752050817,6614873.951,594386.144
81.85569,81.64101,59.6612195498,10.6752050817,6614873.951,594386.144
82.02283,81.64101,59.6612195498,10.6752050817,6614873.951,594386.144
82.21599,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
82.35802,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
82.52727,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
82.69295,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
82.85768,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
83.02659,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
83.19003,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
83.36390,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
83.52996,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
83.70955,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
83.85721,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
84.03721,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
84.19098,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
84.35980,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
84.52689,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
84.69306,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
84.85781,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
85.02577,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
85.19148,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
85.36386,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
85.52618,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
85.69173,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
85.85808,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
86.02630,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
86.19233,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
86.36396,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
86.52749,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
86.71285,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
86.86244,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
87.02945,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
87.19450,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
87.38542,82.68131,59.6612212508,10.6752097100,6614874.147,594386.400
87.38542,87.59683,59.6612320042,10.6752379717,6614875.384,594387.961
87.55104,87.59683,59.6612320042,10.6752379717,6614875.384,594387.961
87.71980,87.59683,59.6612320042,10.6752379717,6614875.384,594387.961
87.88683,87.59683,59.6612320042,10.6752379717,6614875.384,594387.961
88.06232,87.59683,59.6612320042,10.6752379717,6614875.384,594387.961
88.24433,88.58302,59.6612339150,10.6752427083,6614875.604,594388.223
88.38497,88.58302,59.6612339150,10.6752427083,6614875.604,594388.223
88.55191,88.58302,59.6612339150,10.6752427083,6614875.604,594388.223
88.72058,88.58302,59.6612339150,10.6752427083,6614875.604,594388.223
88.88682,88.58302,59.6612339150,10.6752427083,6614875.604,594388.223
89.05304,88.58302,59.6612339150,10.6752427083,6614875.604,594388.223
89.22137,89.62137,59.6612358645,10.6752474300,6614875.827,594388.483
89.38640,89.62137,59.6612358645,10.6752474300,6614875.827,594388.483
89.47781,89.62137,59.6612358645,10.6752474300,6614875.827,594388.483
89.64200,89.62137,59.6612358645,10.6752474300,6614875.827,594388.483
89.81046,89.62137,59.6612358645,10.6752474300,6614875.827,594388.483
89.98462,89.62137,59.6612358645,10.6752474300,6614875.827,594388.483
90.17850,90.59602,59.6612376947,10.6752519617,6614876.038,594388.734
90.30232,90.59602,59.6612376947,10.6752519617,6614876.038,594388.734
90.46754,90.59602,59.6612376947,10.6752519617,6614876.038,594388.734
90.66457,90.59602,59.6612376947,10.6752519617,6614876.038,594388.734
90.84668,90.59602,59.6612376947,10.6752519617,6614876.038,594388.734
90.96307,90.59602,59.6612376947,10.6752519617,6614876.038,594388.734
91.12878,91.60574,59.6612393630,10.6752564383,6614876.230,594388.981
91.29369,91.60574,59.6612393630,10.6752564383,6614876.230,594388.981
91.46133,91.60574,59.6612393630,10.6752564383,6614876.230,594388.981
91.62593,91.60574,59.6612393630,10.6752564383,6614876.230,594388.981
91.79799,91.60574,59.6612393630,10.6752564383,6614876.230,594388.981
91.95643,91.60574,59.6612393630,10.6752564383,6614876.230,594388.981
92.12866,92.57814,59.6612411943,10.6752611550,6614876.440,594389.242
92.32186,92.57814,59.6612411943,10.6752611550,6614876.440,594389.242
92.45265,92.57814,59.6612411943,10.6752611550,6614876.440,594389.242
92.62369,92.57814,59.6612411943,10.6752611550,6614876.440,594389.242
92.83404,92.57814,59.6612411943,10.6752611550,6614876.440,594389.242
92.94955,92.57814,59.6612411943,10.6752611550,6614876.440,594389.242
93.11307,93.59057,59.6612429913,10.6752658550,6614876.647,594389.501
93.27898,93.59057,59.6612429913,10.6752658550,6614876.647,594389.501
93.44597,93.59057,59.6612429913,10.6752658550,6614876.647,594389.501
93.61142,93.59057,59.6612429913,10.6752658550,6614876.647,594389.501
93.78723,93.59057,59.6612429913,10.6752658550,6614876.647,594389.501
93.94127,93.59057,59.6612429913,10.6752658550,6614876.647,594389.501
94.13804,94.60354,59.6612448198,10.6752706400,6614876.857,594389.766
94.27167,94.60354,59.6612448198,10.6752706400,6614876.857,594389.766
94.44062,94.60354,59.6612448198,10.6752706400,6614876.857,594389.766
94.64606,94.60354,59.6612448198,10.6752706400,6614876.857,594389.766
94.81369,94.60354,59.6612448198,10.6752706400,6614876.857,594389.766
94.93653,94.60354,59.6612448198,10.6752706400,6614876.857,594389.766
95.10321,95.57509,59.6612466298,10.6752752100,6614877.065,594390.018
95.26586,95.57509,59.6612466298,10.6752752100,6614877.065,594390.018
95.43346,95.57509,59.6612466298,10.6752752100,6614877.065,594390.018
95.60169,95.57509,59.6612466298,10.6752752100,6614877.065,594390.018
95.81057,95.57509,59.6612466298,10.6752752100,6614877.065,594390.018
95.96547,95.57509,59.6612466298,10.6752752100,6614877.065,594390.018
96.09265,96.57480,59.6612485627,10.6752799750,6614877.287,594390.281
96.26617,96.57480,59.6612485627,10.6752799750,6614877.287,594390.281
96.43096,96.57480,59.6612485627,10.6752799750,6614877.287,594390.281
96.58863,96.57480,59.6612485627,10.6752799750,6614877.287,594390.281
96.79005,96.57480,59.6612485627,10.6752799750,6614877.287,594390.281
96.91899,96.57480,59.6612485627,10.6752799750,6614877.287,594390.281
97.08492,96.57480,59.6612485627,10.6752799750,6614877.287,594390.281
97.25467,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
97.46085,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
97.58178,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
97.74773,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
97.91151,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
98.07832,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
98.24951,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
98.45353,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
98.57321,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
98.74404,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
98.90824,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
99.07007,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
99.23709,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
99.40216,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
99.57428,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
99.73387,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
99.89969,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
100.06479,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
100.25629,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
100.44903,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
100.56350,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
100.72827,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
100.89200,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
101.08504,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
101.22789,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
101.41468,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
101.60337,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
101.76604,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
101.88426,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
102.08973,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
102.21656,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
102.42420,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
102.54563,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
102.71373,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
102.88021,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
103.05680,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
103.21930,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
103.37650,97.61323,59.6612504657,10.6752844200,6614877.506,594390.526
103.37650,103.59514,59.6612628122,10.6753164417,6614878.926,594392.295
103.55025,103.59514,59.6612628122,10.6753164417,6614878.926,594392.295
103.70870,103.59514,59.6612628122,10.6753164417,6614878.926,594392.295
103.87879,103.59514,59.6612628122,10.6753164417,6614878.926,594392.295
104.04175,103.59514,59.6612628122,10.6753164417,6614878.926,594392.295
104.20951,104.59459,59.6612646037,10.6753210117,6614879.132,594392.548
104.40493,104.59459,59.6612646037,10.6753210117,6614879.132,594392.548
104.54091,104.59459,59.6612646037,10.6753210117,6614879.132,594392.548
104.70758,104.59459,59.6612646037,10.6753210117,6614879.132,594392.548
104.89915,104.59459,59.6612646037,10.6753210117,6614879.132,594392.548
105.04370,104.59459,59.6612646037,10.6753210117,6614879.132,594392.548
105.24454,105.60717,59.6612663788,10.6753256150,6614879.336,594392.802
105.37726,105.60717,59.6612663788,10.6753256150,6614879.336,594392.802
105.54268,105.60717,59.6612663788,10.6753256150,6614879.336,594392.802
105.70702,105.60717,59.6612663788,10.6753256150,6614879.336,594392.802
105.87507,105.60717,59.6612663788,10.6753256150,6614879.336,594392.802
106.04148,105.60717,59.6612663788,10.6753256150,6614879.336,594392.802
106.20911,106.59608,59.6612681425,10.6753303500,6614879.539,594393.064
106.37674,106.59608,59.6612681425,10.6753303500,6614879.539,594393.064
106.54363,106.59608,59.6612681425,10.6753303500,6614879.539,594393.064
106.70823,106.59608,59.6612681425,10.6753303500,6614879.539,594393.064
106.87350,106.59608,59.6612681425,10.6753303500,6614879.539,594393.064
107.04470,106.59608,59.6612681425,10.6753303500,6614879.539,594393.064
107.20786,107.59228,59.6612699637,10.6753349800,6614879.748,594393.320
107.37354,107.59228,59.6612699637,10.6753349800,6614879.748,594393.320
107.54007,107.59228,59.6612699637,10.6753349800,6614879.748,594393.320
107.70677,107.59228,59.6612699637,10.6753349800,6614879.748,594393.320
107.87496,107.59228,59.6612699637,10.6753349800,6614879.748,594393.320
108.04248,107.59228,59.6612699637,10.6753349800,6614879.748,594393.320
108.20645,107.59228,59.6612699637,10.6753349800,6614879.748,594393.320
108.37358,108.86344,59.6612717282,10.6753395933,6614879.951,594393.575
108.54413,108.86344,59.6612717282,10.6753395933,6614879.951,594393.575
108.70745,108.86344,59.6612717282,10.6753395933,6614879.951,594393.575
108.87401,108.86344,59.6612717282,10.6753395933,6614879.951,594393.575
109.04676,108.86344,59.6612717282,10.6753395933,6614879.951,594393.575
109.20798,108.86344,59.6612717282,10.6753395933,6614879.951,594393.575
109.39159,109.63328,59.6612734050,10.6753442183,6614880.145,594393.831
109.54534,109.63328,59.6612734050,10.6753442183,6614880.145,594393.831
109.70911,109.63328,59.6612734050,10.6753442183,6614880.145,594393.831
109.87530,109.63328,59.6612734050,10.6753442183,6614880.145,594393.831
110.04252,109.63328,59.6612734050,10.6753442183,6614880.145,594393.831
110.23392,110.70693,59.6612752093,10.6753488867,6614880.352,594394.088
110.39176,110.70693,59.6612752093,10.6753488867,6614880.352,594394.088
110.54145,110.70693,59.6612752093,10.6753488867,6614880.352,594394.088
110.70952,110.70693,59.6612752093,10.6753488867,6614880.352,594394.088
110.87388,110.70693,59.6612752093,10.6753488867,6614880.352,594394.088
111.03961,110.70693,59.6612752093,10.6753488867,6614880.352,594394.088
111.20775,111.60362,59.6612770177,10.6753535300,6614880.560,594394.345
111.39301,111.60362,59.6612770177,10.6753535300,6614880.560,594394.345
111.54011,111.60362,59.6612770177,10.6753535300,6614880.560,594394.345
111.70564,111.60362,59.6612770177,10.6753535300,6614880.560,594394.345
111.87650,111.60362,59.6612770177,10.6753535300,6614880.560,594394.345
112.06325,111.60362,59.6612770177,10.6753535300,6614880.560,594394.345
112.20678,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
112.39689,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
112.54265,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
112.71348,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
112.87224,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
113.04036,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
113.21234,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
113.38825,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
113.53997,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
113.70884,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
113.87833,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
114.03989,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
114.22938,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
114.37211,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
114.55995,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
114.64508,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
114.84124,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
114.95856,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
115.12422,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
115.32130,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
115.45910,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
115.67622,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
115.82997,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
115.95010,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
116.11585,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
116.31979,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
116.48162,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
116.63428,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
116.78640,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
116.94615,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
117.10890,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
117.27560,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
117.45767,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
117.60764,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
117.77577,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
117.93691,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
118.10629,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
118.27252,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
118.43854,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
118.61893,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
118.80978,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
118.93223,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
119.09678,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
119.28331,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
119.47039,112.61660,59.6612786783,10.6753580850,6614880.752,594394.597
119.47039,119.60053,59.6612928867,10.6753956283,6614882.387,594396.672
119.59083,119.60053,59.6612928867,10.6753956283,6614882.387,594396.672
119.75811,119.60053,59.6612928867,10.6753956283,6614882.387,594396.672
119.92173,119.60053,59.6612928867,10.6753956283,6614882.387,594396.672
120.12687,120.60010,59.6612947192,10.6754003383,6614882.598,594396.932
120.30559,120.60010,59.6612947192,10.6754003383,6614882.598,594396.932
120.41830,120.60010,59.6612947192,10.6754003383,6614882.598,594396.932
120.58504,120.60010,59.6612947192,10.6754003383,6614882.598,594396.932
120.75041,120.60010,59.6612947192,10.6754003383,6614882.598,594396.932
120.95110,120.60010,59.6612947192,10.6754003383,6614882.598,594396.932
121.13301,121.61445,59.6612964998,10.6754050567,6614882.803,594397.193
121.24580,121.61445,59.6612964998,10.6754050567,6614882.803,594397.193
121.41484,121.61445,59.6612964998,10.6754050567,6614882.803,594397.193
121.57847,121.61445,59.6612964998,10.6754050567,6614882.803,594397.193
121.74342,121.61445,59.6612964998,10.6754050567,6614882.803,594397.193
121.91370,121.61445,59.6612964998,10.6754050567,6614882.803,594397.193
122.07927,121.61445,59.6612964998,10.6754050567,6614882.803,594397.193
122.23955,122.59907,59.6612983337,10.6754097167,6614883.013,594397.450
