Time(Sec),X(m),Y(m),theta(rad),V_x(m/s),V_y(m/s)
102.072262,30.081575,-13.474664,-0.789804,0.350189,0.000419
102.126936,30.092930,-13.488054,-0.789804,0.351683,-0.000001
102.165988,30.104220,-13.501353,-0.789804,0.348441,0.000434
102.219691,30.115492,-13.514635,-0.789804,0.348192,0.000538
102.298585,30.126720,-13.527862,-0.789804,0.347818,0.000270
102.378659,30.137977,-13.541119,-0.789804,0.347694,0.000256
102.445830,30.149240,-13.554388,-0.789804,0.348193,0.000284
102.445836,30.160476,-13.567623,-0.789804,0.347071,0.000229
102.498305,30.171708,-13.580852,-0.789804,0.347196,0.000313
102.511739,30.182995,-13.594146,-0.789804,0.348691,0.000381
102.631677,30.194325,-13.607485,-0.789804,0.349813,0.000306
102.685077,30.205614,-13.620777,-0.789804,0.348567,0.000429
102.685140,30.216886,-13.634051,-0.789804,0.348193,0.000389
102.764573,30.228166,-13.647347,-0.789804,0.348567,-0.000004
102.778033,30.239411,-13.660587,-0.789804,0.348316,0.000645
102.857975,30.250734,-13.673921,-0.789804,0.349189,0.000450
102.911679,30.262065,-13.687261,-0.789804,0.349938,0.000482
102.964113,30.273381,-13.700581,-0.789804,0.349315,0.000330
103.018160,30.284707,-13.713907,-0.789804,0.350064,0.000628
103.071191,30.296038,-13.727241,-0.789804,0.349317,0.000661
103.071209,30.307307,-13.740506,-0.789804,0.348693,0.000655
103.124595,30.318590,-13.753785,-0.789804,0.348693,0.000392
103.164429,30.330015,-13.767233,-0.789804,0.353240,-0.004089
103.240933,30.341394,-13.780458,-0.789804,0.348552,-0.004243
103.337309,30.352968,-13.794427,-0.789804,0.363314,-0.049308
103.390813,30.364437,-13.807472,-0.789804,0.346891,-0.064274
103.390818,30.376720,-13.819999,-0.789804,0.349701,-0.127181
103.444267,30.388014,-13.832576,-0.789804,0.338102,-0.140964
103.484504,30.398627,-13.845658,-0.789804,0.337324,-0.166055
103.578227,30.409791,-13.858060,-0.789804,0.332534,-0.155785
103.631840,30.420748,-13.870544,-0.789804,0.332044,-0.166060
103.631850,30.431948,-13.882706,-0.789804,0.329278,-0.165925
103.697540,30.441885,-13.894606,-0.789804,0.309943,-0.107228
103.723896,30.452008,-13.907645,-0.789804,0.329365,-0.101898
103.777282,30.461217,-13.920034,-0.789804,0.309729,-0.012283
103.844098,30.471378,-13.933615,-0.789804,0.338410,-0.010346
103.897242,30.481605,-13.947131,-0.789804,0.339584,-0.008653
103.950487,30.491976,-13.960966,-0.789804,0.345466,-0.006229
104.003841,30.502244,-13.974926,-0.789804,0.346789,-0.005696
104.003841,30.512848,-13.988726,-0.932010,0.347821,-0.003127
104.069834,30.523437,-14.002542,-0.932010,0.347968,0.003271
104.123248,30.533935,-14.016602,-0.932010,0.350781,0.002598
104.123269,30.544315,-14.030645,-0.932010,0.349985,-0.002850
104.256250,30.554695,-14.044655,-0.932010,0.348011,-0.001164
104.283109,30.565196,-14.058596,-0.932010,0.349121,0.009300
104.283118,30.575763,-14.072498,-0.932010,0.349386,0.010143
104.376531,30.586188,-14.086486,-0.932010,0.348682,0.000850
104.403161,30.596603,-14.100468,-0.932010,0.348679,0.000508
104.456374,30.606995,-14.114401,-0.932010,0.348535,0.003780
104.536052,30.617462,-14.128376,-0.932010,0.348796,0.004491
104.656373,30.627928,-14.142354,-0.932010,0.348927,0.002941
104.656382,30.638391,-14.156193,-0.932010,0.347085,0.016194
104.763345,30.648824,-14.170163,-0.932010,0.347941,-0.000288
104.763353,30.659199,-14.184229,-0.932010,0.350050,0.004256
104.856227,30.669693,-14.198278,-0.932010,0.350936,-0.000398
104.856230,30.680190,-14.212327,-0.932010,0.350562,-0.000250
104.856234,30.690603,-14.226273,-0.932010,0.348443,-0.000166
104.896603,30.701028,-14.240234,-0.932010,0.347944,0.000092
104.922499,30.711426,-14.254157,-0.932010,0.347819,0.000000
104.975664,30.721814,-14.268069,-0.932010,0.347321,-0.000166
105.029200,30.732175,-14.281932,-0.932010,0.346697,0.000536
105.096033,30.742641,-14.295849,-0.932010,0.347435,0.003283
105.162430,30.753050,-14.309782,-0.932010,0.347944,-0.000002
105.215989,30.763417,-14.323658,-0.932010,0.346323,-0.000001
105.216004,30.773808,-14.337551,-0.932010,0.347321,0.000217
105.282284,30.784260,-14.351520,-0.932010,0.348816,0.000245
105.309376,30.794765,-14.365519,-0.932010,0.350060,0.001318
105.388785,30.805250,-14.379523,-0.932010,0.349938,0.000299
105.455441,30.815714,-14.393507,-0.932010,0.349316,0.000287
105.510197,30.826186,-14.407490,-0.932010,0.349440,0.000526
105.562593,30.836619,-14.421450,-0.932010,0.348816,-0.000000
105.616053,30.847038,-14.435392,-0.932010,0.347944,-0.000001
105.682386,30.857418,-14.449237,-0.932010,0.346446,0.001119
105.682390,30.867853,-14.463186,-0.932010,0.347943,0.000363
105.748519,30.878312,-14.477158,-0.932010,0.349315,0.000622
105.829060,30.888547,-14.491269,-0.932010,0.348066,-0.011791
105.950347,30.898937,-14.505186,-0.932010,0.348068,-0.000000
105.950431,30.909393,-14.519176,-0.932010,0.348939,0.000498
106.015033,30.919799,-14.533115,-0.932010,0.348068,-0.000001
106.015053,30.930187,-14.547027,-0.932010,0.347196,-0.000001
106.081765,30.940667,-14.561075,-0.932010,0.350063,-0.000045
106.081768,30.951151,-14.575127,-0.932010,0.350936,-0.000046
106.148519,30.961581,-14.589091,-0.932010,0.349066,0.000152
106.161387,30.972004,-14.603049,-0.932010,0.348318,0.000306
106.241545,30.982454,-14.617047,-0.932010,0.348068,0.000000
106.294608,30.992862,-14.630987,-0.932010,0.348941,0.000000
106.414692,31.003325,-14.645000,-0.932010,0.349814,0.000000
106.454988,31.013747,-14.658960,-0.932010,0.348193,0.000000
106.455017,31.024117,-14.672839,-0.932010,0.346822,0.000165
106.468640,31.034533,-14.686786,-0.932010,0.348318,0.000141
106.508300,31.044999,-14.700795,-0.932010,0.349564,0.000153
106.561409,31.055439,-14.714771,-0.932010,0.348692,0.000253
106.627953,31.065843,-14.728698,-0.932010,0.347944,0.000218
106.694194,31.076267,-14.742651,-0.932010,0.348069,0.000189
106.761914,31.086668,-14.756574,-0.932010,0.348567,0.000126
106.827879,31.097078,-14.770510,-0.932010,0.348193,0.000175
106.827883,31.107471,-14.784427,-0.932010,0.347196,-0.000000
106.907802,31.117960,-14.798464,-0.932010,0.349315,0.000206
106.934224,31.128413,-14.812445,-0.932010,0.349564,0.000237
107.014189,31.138809,-14.826352,-0.932010,0.346448,0.000375
107.067698,31.149210,-14.840265,-0.932010,0.347945,0.000288
107.067703,31.159659,-14.854235,-0.932010,0.350314,0.000844
107.193038,31.170146,-14.868265,-0.932010,0.349813,0.000314
107.201385,31.180601,-14.882249,-0.932010,0.348193,0.000264
107.254349,31.190989,-14.896143,-0.932010,0.347695,0.000438
107.347391,31.201437,-14.910096,-0.932010,0.348318,0.000985
107.413932,31.211842,-14.924026,-0.932010,0.347819,-0.000008
107.413971,31.222282,-14.937988,-0.932010,0.347819,0.000375
107.467161,31.232701,-14.951923,-0.932010,0.348942,0.000427
107.467168,31.243163,-14.965914,-0.932010,0.349190,0.000348
107.534224,31.253584,-14.979847,-0.932010,0.347816,0.000693
107.560258,31.263987,-14.993771,-0.932010,0.346946,-0.000013
107.627539,31.274390,-15.007681,-0.932010,0.348069,0.000360
107.680471,31.284860,-15.021683,-0.932010,0.349440,0.000389
107.746887,31.295275,-15.035606,-0.932010,0.348442,0.000256
107.813526,31.305700,-15.049545,-0.932010,0.347445,0.000236
107.866884,31.316134,-15.063490,-0.932010,0.348941,0.000234
107.866931,31.326618,-15.077503,-0.932010,0.349814,0.000190
108.136554,31.337071,-15.091477,-0.932010,0.348692,0.000186
108.136955,31.347531,-15.105459,-0.932010,0.348692,0.000164
108.136959,31.357991,-15.119441,-0.932010,0.349689,0.000139
108.200929,31.368467,-15.133447,-0.932010,0.349814,0.000153
108.201111,31.378913,-15.147408,-0.932010,0.349065,0.000132
108.226776,31.389362,-15.161375,-0.932010,0.348193,0.000183
108.240004,31.399801,-15.175327,-0.932010,0.348693,0.000321
108.293242,31.410268,-15.189312,-0.932010,0.349066,0.000306
108.320216,31.420685,-15.203235,-0.932010,0.348940,0.000275
108.359885,31.431170,-15.217241,-0.932010,0.348941,0.000286
108.440882,31.441606,-15.231188,-0.932010,0.348943,0.000522
108.466407,31.452052,-15.245150,-0.932010,0.347819,0.000241
108.520191,31.462425,-15.259016,-0.932010,0.347321,0.000326
108.559641,31.472867,-15.272975,-0.932010,0.347818,0.000472
108.612932,31.483280,-15.286893,-0.932010,0.348442,0.000304
108.693232,31.493790,-15.300950,-0.932010,0.350312,-0.000001
108.706469,31.504271,-15.314961,-0.932010,0.349564,-0.000128
108.786237,31.514668,-15.328859,-0.932010,0.346946,-0.000347
108.839716,31.525083,-15.342779,-0.932010,0.348443,0.000154
108.893553,31.535596,-15.356832,-0.932010,0.350313,0.000191
108.959413,31.546033,-15.370794,-0.932010,0.349315,-0.000002
109.026397,31.556488,-15.384771,-0.932010,0.349065,0.000121
109.026402,31.566966,-15.398785,-0.932010,0.349689,-0.000006
109.079587,31.577408,-15.412753,-0.932010,0.348442,-0.000004
109.146377,31.587808,-15.426660,-0.932010,0.348816,-0.000147
109.209599,31.598284,-15.440673,-0.932010,0.349065,-0.000008
109.266951,31.608706,-15.454624,-0.932010,0.348694,-0.001733
109.319143,31.619197,-15.468667,-0.932010,0.349563,0.001220
109.319147,31.629647,-15.482635,-0.932010,0.349811,0.001775
109.372496,31.640107,-15.496625,-0.932010,0.349190,0.000000
109.412477,31.650523,-15.510556,-0.932010,0.348193,0.000000
109.518990,31.661105,-15.524567,-0.932010,0.351027,-0.004057
109.979350,31.671583,-15.538545,-0.932010,0.349235,-0.007515
109.979356,31.682044,-15.552537,-0.932010,0.349295,-0.017334
109.979540,31.692588,-15.566322,-0.932010,0.347962,-0.019562
109.979556,31.703248,-15.580067,-0.932010,0.346221,-0.027149
109.980860,31.713604,-15.593750,-0.932010,0.344117,-0.030778
109.980864,31.724369,-15.607368,-0.932010,0.347234,-0.048328
109.980869,31.734868,-15.620944,-0.932010,0.342426,-0.048496
110.012663,31.745270,-15.634591,-0.932010,0.343086,-0.079124
110.013108,31.755569,-15.648196,-0.932010,0.341820,-0.094621
110.013127,31.766233,-15.661684,-0.932010,0.343068,-0.100103
110.185457,31.776091,-15.675677,-0.932010,0.342720,-0.126877
110.185473,31.786363,-15.689274,-0.932010,0.340608,-0.115578
110.185523,31.796753,-15.703035,-0.932010,0.344569,-0.131675
110.198898,31.807144,-15.716849,-0.932010,0.344900,-0.127956
110.224689,31.817526,-15.730865,-0.932010,0.348996,-0.069200
110.318786,31.827250,-15.745131,-0.932010,0.345082,-0.027941
110.398876,31.836930,-15.759461,-0.932010,0.345221,-0.020609
110.451803,31.846330,-15.773916,-0.932010,0.344661,0.017456
110.505158,31.855884,-15.788273,-0.932010,0.345412,0.001898
110.505163,31.865018,-15.803125,-0.932010,0.348777,0.011264
110.518199,31.874556,-15.817799,-0.932010,0.349989,-0.003149
110.571505,31.884229,-15.832216,-0.932010,0.347234,0.002686
110.638209,31.893917,-15.846624,-0.932010,0.347335,0.002125
110.731605,31.903580,-15.861109,-0.932010,0.347885,-0.000528
110.784598,31.913226,-15.875574,-0.932010,0.347386,-0.000635
110.784631,31.923017,-15.890024,-0.932010,0.348954,0.010536
110.851835,31.932702,-15.904516,-0.932010,0.349555,-0.000199
110.865217,31.942614,-15.918938,-0.932010,0.349773,0.019498
111.011125,31.952397,-15.933380,-0.932010,0.349058,0.005958
111.078588,31.962076,-15.947930,-0.932010,0.348443,-0.004199
111.078660,31.971708,-15.962368,-0.932010,0.348319,-0.006556
111.078696,31.981391,-15.976828,-0.932010,0.347560,0.000093
111.118445,31.991053,-15.991263,-0.932010,0.347563,0.000403
111.172249,32.000738,-16.005745,-0.932010,0.348440,-0.000536
111.237993,32.010539,-16.020158,-0.932010,0.348797,0.005211
111.291055,32.020270,-16.034684,-0.932010,0.349190,0.000000
111.344665,32.029979,-16.049176,-0.932010,0.349314,0.000000
111.411194,32.039752,-16.063754,-0.932010,0.349813,0.000091
111.464581,32.049440,-16.078207,-0.932010,0.349439,0.000077
111.464586,32.059185,-16.092743,-0.932010,0.349314,0.000036
111.530859,32.068892,-16.107222,-0.932010,0.349315,0.000073
111.557654,32.078613,-16.121722,-0.932010,0.348442,0.000145
111.611330,32.088314,-16.136193,-0.932010,0.349190,0.000125
111.677943,32.098074,-16.150751,-0.932010,0.349813,0.000070
111.770798,32.107770,-16.165213,-0.932010,0.348692,0.000106
111.824050,32.117418,-16.179604,-0.932010,0.346073,0.000062
111.824057,32.127069,-16.193998,-0.932010,0.347071,0.000092
111.891164,32.136798,-16.208509,-0.932010,0.349439,0.000173
111.904339,32.146499,-16.222975,-0.932010,0.348691,0.000164
111.957463,32.156234,-16.237482,-0.932010,0.348442,0.000451
112.023931,32.165925,-16.251913,-0.932010,0.348566,0.000597
112.078280,32.175701,-16.266502,-0.932010,0.350312,-0.000001
112.130861,32.185442,-16.281038,-0.932010,0.350686,-0.000001
112.250416,32.195206,-16.295517,-0.932010,0.348438,0.002243
112.317122,32.204859,-16.309920,-0.932010,0.348068,0.000001
112.317127,32.214632,-16.324497,-0.932010,0.349814,-0.000092
112.370178,32.224360,-16.338988,-0.932010,0.350062,0.001309
112.370181,32.234061,-16.353443,-0.932010,0.347569,0.000464
112.436870,32.243728,-16.367852,-0.932010,0.347569,0.000453
112.463866,32.253456,-16.382362,-0.932010,0.348691,-0.000008
112.517413,32.263175,-16.396843,-0.932010,0.348446,0.000836
112.597485,32.272848,-16.411252,-0.932010,0.347569,0.000566
112.663378,32.282552,-16.425725,-0.932010,0.347943,-0.000011
112.770795,32.292265,-16.440207,-0.932010,0.349315,0.000638
112.770819,32.301979,-16.454680,-0.932010,0.348941,0.000571
112.837615,32.311742,-16.469218,-0.932010,0.348818,0.000766
112.837650,32.321470,-16.483694,-0.932010,0.349067,0.000845
112.903666,32.331236,-16.498234,-0.932010,0.350439,0.001582
112.930017,32.340956,-16.512724,-0.932010,0.350561,-0.000009
112.983581,32.350726,-16.527275,-0.932010,0.348816,0.000384
113.064026,32.360440,-16.541736,-0.932010,0.348443,0.000753
113.117169,32.370139,-16.556189,-0.932010,0.347571,0.000591
113.117194,32.379813,-16.570597,-0.932010,0.347570,0.000393
113.170032,32.389478,-16.584985,-0.932010,0.346822,0.000672
113.210194,32.399115,-16.599331,-0.932010,0.346697,0.000602
113.276525,32.408904,-16.613902,-0.932010,0.349937,0.000905
113.359605,32.418651,-16.628410,-0.932010,0.349938,0.000572
113.436672,32.428290,-16.642772,-0.932010,0.346697,-0.000010
113.489753,32.437968,-16.657180,-0.932010,0.347444,0.000802
113.489761,32.447802,-16.671830,-0.932010,0.350811,-0.000008
113.542892,32.457515,-16.686298,-0.932010,0.350064,0.000758
113.583000,32.467226,-16.700736,-0.932010,0.347444,0.001730
113.636369,32.476916,-16.715158,-0.932010,0.347818,0.000678
113.689917,32.486582,-16.729553,-0.932010,0.346697,-0.000001
113.797345,32.496243,-16.743940,-0.932010,0.346447,-0.000001
113.903163,32.505985,-16.758412,-0.932010,0.348821,0.001292
113.903170,32.515669,-16.772818,-0.932010,0.348445,0.000592
113.982685,32.525405,-16.787296,-0.932010,0.348566,0.000750
113.982695,32.535154,-16.801803,-0.932010,0.349314,0.000550
114.036262,32.544918,-16.816333,-0.932010,0.348817,0.000560
114.036341,32.554593,-16.830725,-0.932010,0.348319,0.000577
114.091915,32.564319,-16.845194,-0.932010,0.348317,0.000412
114.118880,32.574038,-16.859660,-0.932010,0.348691,-0.000008
114.169830,32.583789,-16.874168,-0.932010,0.349065,0.000255
114.235690,32.593515,-16.888636,-0.932010,0.349563,0.000278
114.342298,32.603277,-16.903155,-0.932010,0.349066,0.000537
114.409112,32.612977,-16.917571,-0.932010,0.347946,0.000781
114.409118,32.622678,-16.931987,-0.932010,0.347197,0.000618
114.475345,32.632363,-16.946376,-0.932010,0.347447,0.000748
114.502899,32.642178,-16.960971,-0.932010,0.350313,0.001100
114.556039,32.651910,-16.975437,-0.932010,0.349939,0.000837
114.623177,32.661651,-16.989900,-0.932010,0.347572,0.001772
114.675853,32.671353,-17.004301,-0.932010,0.348691,0.001160
114.675878,32.681126,-17.018825,-0.932010,0.348690,0.000785
114.742373,32.690788,-17.033194,-0.932010,0.347943,-0.000010
114.808873,32.700562,-17.047728,-0.932010,0.349190,-0.000002
114.862405,32.710288,-17.062192,-0.932010,0.349564,-0.000002
114.862414,32.720059,-17.076713,-0.932010,0.349314,0.000280
114.916167,32.729793,-17.091180,-0.932010,0.349314,0.000217
114.983137,32.739505,-17.105597,-0.932010,0.346698,0.000683
115.090134,32.749129,-17.119908,-0.932010,0.346073,-0.000007
115.155330,32.758916,-17.134459,-0.932010,0.349813,-0.000001
115.155343,32.768589,-17.148842,-0.932010,0.347445,-0.000001
115.208061,32.778381,-17.163124,-0.932010,0.345578,-0.009258
115.211149,32.787714,-17.177001,-0.932010,0.334849,-0.013986
115.507418,32.797793,-17.191068,-0.932010,0.345003,-0.072903
115.507900,32.807641,-17.205155,-0.932010,0.344703,-0.088682
115.507922,32.817457,-17.219151,-0.932010,0.341625,-0.130063
115.555279,32.826602,-17.233642,-0.932010,0.343087,-0.143805
115.555381,32.836900,-17.247455,-0.932010,0.342853,-0.126564
115.555470,32.847136,-17.261904,-0.932010,0.354522,-0.120807
115.569545,32.856463,-17.276578,-0.932010,0.347269,-0.055255
115.608566,32.865697,-17.291168,-0.932010,0.345758,-0.026763
115.674794,32.874770,-17.305807,-0.932010,0.344419,-0.006024
115.768582,32.883692,-17.320531,-0.932010,0.344319,0.012985
115.781611,32.892887,-17.335342,-0.932010,0.348224,-0.005079
115.808312,32.902162,-17.350041,-0.932010,0.348029,-0.017352
115.862162,32.911399,-17.364841,-0.932010,0.348034,0.003245
115.927874,32.941117,-17.375092,-0.932010,0.487164,0.620442
115.955050,32.950695,-17.389734,-0.932010,0.349276,-0.004303
116.048651,32.960330,-17.404318,-0.932010,0.350101,0.005168
116.061900,32.969949,-17.418791,-0.932010,0.346570,0.010585
116.276341,32.979918,-17.432871,-0.932010,0.346043,0.055513
116.276362,32.989664,-17.447356,-0.932010,0.349045,0.007975
116.276386,32.999445,-17.461835,-0.932010,0.349049,0.007220
116.288630,33.009101,-17.476310,-0.932010,0.348378,0.001572
116.397748,33.018775,-17.490810,-0.932010,0.348785,0.003301
116.735463,33.028492,-17.505269,-0.932010,0.347964,0.008948
116.737150,33.038127,-17.519665,-0.932010,0.347569,0.003495
116.737163,33.047886,-17.534165,-0.932010,0.348825,0.002791
116.737169,33.057551,-17.548674,-0.932010,0.348685,-0.000435
116.737175,33.067242,-17.563203,-0.932010,0.348815,0.000050
116.737180,33.076869,-17.577697,-0.932010,0.348566,-0.001195
116.768508,33.086287,-17.592333,-0.932010,0.347870,-0.018528
116.768514,33.095971,-17.606820,-0.932010,0.348815,0.001177
116.781268,33.105700,-17.621421,-0.932010,0.350560,0.000494
116.808041,33.115408,-17.636002,-0.932010,0.350437,0.000186
116.860933,33.125067,-17.650501,-0.932010,0.348566,0.000409
116.928046,33.134707,-17.664977,-0.932010,0.348193,0.000274
116.981822,33.144375,-17.679493,-0.932010,0.348068,0.000229
117.008335,33.154014,-17.693975,-0.932010,0.348442,-0.000004
117.101081,33.163665,-17.708466,-0.932010,0.348194,0.000292
117.127878,33.173310,-17.722945,-0.932010,0.347571,0.000428
117.168130,33.182992,-17.737471,-0.932010,0.349189,0.000528
117.350170,33.192679,-17.752006,-0.932010,0.349438,0.000500
117.434188,33.202286,-17.766423,-0.932010,0.346197,0.000528
117.434194,33.211869,-17.780818,-0.932010,0.346323,-0.000007
117.434201,33.221560,-17.795330,-0.932010,0.348564,0.001157
117.500582,33.231204,-17.809785,-0.932010,0.348192,0.000553
117.514199,33.240867,-17.824270,-0.932010,0.347569,0.000643
117.514206,33.250544,-17.838729,-0.932010,0.348312,0.001461
117.554023,33.260283,-17.853274,-0.932010,0.349936,0.001580
117.620650,33.269997,-17.867817,-0.932010,0.350186,0.000815
117.673919,33.279679,-17.882314,-0.932010,0.348567,0.000897
117.727243,33.289473,-17.896638,-0.932010,0.347513,0.014080
117.833960,33.299230,-17.911197,-0.932010,0.349314,0.000821
117.887077,33.308936,-17.925698,-0.932010,0.349937,0.001360
117.887083,33.318583,-17.940144,-0.932010,0.346945,0.000492
117.980691,33.328203,-17.954526,-0.932010,0.346570,0.000850
117.993826,33.337846,-17.969164,-0.932010,0.350169,-0.002512
118.047315,33.347562,-17.983730,-0.932010,0.350314,0.000723
118.100670,33.357202,-17.998188,-0.932010,0.347195,0.000452
118.153936,33.366829,-18.012612,-0.932010,0.347570,-0.000000
118.247011,33.376575,-18.027211,-0.932010,0.349564,0.000267
118.313376,33.386247,-18.041691,-0.932010,0.349190,0.000404
118.313380,33.395883,-18.056121,-0.932010,0.346823,0.000831
118.393502,33.405510,-18.070528,-0.932010,0.347072,0.000801
118.393511,33.415218,-18.085066,-0.932010,0.349564,0.000339
118.446886,33.424922,-18.099592,-0.932010,0.349314,0.000598
118.460030,33.434575,-18.114041,-0.932010,0.347571,0.000464
118.540329,33.444231,-18.128494,-0.932010,0.347446,0.000291
118.593493,33.453971,-18.143069,-0.932010,0.350314,0.000530
118.659985,33.463714,-18.157648,-0.932010,0.351061,0.000497
118.713326,33.473439,-18.172212,-0.932010,0.349689,-0.000004
118.713330,33.483095,-18.186660,-0.932010,0.348567,0.000571
118.793206,33.492854,-18.201272,-0.932010,0.350187,-0.000001
118.820244,33.502574,-18.215828,-0.932010,0.351060,-0.000001
118.886808,33.512217,-18.230257,-0.932010,0.346572,0.000413
118.980102,33.521744,-18.244518,-0.932010,0.343333,0.000411
119.033076,33.531405,-18.258836,-0.932010,0.345191,-0.005598
119.033082,33.540877,-18.272800,-0.932010,0.337837,-0.016325
119.109115,33.550630,-18.286990,-0.932010,0.344389,-0.050177
119.139788,33.560433,-18.301065,-0.932010,0.342969,-0.062351
119.192965,33.570386,-18.315022,-0.932010,0.342043,-0.095930
119.260037,33.579925,-18.329215,-0.932010,0.342530,-0.116026
119.314986,33.589655,-18.343361,-0.932010,0.342741,-0.114588
119.315044,33.599794,-18.357590,-0.932010,0.349081,-0.107667
119.379569,33.608851,-18.372300,-0.932010,0.345431,-0.090570
119.406537,33.618388,-18.386850,-0.932010,0.347955,-0.041050
119.460143,33.627563,-18.401608,-0.932010,0.347118,-0.009836
119.513604,33.636703,-18.416328,-0.932010,0.347143,-0.009409
119.606449,33.645830,-18.431134,-0.932010,0.347924,0.001103
119.686208,33.654699,-18.446083,-0.932010,0.347735,0.012005
119.739474,33.664861,-18.460324,-0.932010,0.348259,-0.000311
119.739482,33.674275,-18.475083,-0.932010,0.349506,-0.000038
119.805861,33.683395,-18.489855,-0.932010,0.347817,-0.000442
119.845842,33.692528,-18.504574,-0.932010,0.347216,0.001339
119.899231,33.701722,-18.519419,-0.932010,0.348482,0.002777
119.979585,33.710761,-18.534278,-0.932010,0.348918,-0.012794
120.059355,33.719945,-18.549160,-0.932010,0.348932,-0.000294
120.059373,33.729106,-18.563956,-0.932010,0.348521,0.004107
120.113289,33.738224,-18.578735,-0.932010,0.347224,-0.000645
120.113314,33.745319,-18.593752,-0.932010,0.330175,-0.143823
120.180046,33.754419,-18.608691,-0.932010,0.349038,0.001843
120.180046,33.763465,-18.623538,-1.024597,0.348425,0.001678
120.245849,33.773060,-18.637521,-1.024597,0.338366,0.139425
120.299364,33.782243,-18.652377,-1.024597,0.349441,0.003040
120.299784,33.791365,-18.667136,-1.024597,0.346946,0.000798
120.365593,33.800489,-18.681907,-1.024597,0.347320,-0.001411
120.405740,33.809681,-18.696789,-1.024597,0.349564,0.000002
120.472036,33.818800,-18.711611,-1.024597,0.348824,0.003082
120.525389,33.827984,-18.726509,-1.024597,0.348567,0.000829
120.605374,33.837128,-18.741325,-1.024597,0.349190,0.000617
120.672143,33.846320,-18.756200,-1.024597,0.348442,-0.000002
120.672147,33.855429,-18.770962,-1.024597,0.348194,0.000491
120.725161,33.864582,-18.785780,-1.024597,0.348318,0.000649
120.739602,33.873727,-18.800574,-1.024597,0.347820,0.001146
120.832793,33.882907,-18.815446,-1.024597,0.349066,0.000791
120.885506,33.892089,-18.830304,-1.024597,0.349937,0.000374
120.951959,33.901278,-18.845187,-1.024597,0.349440,0.001592
121.173557,33.910426,-18.860004,-1.024597,0.348693,0.000717
121.173564,33.919574,-18.874798,-1.024597,0.347444,0.000010
121.173929,33.928691,-18.889544,-1.024597,0.347320,0.000014
121.173935,33.937860,-18.904400,-1.024597,0.348815,0.001377
121.191876,33.947038,-18.919269,-1.024597,0.349562,0.001134
121.218294,33.956286,-18.934085,-1.024597,0.348597,-0.015803
121.258685,33.965416,-18.948915,-1.024597,0.348325,0.003869
121.285007,33.971839,-18.956937,-1.024597,0.204328,-0.205253
121.338165,33.980854,-18.971930,-1.024597,0.349389,0.013433
121.391692,33.989904,-18.986921,-1.024597,0.350310,0.001284
121.445173,33.998945,-19.001859,-1.024597,0.349310,-0.001873
121.511671,34.007896,-19.016665,-1.024597,0.346071,-0.000870
121.538178,34.016871,-19.031515,-1.024597,0.346322,0.000097
121.591919,34.025860,-19.046385,-1.024597,0.347818,0.000000
121.658617,34.034844,-19.061251,-1.024597,0.348317,0.000207
121.711849,34.043890,-19.076217,-1.024597,0.349440,0.000128
121.738341,34.052921,-19.091160,-1.024597,0.348943,0.000599
121.791661,34.061930,-19.106061,-1.024597,0.347320,0.000320
121.844817,34.070929,-19.120942,-1.024597,0.348067,0.000470
121.898829,34.079969,-19.135882,-1.024597,0.349565,0.000194
121.991592,34.089011,-19.150819,-1.024597,0.348942,0.000293
122.057867,34.098056,-19.165759,-1.024597,0.349689,0.000330
122.057872,34.107124,-19.180737,-1.024597,0.349689,0.000318
122.111419,34.116070,-19.195533,-1.024597,0.346572,-0.000000
122.137770,34.125063,-19.210406,-1.024597,0.347196,-0.000000
122.217975,34.134119,-19.225366,-1.024597,0.350188,0.000420
122.402309,34.143173,-19.240323,-1.024597,0.349565,0.000236
122.405707,34.152196,-19.255232,-1.024597,0.348193,0.000192
122.405717,34.161227,-19.270149,-1.024597,0.348442,0.000291
122.417814,34.170219,-19.284995,-1.024597,0.347819,0.000475
122.444288,34.179238,-19.299897,-1.024597,0.347819,0.000514
122.497866,34.188288,-19.314830,-1.024597,0.349939,0.000705
122.564450,34.197348,-19.329781,-1.024597,0.349316,0.000492
122.617910,34.206354,-19.344669,-1.024597,0.347694,0.000002
122.711087,34.215369,-19.359558,-1.024597,0.348690,0.000524
122.790989,34.224430,-19.374538,-1.024597,0.349938,0.000002
122.790996,34.233475,-19.389468,-1.024597,0.349317,0.000548
122.844605,34.242500,-19.404365,-1.024597,0.348068,0.000408
122.884340,34.251513,-19.419244,-1.024597,0.348068,0.000436
122.950967,34.260531,-19.434139,-1.024597,0.348193,0.000351
123.017288,34.269532,-19.449016,-1.024597,0.348068,0.000001
123.017301,34.278613,-19.464005,-1.024597,0.349565,0.000365
123.084439,34.287641,-19.478909,-1.024597,0.349565,0.000406
123.097685,34.296687,-19.493847,-1.024597,0.348568,0.000357
123.151314,34.305712,-19.508750,-1.024597,0.348942,0.000460
123.270733,34.314755,-19.523677,-1.024597,0.348691,0.000282
123.350957,34.323764,-19.538553,-1.024597,0.348442,0.000169
123.350962,34.332789,-19.553445,-1.024597,0.347944,0.000094
123.404022,34.341797,-19.568330,-1.024597,0.348193,0.000000
123.404046,34.350870,-19.583298,-1.024597,0.349066,0.000085
123.484380,34.359872,-19.598173,-1.024597,0.349190,-0.000001
