Img_Time(Sec),IMU_Time(Sec),Roll(rad),Pitch(rad),Yaw(rad)
162.03921,162.03805,0.00496,-0.12453,0.19383
162.20609,162.18350,0.00548,-0.12501,0.19496
162.37527,162.38063,0.00626,-0.12602,0.19564
162.55697,162.55416,0.00601,-0.12612,0.19702
162.73956,162.73507,0.00598,-0.12409,0.19840
162.89614,162.89862,0.00479,-0.12228,0.19887
163.03960,163.03824,0.00389,-0.12192,0.20002
163.22459,163.22599,0.00376,-0.12199,0.20034
163.37322,163.37959,0.00483,-0.12005,0.20148
163.56327,163.55536,0.00642,-0.11830,0.20252
163.72133,163.72070,0.00798,-0.11782,0.20344
163.87475,163.87786,0.00959,-0.11944,0.19995
164.04015,164.03397,0.00903,-0.11935,0.19483
164.20609,164.20621,0.00863,-0.11806,0.19427
164.37309,164.36877,0.01002,-0.11888,0.19511
164.54369,164.53726,0.01068,-0.12039,0.19637
164.62863,164.62679,0.01138,-0.12081,0.19630
164.79365,164.80069,0.01182,-0.11918,0.19750
164.96181,164.95839,0.01124,-0.11796,0.19856
165.12878,165.13016,0.01147,-0.12110,0.19967
165.34128,165.33729,0.01066,-0.12427,0.19913
165.45514,165.45916,0.00975,-0.12393,0.19967
165.62255,165.62668,0.01118,-0.12164,0.20086
165.78688,165.78737,0.01480,-0.12103,0.19661
165.97773,165.97961,0.01837,-0.12230,0.19655
166.16714,166.17620,0.01804,-0.12263,0.19583
166.28611,166.33199,0.01757,-0.12276,0.19606
166.45023,166.43881,0.01583,-0.12448,0.19088
166.61430,166.61093,0.01542,-0.12636,0.19006
166.78261,166.78127,0.01607,-0.12629,0.18901
166.94880,166.94460,0.01605,-0.12558,0.19009
167.11420,167.11561,0.01586,-0.12695,0.19169
167.27913,167.28741,0.01585,-0.12902,0.19259
167.44627,167.43238,0.01448,-0.12864,0.19342
167.44627,168.90263,0.00707,-0.12221,0.18207
167.60924,168.90263,0.00707,-0.12221,0.18207
167.76983,168.90263,0.00707,-0.12221,0.18207
167.93777,168.90263,0.00707,-0.12221,0.18207
168.10332,168.90263,0.00707,-0.12221,0.18207
168.31131,168.90263,0.00707,-0.12221,0.18207
168.43173,168.90263,0.00707,-0.12221,0.18207
168.62622,168.90263,0.00707,-0.12221,0.18207
168.76339,168.90263,0.00707,-0.12221,0.18207
168.96287,168.95976,0.00746,-0.12241,0.18261
169.09489,169.09473,0.00797,-0.12185,0.18257
169.25960,169.26453,0.00940,-0.12011,0.18341
169.42776,169.40174,0.01056,-0.11795,0.18480
169.59137,169.54099,0.01146,-0.11664,0.18643
169.75929,169.70103,0.01283,-0.11788,0.18745
169.92215,169.97133,0.01530,-0.12068,0.18810
170.08778,170.14377,0.01679,-0.12251,0.18873
170.25271,170.29488,0.01853,-0.12364,0.18895
170.41943,170.41230,0.01608,-0.12312,0.18984
170.62548,170.63037,0.01460,-0.12386,0.19173
170.75013,170.75072,0.01467,-0.12382,0.19185
170.96328,170.93190,0.01307,-0.12121,0.19555
171.08403,171.08290,0.01261,-0.12090,0.19699
171.24661,171.24079,0.01298,-0.12159,0.19891
171.44438,171.39020,0.01331,-0.12263,0.20026
171.58131,171.55020,0.01315,-0.12248,0.20183
171.76339,171.81604,0.01400,-0.12221,0.20359
171.91039,171.96498,0.01388,-0.12387,0.20376
172.07587,172.08100,0.01242,-0.12652,0.20217
172.24163,172.24074,0.01217,-0.12616,0.19770
172.40841,172.40096,0.01170,-0.12649,0.19313
172.57238,172.57085,0.01141,-0.12893,0.18833
172.73865,172.75379,0.01194,-0.13036,0.18653
172.95492,172.95371,0.01395,-0.13211,0.17958
173.07078,173.07146,0.01358,-0.13171,0.17482
173.23549,173.23586,0.01281,-0.13026,0.16943
173.40144,173.40962,0.01224,-0.13078,0.16555
173.56587,173.56538,0.01185,-0.13221,0.16535
173.73593,173.73669,0.01115,-0.13239,0.16529
173.93607,173.94431,0.01074,-0.13240,0.16525
174.06324,174.06158,0.01378,-0.13445,0.16607
174.23095,174.23276,0.01462,-0.13390,0.16674
174.39470,174.39808,0.01526,-0.13391,0.16699
174.60864,174.60702,0.01548,-0.13418,0.16845
174.72478,174.71287,0.01505,-0.13368,0.16906
174.89057,174.88863,0.01610,-0.13317,0.17138
175.09828,175.10334,0.01725,-0.13529,0.17275
175.22397,175.21907,0.01761,-0.13585,0.17318
175.43236,175.42663,0.01884,-0.13632,0.17356
175.55345,175.55266,0.01998,-0.13589,0.17473
175.77338,175.77233,0.01837,-0.13626,0.17446
175.88449,175.88391,0.01576,-0.13628,0.17370
176.04971,176.06452,0.01368,-0.13680,0.17321
176.21633,176.22351,0.01332,-0.13609,0.17437
176.40894,176.41041,0.01488,-0.13415,0.17689
176.59692,176.59728,0.01577,-0.13282,0.17672
176.71295,176.70385,0.01573,-0.13203,0.17667
176.88235,176.89053,0.01552,-0.13079,0.17713
177.04446,177.04241,0.01560,-0.13133,0.17758
177.20945,177.19646,0.01497,-0.13250,0.17762
177.37845,177.36990,0.01463,-0.13447,0.17803
177.59597,177.59359,0.01644,-0.13463,0.18067
177.70672,177.70882,0.01743,-0.13464,0.18202
177.87647,177.87317,0.01674,-0.13376,0.18297
178.04128,178.04260,0.01484,-0.13449,0.18443
178.20699,178.20233,0.01483,-0.13552,0.18685
178.37251,178.37180,0.01642,-0.13698,0.18832
178.53950,178.54242,0.01556,-0.13754,0.18904
178.73904,178.74263,0.01449,-0.13699,0.19005
178.87367,178.87849,0.01427,-0.13650,0.19112
179.03947,179.04232,0.01528,-0.13534,0.19320
179.20742,179.20420,0.01421,-0.13597,0.19355
179.37554,179.37206,0.01307,-0.13734,0.19453
179.54237,179.54273,0.01460,-0.13744,0.19604
179.72724,179.72217,0.01510,-0.13844,0.19748
179.87315,179.87280,0.01542,-0.13979,0.19717
180.04117,180.04342,0.01467,-0.14174,0.19285
180.20766,180.20325,0.01397,-0.14190,0.18192
180.40790,180.40330,0.01395,-0.14062,0.16578
180.54894,180.55443,0.01322,-0.14069,0.16198
180.70873,180.71372,0.01396,-0.14132,0.16074
180.87358,180.86035,0.01551,-0.14275,0.16218
181.04132,181.04418,0.01777,-0.14295,0.16390
181.21128,181.21326,0.01650,-0.14330,0.16469
181.38539,181.38401,0.01597,-0.14376,0.16431
181.57633,181.57453,0.01681,-0.14396,0.16558
181.57633,183.13440,0.01295,-0.14145,0.17158
181.74313,183.13440,0.01295,-0.14145,0.17158
181.91068,183.13440,0.01295,-0.14145,0.17158
182.07588,183.13440,0.01295,-0.14145,0.17158
182.24219,183.13440,0.01295,-0.14145,0.17158
182.40941,183.13440,0.01295,-0.14145,0.17158
182.59650,183.13440,0.01295,-0.14145,0.17158
182.74403,183.13440,0.01295,-0.14145,0.17158
182.90918,183.13440,0.01295,-0.14145,0.17158
183.07888,183.13440,0.01295,-0.14145,0.17158
183.24272,183.24219,0.01253,-0.14122,0.17169
183.41416,183.41179,0.01274,-0.14069,0.17318
183.57859,183.58151,0.01297,-0.13871,0.17423
183.74304,183.74250,0.01354,-0.13814,0.17572
183.91085,183.91164,0.01453,-0.13944,0.17750
184.07614,184.07348,0.01421,-0.14140,0.17911
184.26701,184.26371,0.01412,-0.14294,0.18108
184.41159,184.41233,0.01203,-0.14302,0.18147
184.58237,184.58368,0.01089,-0.14420,0.18189
184.74296,184.74357,0.01213,-0.14395,0.18372
184.92544,184.93237,0.01237,-0.14300,0.18401
185.07897,185.08139,0.01163,-0.14267,0.18375
185.24362,185.24294,0.01080,-0.14331,0.18418
185.41631,185.41207,0.00985,-0.14438,0.18573
185.57675,185.57181,0.00922,-0.14410,0.18736
185.75461,185.75201,0.00933,-0.14297,0.18832
185.91086,185.91134,0.00912,-0.14322,0.18978
186.07930,186.08183,0.00889,-0.14473,0.19078
186.26562,186.26139,0.00686,-0.14448,0.19146
186.41126,186.41282,0.00631,-0.14456,0.19213
186.57930,186.58250,0.00729,-0.14388,0.19383
186.75639,186.75189,0.00903,-0.14379,0.19580
186.91042,186.91285,0.01022,-0.14322,0.19706
187.07736,187.08146,0.01046,-0.14369,0.19812
187.25054,187.25297,0.01061,-0.14622,0.19936
187.41564,187.41236,0.01013,-0.14802,0.20002
187.57825,187.57344,0.00985,-0.14873,0.20113
187.74488,187.74194,0.00970,-0.14822,0.20122
187.91183,187.91295,0.00958,-0.14895,0.20229
188.07884,188.08225,0.00928,-0.14930,0.20247
188.25308,188.25456,0.00923,-0.14770,0.20267
188.41173,188.41224,0.00930,-0.14586,0.20055
188.57813,188.58273,0.00904,-0.14591,0.18815
188.75018,188.75216,0.01000,-0.14625,0.17201
188.92360,188.92664,0.01092,-0.14572,0.16631
189.07833,189.08601,0.01077,-0.14610,0.16489
189.24508,189.24458,0.01019,-0.14670,0.16537
189.41254,189.41366,0.00981,-0.14745,0.16653
189.50124,189.50379,0.00947,-0.14810,0.16736
189.68713,189.69641,0.00855,-0.14856,0.16869
189.83146,189.83449,0.00732,-0.14968,0.16883
190.04203,190.07568,0.00657,-0.15040,0.16902
190.16341,190.16342,0.00434,-0.15190,0.16911
190.32964,190.32476,0.00428,-0.15184,0.16897
190.49694,190.49465,0.00320,-0.15118,0.16823
190.69444,190.69388,0.00329,-0.15178,0.16998
190.87453,190.87363,0.00456,-0.15164,0.17082
190.99090,190.99418,0.00556,-0.15176,0.17077
191.15896,191.15430,0.00476,-0.15241,0.16980
191.32423,191.32460,0.00496,-0.15197,0.17137
191.49064,191.49386,0.00627,-0.15137,0.17227
191.65481,191.65491,0.00687,-0.15197,0.17399
191.85923,191.85435,0.00944,-0.15346,0.17623
191.98528,191.99027,0.01186,-0.15441,0.17753
192.14965,192.15388,0.01348,-0.15605,0.17776
192.31473,192.31402,0.01375,-0.15627,0.17697
192.48181,192.48413,0.01331,-0.15593,0.17636
192.65276,192.65417,0.01254,-0.15635,0.17550
192.82779,192.81450,0.01079,-0.15636,0.17512
193.00788,193.04497,0.01070,-0.15638,0.17511
193.18316,193.24975,0.00983,-0.15849,0.17513
193.33417,193.33435,0.00772,-0.15774,0.17705
193.47998,193.34485,0.00767,-0.15756,0.17711
193.67026,193.66597,0.00592,-0.15278,0.18065
193.85477,193.86404,0.00581,-0.15270,0.18071
193.97165,193.97408,0.00509,-0.15068,0.18330
194.18493,194.27384,0.00480,-0.15016,0.18390
194.30576,194.27776,0.00514,-0.14951,0.18516
194.47404,194.47892,0.00509,-0.14960,0.18525
194.69196,194.78637,0.00436,-0.15321,0.18572
194.79959,194.78726,0.00417,-0.15458,0.18642
195.01037,194.87567,0.00298,-0.15745,0.18667
195.13067,195.19595,0.00301,-0.15752,0.18666
195.29759,195.19954,0.00307,-0.15722,0.18795
195.50395,195.50454,0.00202,-0.15602,0.18942
195.62848,195.70798,0.00194,-0.15597,0.18934
195.79584,195.79556,0.00076,-0.15487,0.18968
195.95934,196.02293,0.00116,-0.15485,0.18958
196.12442,196.12400,0.00524,-0.15592,0.19049
196.29106,196.32296,0.00537,-0.15577,0.19058
196.46057,196.42461,0.00740,-0.15552,0.18997
196.67215,196.70000,0.00755,-0.15671,0.18370
196.78768,196.78454,0.00616,-0.15680,0.17601
196.95272,196.94875,0.00407,-0.15720,0.17491
197.12504,197.13400,0.00151,-0.15916,0.17430
197.30100,197.29573,0.00032,-0.16116,0.17545
197.46479,197.46812,0.00129,-0.16214,0.17833
197.61583,197.61629,0.00173,-0.16328,0.17942
197.61583,199.30562,0.00081,-0.16178,0.18246
197.81782,199.30562,0.00081,-0.16178,0.18246
197.94347,199.30562,0.00081,-0.16178,0.18246
198.15047,199.30562,0.00081,-0.16178,0.18246
198.27521,199.30562,0.00081,-0.16178,0.18246
198.48613,199.30562,0.00081,-0.16178,0.18246
198.60912,199.30562,0.00081,-0.16178,0.18246
198.81039,199.30562,0.00081,-0.16178,0.18246
198.93887,199.30562,0.00081,-0.16178,0.18246
199.12735,199.30562,0.00081,-0.16178,0.18246
199.26843,199.30562,0.00081,-0.16178,0.18246
199.46210,199.46194,0.00073,-0.16255,0.17725
199.64082,199.64172,0.00147,-0.16346,0.17115
199.76624,199.76346,0.00230,-0.16303,0.17109
199.96633,199.96261,0.00269,-0.16249,0.17216
200.09888,200.10219,0.00217,-0.16102,0.17413
200.28327,200.28338,0.00258,-0.16007,0.17705
200.42854,200.43259,0.00359,-0.15956,0.17900
200.59650,200.59156,0.00512,-0.15822,0.18134
200.75826,200.76220,0.00417,-0.15815,0.18287
200.92449,200.92271,0.00200,-0.15868,0.18489
201.11661,201.11247,-0.00108,-0.15980,0.18452
201.25823,201.26253,-0.00276,-0.15844,0.18518
201.43671,201.43347,-0.00278,-0.15766,0.18673
201.58997,201.59309,-0.00295,-0.15818,0.18827
201.75296,201.75257,-0.00264,-0.15861,0.18936
201.91957,201.92254,-0.00189,-0.15808,0.19075
202.08919,202.09276,0.00037,-0.15860,0.19231
202.25380,202.25482,0.00080,-0.15982,0.19319
202.44714,202.44250,-0.00015,-0.16068,0.19291
202.58047,202.58273,-0.00012,-0.16024,0.18804
202.75080,202.75242,-0.00026,-0.16026,0.18198
202.94525,202.94237,-0.00260,-0.15961,0.18016
203.08490,203.08294,-0.00312,-0.15929,0.18011
203.25193,203.25356,-0.00219,-0.15917,0.18193
203.41652,203.41221,-0.00136,-0.15975,0.18381
203.58081,203.58362,-0.00046,-0.15947,0.18591
203.74790,203.75174,-0.00020,-0.16004,0.18741
203.91359,203.91259,0.00049,-0.16103,0.18799
204.09227,204.09441,0.00159,-0.16252,0.18955
204.28453,204.28232,0.00223,-0.16357,0.19178
204.41367,204.41247,0.00152,-0.16409,0.19332
204.58065,204.58272,0.00080,-0.16340,0.19348
204.74725,204.74296,0.00335,-0.16425,0.19388
204.91632,204.91229,0.00468,-0.16524,0.19314
205.08509,205.08409,0.00461,-0.16490,0.19468
205.24726,205.24250,0.00418,-0.16524,0.19494
205.44483,205.44283,0.00445,-0.16530,0.19180
205.58190,205.58370,0.00582,-0.16619,0.18935
205.75737,205.75270,0.00806,-0.16545,0.18296
205.93622,205.93284,0.00898,-0.16425,0.17698
206.08501,206.09163,0.00921,-0.16445,0.17189
206.25362,206.25392,0.00679,-0.16584,0.16658
206.44214,206.44280,0.00304,-0.16819,0.16405
206.58202,206.58301,0.00228,-0.16820,0.16436
206.74867,206.75338,0.00236,-0.16987,0.16616
206.95085,206.95390,0.00214,-0.17079,0.16754
207.08162,207.08662,0.00055,-0.17091,0.16781
207.25079,207.25309,-0.00187,-0.17010,0.16930
207.41787,207.41323,-0.00197,-0.17022,0.17099
207.60140,207.60351,-0.00018,-0.17093,0.17250
207.74853,207.74398,-0.00013,-0.17077,0.17271
207.91654,207.91329,0.00105,-0.17043,0.17489
208.08888,208.08386,0.00374,-0.16892,0.17719
208.25679,208.25424,0.00358,-0.16992,0.17699
208.41496,208.41370,0.00085,-0.17157,0.17804
208.59950,208.60421,0.00070,-0.17349,0.17874
208.74919,208.74973,0.00283,-0.17333,0.18033
208.91669,208.91390,0.00225,-0.17333,0.18067
209.10609,209.11284,0.00175,-0.17427,0.18172
209.26675,209.26416,0.00278,-0.17457,0.18278
209.41538,209.41488,0.00319,-0.17564,0.18397
209.58231,209.58474,0.00250,-0.17635,0.18566
209.74995,209.75450,0.00183,-0.17640,0.18595
209.91571,209.91462,0.00325,-0.17585,0.17984
210.11555,210.11634,0.00375,-0.17579,0.16844
210.24908,210.24474,0.00328,-0.17543,0.16289
210.43554,210.43673,0.00082,-0.17546,0.15990
210.58269,210.58417,-0.00015,-0.17458,0.16105
210.75116,210.75478,-0.00087,-0.17459,0.16370
210.91747,210.91517,0.00085,-0.17300,0.16633
211.08314,211.08470,0.00048,-0.17184,0.16776
211.25792,211.25457,-0.00199,-0.17120,0.16990
211.41590,211.41520,-0.00263,-0.17012,0.17211
211.58526,211.58510,-0.00375,-0.17075,0.17295
211.74972,211.74530,-0.00520,-0.17179,0.17374
211.91737,211.91114,-0.00521,-0.17254,0.17590
212.08830,212.08437,-0.00322,-0.17177,0.17700
212.24987,212.25488,-0.00311,-0.17209,0.17716
212.42082,212.42474,-0.00387,-0.17101,0.17779
212.60942,212.61429,-0.00364,-0.17146,0.17991
212.75010,212.75457,-0.00331,-0.17128,0.18135
212.91705,212.91400,-0.00272,-0.17224,0.18176
213.08473,213.08613,-0.00285,-0.17283,0.18198
213.27036,213.27506,-0.00397,-0.17273,0.18413
213.41695,213.41468,-0.00228,-0.17107,0.18607
213.58493,213.58503,-0.00182,-0.16921,0.18692
213.58493,215.48537,0.00135,-0.17358,0.17283
213.78333,215.48537,0.00135,-0.17358,0.17283
213.91963,215.48537,0.00135,-0.17358,0.17283
214.08653,215.48537,0.00135,-0.17358,0.17283
214.25172,215.48537,0.00135,-0.17358,0.17283
214.41734,215.48537,0.00135,-0.17358,0.17283
214.54810,215.48537,0.00135,-0.17358,0.17283
214.71290,215.48537,0.00135,-0.17358,0.17283
214.83603,215.48537,0.00135,-0.17358,0.17283
215.03706,215.48537,0.00135,-0.17358,0.17283
215.16755,215.48537,0.00135,-0.17358,0.17283
215.33766,215.48537,0.00135,-0.17358,0.17283
215.51540,215.51547,0.00138,-0.17376,0.17307
215.66442,215.66542,0.00081,-0.17411,0.17447
215.86792,215.86588,0.00242,-0.17518,0.17520
216.00556,216.00513,0.00255,-0.17595,0.17168
216.16175,216.16446,0.00326,-0.17670,0.16535
216.33656,216.33547,0.00084,-0.17865,0.16392
216.49505,216.49545,-0.00167,-0.17954,0.16311
216.66227,216.66595,-0.00428,-0.17866,0.16402
216.84675,216.84520,-0.00481,-0.17743,0.16589
216.98882,216.98749,-0.00307,-0.17752,0.16581
217.15616,217.15644,-0.00303,-0.17794,0.16525
217.32712,217.32567,-0.00438,-0.17786,0.16550
217.48995,217.48675,-0.00370,-0.17778,0.16611
217.69918,217.69627,-0.00334,-0.17929,0.16674
217.82040,217.81675,-0.00318,-0.18020,0.16678
217.98259,217.98707,-0.00277,-0.18165,0.16806
218.14960,218.14697,-0.00082,-0.18182,0.16948
218.31465,218.31651,0.00054,-0.18096,0.16897
218.48265,218.48686,-0.00010,-0.18079,0.16934
218.64872,218.64656,-0.00199,-0.18030,0.17024
218.81068,218.80653,-0.00422,-0.18123,0.16978
218.97988,218.97640,-0.00543,-0.18248,0.16967
219.15208,219.15663,-0.00498,-0.18244,0.16919
219.33686,219.33794,-0.00468,-0.18014,0.17012
219.47339,219.46701,-0.00588,-0.17814,0.16836
219.64240,219.63856,-0.00825,-0.17972,0.16712
219.81025,219.80654,-0.00787,-0.18211,0.16882
219.97012,219.96642,-0.00712,-0.18250,0.16839
220.13637,220.13694,-0.00827,-0.18087,0.16866
220.30966,220.30748,-0.00965,-0.17826,0.16861
220.50843,220.50636,-0.01057,-0.17618,0.17022
220.63130,220.62720,-0.01100,-0.17564,0.17249
220.79919,220.79662,-0.01068,-0.17510,0.17430
220.96715,220.96503,-0.00980,-0.17377,0.17674
221.14095,221.14508,-0.00714,-0.17311,0.17804
221.32520,221.32529,-0.00825,-0.17401,0.17871
221.52077,221.51587,-0.01233,-0.17438,0.17903
221.62443,221.62594,-0.01399,-0.17471,0.17928
221.79045,221.78573,-0.01308,-0.17567,0.17401
221.95585,221.95548,-0.00960,-0.17788,0.15367
222.13211,222.13493,-0.00645,-0.17863,0.12999
222.32708,222.32587,-0.00620,-0.17864,0.12234
222.49465,222.49592,-0.00705,-0.17745,0.11810
222.61792,222.61687,-0.00694,-0.17731,0.11801
222.78669,222.78552,-0.00517,-0.17653,0.12092
222.98427,222.98550,-0.00575,-0.17502,0.12354
223.12173,223.12551,-0.00575,-0.17443,0.12478
223.32125,223.32541,-0.00726,-0.17377,0.12594
223.44827,223.44561,-0.00780,-0.17445,0.12734
223.61150,223.61590,-0.00805,-0.17749,0.12960
223.77962,223.77579,-0.00597,-0.17969,0.13147
223.94383,223.94457,-0.00439,-0.17949,0.13154
224.11028,224.10555,-0.00479,-0.17800,0.13293
224.27891,224.27507,-0.00908,-0.17786,0.13422
224.44284,224.44489,-0.01068,-0.17823,0.13613
224.60439,224.60464,-0.00960,-0.18004,0.13699
224.77224,224.77581,-0.00615,-0.18363,0.13977
224.93941,224.93478,-0.00437,-0.18700,0.14123
225.10760,225.10531,-0.00382,-0.18772,0.14182
225.30088,225.29615,-0.00535,-0.18683,0.14247
225.43355,225.43547,-0.00533,-0.18656,0.14344
225.59987,225.60445,-0.00477,-0.18694,0.14654
225.76600,225.76446,-0.00547,-0.18737,0.14831
225.93253,225.93545,-0.00803,-0.18646,0.14917
226.10175,226.10428,-0.00990,-0.18570,0.14936
226.27032,226.27546,-0.01012,-0.18603,0.15049
226.42621,226.42524,-0.01058,-0.18658,0.15076
226.59107,226.59541,-0.01257,-0.18727,0.15157
226.76063,226.76429,-0.01351,-0.18676,0.15325
226.92197,226.92580,-0.01141,-0.18728,0.15506
227.13909,227.13547,-0.01174,-0.18879,0.15620
227.25353,227.25304,-0.01267,-0.18988,0.15754
227.42190,227.42429,-0.01231,-0.18946,0.15990
227.58686,227.58577,-0.01134,-0.18865,0.16124
227.75393,227.75373,-0.01131,-0.18955,0.16085
227.92078,227.92444,-0.01059,-0.18823,0.16272
228.08303,228.08460,-0.00895,-0.18626,0.16330
228.26463,228.26498,-0.00782,-0.18672,0.16402
228.45278,228.45477,-0.00951,-0.18770,0.16534
228.58369,228.58474,-0.01058,-0.18946,0.16548
228.77499,228.77462,-0.01131,-0.19000,0.16659
228.95499,228.95512,-0.01100,-0.18742,0.16708
229.08289,229.08505,-0.01129,-0.18573,0.16620
229.25018,229.25481,-0.01272,-0.18440,0.16510
229.41821,229.41400,-0.01346,-0.18317,0.16533
229.58450,229.58505,-0.01249,-0.18384,0.16627
229.58450,231.68331,-0.00988,-0.18573,0.13318
229.76056,231.68331,-0.00988,-0.18573,0.13318
229.91724,231.68331,-0.00988,-0.18573,0.13318
230.10984,231.68331,-0.00988,-0.18573,0.13318
230.25245,231.68331,-0.00988,-0.18573,0.13318
230.41698,231.68331,-0.00988,-0.18573,0.13318
230.58752,231.68331,-0.00988,-0.18573,0.13318
230.77240,231.68331,-0.00988,-0.18573,0.13318
230.93310,231.68331,-0.00988,-0.18573,0.13318
231.08493,231.68331,-0.00988,-0.18573,0.13318
231.25118,231.68331,-0.00988,-0.18573,0.13318
231.41685,231.68331,-0.00988,-0.18573,0.13318
231.58357,231.68331,-0.00988,-0.18573,0.13318
231.77952,231.78297,-0.00968,-0.18550,0.13433
231.91715,231.91256,-0.00909,-0.18486,0.13574
232.10513,232.10342,-0.00862,-0.18404,0.13774
232.25046,232.25398,-0.00887,-0.18585,0.13923
232.41681,232.41318,-0.00910,-0.18629,0.14029
232.58607,232.58260,-0.01004,-0.18428,0.14127
232.75656,232.75304,-0.01188,-0.18409,0.14283
232.91807,232.92261,-0.01290,-0.18480,0.14404
233.08831,233.09276,-0.01217,-0.18645,0.14684
233.25000,233.25300,-0.01216,-0.18777,0.14787
233.42847,233.43215,-0.01385,-0.18934,0.14879
233.58480,233.58312,-0.01452,-0.19050,0.14897
233.75286,233.75276,-0.01382,-0.19094,0.14955
233.93954,233.94316,-0.01534,-0.19104,0.15020
234.08339,234.08291,-0.01662,-0.19127,0.15133
234.25055,234.25467,-0.01902,-0.19105,0.15129
234.41923,234.42288,-0.01845,-0.19081,0.15200
234.58547,234.58361,-0.01803,-0.19053,0.15286
234.75551,234.75249,-0.01876,-0.19040,0.15418
234.91897,234.91545,-0.01974,-0.19098,0.15414
235.10318,235.10765,-0.02072,-0.19050,0.15464
235.25039,235.25275,-0.01997,-0.19079,0.15388
235.41774,235.41392,-0.01919,-0.19172,0.15484
235.58499,235.58447,-0.01784,-0.19292,0.15606
235.75081,235.75299,-0.01617,-0.19339,0.15551
235.92719,235.92293,-0.01528,-0.19394,0.15599
236.08362,236.08308,-0.01502,-0.19414,0.15564
236.25199,236.25383,-0.01660,-0.19312,0.15596
236.41707,236.41627,-0.01802,-0.19293,0.15500
236.58430,236.58955,-0.01841,-0.19265,0.15673
236.75064,236.74510,-0.01847,-0.19255,0.15837
236.92903,236.93316,-0.01775,-0.19276,0.16016
237.08482,237.08265,-0.01905,-0.19368,0.16006
237.25000,237.26407,-0.02030,-0.19406,0.16073
237.42118,237.42359,-0.01662,-0.19170,0.16364
237.58457,237.58221,-0.01247,-0.19059,0.16553
237.76675,237.76322,-0.01097,-0.19030,0.16707
237.91667,237.91279,-0.01215,-0.19013,0.16738
238.08436,238.08250,-0.01347,-0.18920,0.16956
238.25000,238.25174,-0.01338,-0.18802,0.17102
238.41836,238.42261,-0.01347,-0.18727,0.17342
238.58526,238.58226,-0.01338,-0.18679,0.17636
238.76587,238.76243,-0.01350,-0.18816,0.17761
238.94261,238.94189,-0.01440,-0.18852,0.17847
239.08427,239.08248,-0.01574,-0.19061,0.17864
239.25048,239.25280,-0.01608,-0.19140,0.17893
239.41631,239.42131,-0.01710,-0.19248,0.17862
239.50508,239.50346,-0.01723,-0.19289,0.17818
239.66965,239.67086,-0.01471,-0.19281,0.16882
239.83538,239.83204,-0.01384,-0.19333,0.15156
240.00145,240.00220,-0.01495,-0.19416,0.13950
240.17013,240.17153,-0.01412,-0.19433,0.13704
240.34104,240.34424,-0.01347,-0.19441,0.13747
240.49888,240.50095,-0.01579,-0.19498,0.13959
240.66308,240.66190,-0.01835,-0.19369,0.14065
240.82926,240.83186,-0.01835,-0.19367,0.14287
240.99540,240.99171,-0.01746,-0.19448,0.14548
241.16505,241.16174,-0.01761,-0.19436,0.14707
241.33011,241.33117,-0.01847,-0.19203,0.14918
241.49209,241.49142,-0.01732,-0.19219,0.15121
241.68358,241.68340,-0.01372,-0.19393,0.15228
241.82255,241.82234,-0.01360,-0.19459,0.15175
241.98907,241.99156,-0.01441,-0.19246,0.15199
242.16005,242.16209,-0.01454,-0.19178,0.15384
242.32248,242.32268,-0.01328,-0.19250,0.15702
242.48696,242.49076,-0.01273,-0.19323,0.15905
242.65769,242.66424,-0.01326,-0.19166,0.16015
242.81923,242.82085,-0.01328,-0.19057,0.16093
243.00707,243.01110,-0.01290,-0.19179,0.16285
243.15082,243.15123,-0.01405,-0.19241,0.16348
243.36170,243.36686,-0.01691,-0.19052,0.16246
243.48151,243.48123,-0.01763,-0.19026,0.15897
243.64437,243.64093,-0.01976,-0.19175,0.15853
243.81156,243.81135,-0.02104,-0.19319,0.15903
243.98815,243.99144,-0.02181,-0.19201,0.15852
244.14177,244.14190,-0.02187,-0.19137,0.15897
244.34810,244.35397,-0.02165,-0.19210,0.16057
244.47131,244.47153,-0.02044,-0.19331,0.16047
244.63774,244.64080,-0.01992,-0.19379,0.15441
244.80661,244.80184,-0.01757,-0.19446,0.14210
244.98351,244.98228,-0.01530,-0.19564,0.13205
245.20004,245.20154,-0.01630,-0.19589,0.12871
245.30177,245.30116,-0.01709,-0.19567,0.12857
245.46500,245.46122,-0.01768,-0.19585,0.13074
245.63021,245.63259,-0.01548,-0.19599,0.13431
245.63021,247.87180,-0.02223,-0.19692,0.14215
245.80533,247.87180,-0.02223,-0.19692,0.14215
245.97712,247.87180,-0.02223,-0.19692,0.14215
246.12859,247.87180,-0.02223,-0.19692,0.14215
246.29161,247.87180,-0.02223,-0.19692,0.14215
246.46975,247.87180,-0.02223,-0.19692,0.14215
246.62590,247.87180,-0.02223,-0.19692,0.14215
246.79253,247.87180,-0.02223,-0.19692,0.14215
247.00002,247.87180,-0.02223,-0.19692,0.14215
247.12135,247.87180,-0.02223,-0.19692,0.14215
247.28855,247.87180,-0.02223,-0.19692,0.14215
247.45100,247.87180,-0.02223,-0.19692,0.14215
247.62186,247.87180,-0.02223,-0.19692,0.14215
247.78359,247.87180,-0.02223,-0.19692,0.14215
247.94912,247.95173,-0.02286,-0.19663,0.14295
248.12238,248.12067,-0.02374,-0.19677,0.14398
