Time(Sec),X(m),Y(m),theta(rad),V_x(m/s),V_y(m/s)
45.616993,6.674956,-67.175823,1.273007,0.250454,0.000594
45.669930,6.679135,-67.163975,1.273007,0.250703,0.000660
45.737078,6.683280,-67.152175,1.273007,0.250079,0.001469
45.829744,6.687354,-67.140401,1.273007,0.249203,0.004370
45.829754,6.691511,-67.128633,1.273007,0.249581,0.000000
45.923079,6.695658,-67.116838,1.273007,0.250328,0.000590
45.923084,6.699834,-67.104999,1.273007,0.250703,0.000006
46.003083,6.703958,-67.093209,1.273007,0.250079,0.000022
46.003086,6.708101,-67.081355,1.273007,0.251200,-0.000103
46.069981,6.712238,-67.069515,1.273007,0.250951,-0.000155
46.096534,6.716335,-67.057765,1.273007,0.248956,-0.000280
46.163172,6.720464,-67.045986,1.273007,0.249587,0.000993
46.243178,6.724599,-67.034243,1.273007,0.249036,-0.001015
46.323113,6.728540,-67.022470,1.273007,0.248199,-0.018516
46.323124,6.732475,-67.010630,1.273007,0.249238,-0.029021
46.426875,6.736361,-66.998761,1.273007,0.249719,-0.038717
46.483262,6.740196,-66.986884,1.273007,0.249646,-0.047544
46.483268,6.743855,-66.975190,1.273007,0.244478,-0.092557
46.590011,6.747636,-66.963480,1.273007,0.246598,-0.096562
46.590032,6.751995,-66.952373,1.273007,0.238138,-0.109736
46.656810,6.755452,-66.940682,1.273007,0.243491,-0.104059
46.656832,6.759274,-66.929212,1.273007,0.241223,-0.104843
46.723122,6.763062,-66.917967,1.273007,0.237623,-0.068680
46.762551,6.767323,-66.906427,1.273007,0.245257,-0.039635
46.829436,6.771725,-66.895340,1.273007,0.238938,0.001251
46.883209,6.776267,-66.883830,1.273007,0.247465,-0.002438
46.883214,6.780842,-66.872303,1.273007,0.248193,0.000921
46.993287,6.786067,-66.861012,1.273007,0.248008,0.018646
47.029380,6.790464,-66.849298,1.273007,0.250289,-0.001215
47.096290,6.794960,-66.837616,1.273007,0.250300,0.002721
47.096319,6.799403,-66.826024,1.273007,0.248790,0.004414
47.149349,6.803989,-66.814421,1.273007,0.248795,-0.000345
47.189176,6.808746,-66.802905,1.273007,0.249605,-0.011904
47.269384,6.813474,-66.791293,1.273007,0.250541,-0.008221
47.349276,6.818224,-66.779798,1.273007,0.249085,-0.012517
47.442687,6.818052,-66.779769,1.273007,-0.000746,0.011191
47.442695,6.822536,-66.768063,1.273007,0.251022,0.015670
47.509519,6.827161,-66.756484,1.273007,0.249466,-0.002674
47.509527,6.831739,-66.744877,1.273007,0.249305,0.001412
47.576337,6.836318,-66.733292,1.273007,0.249053,-0.000173
47.589924,6.840916,-66.721652,1.273007,0.249563,0.000023
47.682795,6.845589,-66.710059,1.273007,0.250392,-0.006819
47.749177,6.850185,-66.698437,1.273007,0.249579,0.000011
47.749218,6.854743,-66.686885,1.273007,0.248958,0.000361
47.816526,6.859254,-66.675254,1.273007,0.249439,0.003330
47.842805,6.863862,-66.663588,1.273007,0.250704,0.000165
47.909523,6.868442,-66.651986,1.273007,0.249830,0.000183
48.015927,6.873028,-66.640378,1.273007,0.249581,0.000186
48.069032,6.877631,-66.628721,1.273007,0.250953,0.000191
48.069037,6.882225,-66.617085,1.273007,0.249582,0.000193
48.135692,6.886792,-66.605522,1.273007,0.248958,0.000130
48.175786,6.891374,-66.593915,1.273007,0.249582,0.000136
48.255753,6.895970,-66.582275,1.273007,0.250081,0.000263
48.255829,6.900557,-66.570659,1.273007,0.250080,0.000124
48.322119,6.905142,-66.559045,1.273007,0.249956,0.000129
48.388650,6.909743,-66.547398,1.273007,0.250205,-0.000000
48.442210,6.914275,-66.535924,1.273007,0.246840,0.000077
48.442215,6.918345,-66.525618,1.273007,0.221158,0.000080
48.522267,6.921621,-66.517323,1.273007,0.178520,0.000116
48.535395,6.924448,-66.510162,1.273007,0.153962,0.000059
48.642335,6.927120,-66.503398,1.273007,0.145609,0.000096
48.748873,6.929766,-66.496697,1.273007,0.143988,0.000138
48.748912,6.932481,-66.489822,1.273007,0.147979,0.000107
48.828779,6.935248,-66.482815,1.273007,0.150597,0.000089
48.828787,6.938039,-66.475750,1.273007,0.151844,0.000104
48.922399,6.940814,-66.468723,1.273007,0.151221,0.000179
48.922420,6.943553,-66.461788,1.273007,0.149350,0.000194
48.988754,6.946283,-66.454876,1.273007,0.148478,0.000135
48.988767,6.949027,-66.447928,1.273007,0.149351,0.000165
49.042427,6.951894,-66.440669,1.273007,0.155961,0.000232
49.068615,6.955270,-66.432118,1.273007,0.184009,0.000199
49.135560,6.959377,-66.421716,1.273007,0.223278,0.000369
49.228687,6.963899,-66.410257,1.273007,0.246841,0.000406
49.295333,6.968544,-66.398489,1.273007,0.252949,0.000397
49.295339,6.973201,-66.386682,1.273007,0.254072,0.000522
49.389124,6.977853,-66.374902,1.273007,0.253073,0.000246
49.415108,6.982436,-66.363287,1.273007,0.249456,0.000340
49.471327,6.987001,-66.351718,1.273007,0.248459,0.000313
49.548988,6.991569,-66.340142,1.273007,0.249333,0.000394
49.549008,6.996177,-66.328462,1.273007,0.251203,0.000299
49.602014,7.000859,-66.316602,1.273007,0.255316,-0.000000
49.641683,7.006016,-66.303536,1.273007,0.280250,0.000386
49.698315,7.011906,-66.288609,1.273007,0.321516,0.000343
49.748611,7.018263,-66.272497,1.273007,0.346323,0.000377
49.841670,7.024745,-66.256075,1.273007,0.353055,0.000444
49.921449,7.031205,-66.239706,1.273007,0.352057,0.000308
49.921460,7.037621,-66.223451,1.273007,0.349440,0.000616
49.988175,7.044014,-66.207241,1.273007,0.348319,0.001015
49.988186,7.050413,-66.191048,1.273007,0.348442,0.001007
50.054934,7.056828,-66.174784,1.273007,0.349564,0.000811
50.081815,7.063283,-66.158454,1.273007,0.351441,0.001892
50.148430,7.069720,-66.142154,1.273007,0.350314,0.000834
50.241365,7.076159,-66.125851,1.273007,0.350564,0.000980
50.348410,7.082602,-66.109541,1.273007,0.350813,0.001108
50.348418,7.089009,-66.093342,1.273007,0.348324,0.006341
50.454685,7.095414,-66.077091,1.273007,0.349190,0.000952
50.454695,7.101803,-66.060874,1.273007,0.348690,0.001530
50.521658,7.108169,-66.044728,1.273007,0.346568,0.001200
50.521665,7.114474,-66.028686,1.273007,0.345318,0.001248
50.574689,7.120835,-66.012536,1.273007,0.346941,0.001187
50.627985,7.127188,-65.996369,1.273007,0.348068,0.000254
50.695306,7.133567,-65.980140,1.273007,0.348442,0.000258
50.695325,7.139968,-65.963871,1.273007,0.349564,-0.000006
50.748316,7.146329,-65.947662,1.273007,0.348316,-0.001223
50.788509,7.152699,-65.931455,1.273007,0.348316,-0.002296
50.868032,7.159104,-65.915207,1.273007,0.349183,0.003406
50.974612,7.165489,-65.898981,1.273007,0.349065,0.000001
51.028019,7.171897,-65.882694,1.273007,0.349439,0.000001
51.028025,7.177992,-65.866394,1.273007,0.348584,-0.008473
51.041358,7.184251,-65.850136,1.273007,0.348172,-0.002877
51.068156,7.190593,-65.833911,1.273007,0.348937,-0.000752
51.134647,7.196989,-65.817684,1.273007,0.348317,-0.000005
51.214314,7.202726,-65.801289,1.273007,0.347292,-0.011700
51.294494,7.209259,-65.785160,1.273007,0.347908,0.003350
51.388177,7.215397,-65.768831,1.273007,0.348720,-0.005247
51.388217,7.221815,-65.752582,1.273007,0.350187,0.000010
51.454273,7.228145,-65.736309,1.273007,0.348810,-0.001869
51.454278,7.234513,-65.720061,1.273007,0.348806,-0.001181
51.520776,7.240879,-65.703819,1.273007,0.348194,-0.005059
51.547880,7.247005,-65.687601,1.273007,0.346941,-0.021999
51.610325,7.253208,-65.671344,1.273007,0.348432,-0.027151
51.667687,7.259527,-65.655162,1.273007,0.347152,-0.035330
51.721267,7.265676,-65.638949,1.273007,0.347230,-0.034102
51.774544,7.272122,-65.622788,1.273007,0.347652,-0.040576
51.827796,7.278459,-65.606605,1.273007,0.347652,-0.041284
51.827802,7.284821,-65.590450,1.273007,0.347189,-0.042275
51.893774,7.291353,-65.574391,1.273007,0.347144,-0.038020
51.934710,7.297676,-65.558228,1.273007,0.347118,-0.040043
51.994989,7.304287,-65.542270,1.273007,0.345452,-0.034518
52.054690,7.310922,-65.526265,1.273007,0.345933,-0.037885
52.107474,7.317369,-65.510129,1.273007,0.347233,-0.041081
52.160569,7.324079,-65.494051,1.273007,0.348685,-0.038275
52.217092,7.330746,-65.477860,1.273007,0.348079,-0.036199
52.273697,7.337320,-65.461983,1.273007,0.345882,-0.039826
52.334741,7.343899,-65.445957,1.273007,0.346406,-0.044238
52.334753,7.350817,-65.429988,1.273007,0.347991,-0.047098
52.386798,7.357443,-65.413840,1.273007,0.349068,-0.052615
52.440904,7.363981,-65.397810,1.273007,0.345898,-0.058361
52.507567,7.370704,-65.381807,1.273007,0.347815,-0.080086
52.584274,7.377424,-65.365841,1.273007,0.346153,-0.097788
52.668313,7.384219,-65.349952,1.273007,0.345052,-0.098782
52.668347,7.390594,-65.333938,1.273007,0.345018,-0.085831
52.747723,7.396963,-65.317821,1.273007,0.346068,-0.091882
52.756433,7.403380,-65.301700,1.273007,0.346179,-0.098261
52.840344,7.410525,-65.285968,1.273007,0.345775,-0.095506
52.907539,7.417436,-65.270078,1.273007,0.345420,-0.088039
52.907548,7.424174,-65.254185,1.273007,0.345116,-0.096453
52.960593,7.431321,-65.238409,1.273007,0.346272,-0.109991
52.973766,7.438205,-65.222516,1.273007,0.346337,-0.087958
53.041604,7.445391,-65.206779,1.273007,0.345687,-0.084737
53.093603,7.452476,-65.190988,1.273007,0.345611,-0.090192
53.200873,7.459885,-65.175360,1.273007,0.345734,-0.090355
53.200873,7.467392,-65.159856,1.087484,0.344746,-0.088517
53.200876,7.474589,-65.144252,1.087484,0.343236,-0.073585
53.294280,7.482251,-65.128882,1.087484,0.343261,-0.046240
53.294286,7.490341,-65.113462,1.087484,0.348242,-0.016080
53.360742,7.498500,-65.098193,1.087484,0.346241,0.000737
53.360749,7.506672,-65.082863,1.087484,0.347187,-0.000416
53.440790,7.514797,-65.067559,1.087484,0.346764,-0.000311
53.440794,7.523031,-65.052138,1.087484,0.349884,0.000251
53.507342,7.531303,-65.036661,1.087484,0.350727,-0.000354
53.560567,7.539563,-65.021326,1.087484,0.348364,-0.003635
53.654634,7.547827,-65.005922,1.087484,0.349624,-0.002891
53.654651,7.556012,-64.990421,1.087484,0.350682,0.006789
53.721075,7.564235,-64.975058,1.087484,0.347885,-0.004335
53.721113,7.572398,-64.959773,1.087484,0.346710,-0.000398
53.787600,7.580523,-64.944474,1.087484,0.346413,0.004781
53.801626,7.588735,-64.929082,1.087484,0.347998,-0.000166
53.854861,7.596930,-64.913672,1.087484,0.349046,0.003009
53.947142,7.605081,-64.898390,1.087484,0.347405,-0.000050
54.037788,7.613270,-64.883069,1.087484,0.347585,0.007700
54.093873,7.621490,-64.867642,1.087484,0.349417,0.000007
54.093920,7.629769,-64.852255,1.087484,0.349318,0.005060
54.153836,7.637920,-64.836873,1.087484,0.347923,-0.002438
54.173662,7.646100,-64.821578,1.087484,0.347443,0.001745
54.240786,7.654269,-64.806231,1.087484,0.348067,-0.000151
54.294033,7.662465,-64.790833,1.087484,0.348565,-0.000392
54.413716,7.670707,-64.775341,1.087484,0.348190,-0.000531
54.454226,7.675338,-64.762250,1.087484,0.277108,-0.212933
54.454243,7.683669,-64.746995,1.087484,0.347444,0.000282
54.467224,7.692031,-64.731682,1.087484,0.348938,-0.000772
54.520663,7.700381,-64.716356,1.087484,0.348429,-0.003588
54.560841,7.708728,-64.701083,1.087484,0.348316,-0.000000
54.640749,7.717117,-64.685732,1.087484,0.349937,-0.000000
54.733905,7.725511,-64.670400,1.087484,0.349314,-0.000264
54.791996,7.733852,-64.655157,1.087484,0.347690,-0.000802
54.792031,7.742199,-64.639933,1.087484,0.347319,-0.000597
54.850220,7.750554,-64.624686,1.087484,0.347818,-0.000738
54.866862,7.758953,-64.609350,1.087484,0.349188,-0.000335
54.939086,7.767345,-64.594091,1.087484,0.348820,0.001981
54.987648,7.775846,-64.578891,1.087484,0.348646,0.009585
55.053650,7.784245,-64.563542,1.087484,0.349688,-0.000042
55.120196,7.792659,-64.548165,1.087484,0.350062,-0.000054
55.120207,7.800994,-64.532932,1.087484,0.348067,-0.000038
55.187001,7.809333,-64.517691,1.087484,0.347320,-0.000054
55.267618,7.817707,-64.502386,1.087484,0.349311,0.001028
55.320884,7.826076,-64.487085,1.087484,0.348814,0.000653
55.320908,7.834379,-64.471899,1.087484,0.346324,0.000383
55.372298,7.842691,-64.456680,1.087484,0.345949,0.000318
55.401233,7.851012,-64.441433,1.087484,0.348068,-0.000000
55.513262,7.859378,-64.426092,1.087484,0.349316,-0.000421
55.720531,7.867742,-64.410755,1.087484,0.349066,-0.000149
55.720540,7.876068,-64.395449,1.087484,0.348692,-0.000747
55.734307,7.884443,-64.380081,1.087484,0.349938,-0.000366
55.734313,7.892822,-64.364701,1.087484,0.350063,-0.000498
55.773342,7.901153,-64.349415,1.087484,0.348193,-0.000578
55.786680,7.909496,-64.334101,1.087484,0.348442,-0.000426
55.798166,7.917845,-64.318786,1.087484,0.349191,-0.000372
55.864768,7.926164,-64.303515,1.087484,0.347819,-0.000624
55.933868,7.934459,-64.288260,1.087484,0.347189,-0.001717
55.986516,7.942804,-64.273009,1.087484,0.347822,0.001811
56.053591,7.951130,-64.257697,1.087484,0.348066,-0.001483
56.135659,7.959469,-64.242410,1.087484,0.348567,-0.001391
56.135664,7.967821,-64.227121,1.087484,0.348567,0.000000
56.200675,7.976181,-64.211818,1.087484,0.348567,0.000000
56.240394,7.984584,-64.196489,1.087484,0.349562,0.001222
56.319968,7.992974,-64.181126,1.087484,0.349315,0.000000
56.386749,8.001254,-64.165945,1.087484,0.347445,0.000075
56.386754,8.009609,-64.150659,1.087484,0.347929,-0.003986
56.463787,8.018002,-64.135297,1.087484,0.349814,-0.000002
56.479938,8.026402,-64.119926,1.087484,0.350063,0.000000
56.533018,8.034756,-64.104627,1.087484,0.349191,0.000130
56.613972,8.043111,-64.089319,1.087484,0.348193,-0.000219
56.707663,8.051461,-64.074027,1.087484,0.348692,-0.000678
56.707834,8.059805,-64.058750,1.087484,0.348816,0.000066
56.786812,8.068148,-64.043474,1.087484,0.348068,0.000037
56.786836,8.076486,-64.028203,1.087484,0.347570,-0.000103
56.841638,8.084847,-64.012890,1.087484,0.348443,-0.000050
56.853584,8.093173,-63.997647,1.087484,0.348567,0.000112
56.916538,8.101516,-63.982369,1.087484,0.347570,0.000166
56.998286,8.109847,-63.967110,1.087484,0.348069,0.000090
57.053506,8.118242,-63.951748,1.087484,0.349190,-0.000001
57.123137,8.126608,-63.936425,1.087484,0.349689,0.000256
57.125067,8.134982,-63.921101,1.087484,0.349190,-0.000001
57.226094,8.143321,-63.905825,1.087484,0.347944,0.000157
57.255797,8.151637,-63.890593,1.087484,0.347570,0.000056
57.319674,8.160010,-63.875340,1.087484,0.347698,0.001544
57.319684,8.168303,-63.859995,1.087484,0.348885,-0.005770
57.386508,8.176524,-63.844676,1.087484,0.347595,-0.019058
57.412711,8.184705,-63.829443,1.087484,0.345773,-0.034645
57.464309,8.192631,-63.813883,1.087484,0.348984,-0.055236
57.529679,8.200771,-63.798536,1.087484,0.347292,-0.069089
57.581273,8.209076,-63.783288,1.087484,0.347937,-0.074415
57.633033,8.217067,-63.767952,1.087484,0.344879,-0.083947
57.689075,8.225100,-63.752673,1.087484,0.345622,-0.117592
57.759120,8.232858,-63.737294,1.087484,0.343201,-0.114697
57.826634,8.241180,-63.722372,1.087484,0.342596,-0.117312
57.826737,8.249499,-63.707425,1.087484,0.342015,-0.113300
57.876787,8.257978,-63.692774,1.087484,0.338365,-0.075735
57.906751,8.266834,-63.678019,1.087484,0.344232,-0.026790
57.963949,8.275683,-63.663302,1.087484,0.343699,-0.009095
58.041420,8.284703,-63.648479,1.087484,0.346516,0.001303
58.093616,8.293855,-63.633784,1.087484,0.345600,0.010374
58.146631,8.302714,-63.618811,1.087484,0.348547,-0.004036
58.208741,8.311995,-63.603991,1.087484,0.350035,-0.001634
58.279374,8.320964,-63.588997,1.087484,0.348827,0.008463
58.279382,8.329903,-63.574164,1.087484,0.346628,0.003709
58.359537,8.338859,-63.559291,1.087484,0.347477,0.003278
58.399332,8.347915,-63.544353,1.087484,0.349163,-0.000593
58.460443,8.357035,-63.529430,1.087484,0.349963,-0.004505
58.572541,8.366052,-63.514464,1.087484,0.349009,0.004326
58.572555,8.374936,-63.499436,1.087484,0.349032,0.021396
58.657475,8.384016,-63.484535,1.087484,0.349597,-0.014141
58.657483,8.393028,-63.469591,1.087484,0.348922,0.003187
58.712519,8.402020,-63.454732,1.087484,0.347541,0.001707
58.712525,8.411020,-63.439856,1.087484,0.347315,0.002868
58.785217,8.420043,-63.424911,1.087484,0.348970,0.012257
58.812542,8.429070,-63.409909,1.087484,0.350082,0.007403
58.873685,8.438048,-63.395027,1.087484,0.347692,0.000601
58.959845,8.446996,-63.380187,1.087484,0.346821,0.001092
59.012617,8.456014,-63.365244,1.087484,0.349187,0.000013
59.012629,8.465058,-63.350257,1.087484,0.350061,0.000061
59.071393,8.474088,-63.335294,1.087484,0.349437,0.000262
59.104461,8.483104,-63.320354,1.087484,0.348939,0.000233
59.165179,8.492128,-63.305399,1.087484,0.349564,0.000426
59.259359,8.501150,-63.290447,1.087484,0.349313,-0.000000
59.327794,8.510100,-63.275616,1.087484,0.346071,0.000225
59.327817,8.519025,-63.260826,1.087484,0.345324,-0.000178
59.441274,8.528044,-63.245878,1.087484,0.349310,-0.000744
59.465447,8.537083,-63.230901,1.087484,0.349936,-0.000147
59.539939,8.546082,-63.215992,1.087484,0.348192,-0.000180
59.539971,8.555086,-63.201077,1.087484,0.348565,0.000422
59.597360,8.563944,-63.186025,1.087484,0.349456,-0.010690
59.639211,8.572988,-63.171057,1.087484,0.349563,-0.000051
59.707309,8.581983,-63.156168,1.087484,0.348441,-0.000171
59.756324,8.591002,-63.141241,1.087484,0.348316,-0.000000
59.756340,8.600048,-63.126273,1.087484,0.349936,-0.000261
59.825741,8.609111,-63.111300,1.087484,0.349814,0.000394
59.856981,8.618072,-63.096490,1.087484,0.346696,0.000264
59.908811,8.627052,-63.081669,1.087484,0.346320,0.000602
59.977495,8.636053,-63.066804,1.087484,0.347693,0.000598
60.034766,8.645072,-63.051875,1.087484,0.348441,-0.000003
60.084988,8.654111,-63.036911,1.087484,0.349688,-0.000007
60.158792,8.663100,-63.021942,1.087484,0.349317,0.005314
60.219885,8.672107,-63.007053,1.087484,0.347942,0.000626
60.219924,8.681146,-62.992151,1.087484,0.348562,0.000703
60.270936,8.690187,-62.977254,1.087484,0.348938,0.000473
60.302638,8.699216,-62.962324,1.087484,0.348816,0.000831
60.349407,8.708255,-62.947388,1.087484,0.349188,0.000804
60.408576,8.717277,-62.932429,1.087484,0.348816,0.000050
60.476326,8.726281,-62.917497,1.087484,0.348317,-0.000077
60.559339,8.735238,-62.902639,1.087484,0.347571,0.000441
60.616853,8.744221,-62.887731,1.087484,0.348193,0.000374
60.616884,8.753242,-62.872768,1.087484,0.349315,0.000448
60.711213,8.762272,-62.857803,1.087484,0.349564,-0.000028
60.728667,8.771273,-62.842870,1.087484,0.348942,0.000785
60.892273,8.780234,-62.828019,1.087484,0.346696,-0.000008
60.906030,8.789205,-62.813150,1.087484,0.347195,-0.000012
60.906035,8.798192,-62.798257,1.087484,0.348566,-0.000016
60.917999,8.807196,-62.783320,1.087484,0.348068,0.000577
60.958727,8.816181,-62.768416,1.087484,0.348068,0.000588
61.011567,8.825164,-62.753528,1.087484,0.347943,-0.000008
61.064459,8.834164,-62.738609,1.087484,0.348442,-0.000008
61.144352,8.843150,-62.723667,1.087484,0.348571,0.002035
61.194335,8.852111,-62.708745,1.087484,0.347573,0.001803
61.264489,8.860954,-62.693851,1.087484,0.347299,0.013575
61.371721,8.869935,-62.678913,1.087484,0.348568,0.001189
61.371725,8.878918,-62.663963,1.087484,0.348818,0.001367
61.437910,8.887856,-62.649098,1.087484,0.347193,0.001153
61.437916,8.896672,-62.634136,1.087484,0.347373,0.014453
61.491242,8.905626,-62.619179,1.087484,0.348447,0.002220
61.504473,8.914585,-62.604204,1.087484,0.349188,0.002790
61.563322,8.923562,-62.589228,1.087484,0.348938,0.001086
61.638546,8.932500,-62.574297,1.087484,0.348069,0.001151
61.704906,8.941434,-62.559332,1.087484,0.348698,0.003118
61.824576,8.950363,-62.544411,1.087484,0.347822,0.001449
61.824613,8.959287,-62.529477,1.087484,0.347569,0.001645
61.891703,8.968233,-62.514540,1.087484,0.348815,0.001083
61.891713,8.977187,-62.499536,1.087484,0.349695,0.002527
61.971942,8.986148,-62.484537,1.087484,0.348944,0.001945
62.010910,8.995096,-62.469578,1.087484,0.348567,0.001499
62.091125,9.004077,-62.454576,1.087484,0.349564,0.000892
62.091137,9.013053,-62.439603,1.087484,0.349189,-0.000002
62.171475,9.022025,-62.424634,1.087484,0.349190,-0.000006
62.184236,9.030976,-62.409670,1.087484,0.348567,0.001622
62.237567,9.039897,-62.394774,1.087484,0.347195,-0.000066
62.303966,9.048826,-62.379874,1.087484,0.347444,0.001524
62.384650,9.057773,-62.364945,1.087484,0.347943,-0.000017
62.464398,9.066732,-62.349994,1.087484,0.347694,-0.000006
62.464408,9.075649,-62.335099,1.087484,0.348193,0.000344
62.544600,9.084623,-62.320122,1.087484,0.349314,-0.000009
62.544626,9.093605,-62.305132,1.087484,0.349688,-0.000015
62.637353,9.102565,-62.290180,1.087484,0.348442,-0.000021
62.665169,9.111490,-62.275273,1.087484,0.347569,0.000212
62.784209,9.120448,-62.260307,1.087484,0.348442,0.000150
62.784227,9.129407,-62.245343,1.087484,0.349065,-0.000127
62.850912,9.138366,-62.230390,1.087484,0.348816,-0.000016
62.850934,9.147317,-62.215438,1.087484,0.348317,-0.001177
62.917583,9.156241,-62.200538,1.087484,0.347694,-0.000307
62.970713,9.165169,-62.185639,1.087484,0.347569,-0.000006
63.051188,9.174129,-62.170675,1.087484,0.348442,-0.000046
63.051236,9.183075,-62.155747,1.087484,0.348193,-0.000006
63.130553,9.192014,-62.140814,1.087484,0.348194,0.001344
63.157727,9.200990,-62.125823,1.087484,0.349439,0.000133
63.237120,9.209969,-62.110825,1.087484,0.349688,0.000036
63.237129,9.218955,-62.095828,1.087484,0.349190,-0.000014
63.317133,9.227902,-62.080883,1.087484,0.348317,0.000137
63.330287,9.236851,-62.065948,1.087484,0.348192,-0.000016
63.410627,9.245807,-62.051003,1.087484,0.348442,-0.000010
63.514397,9.254761,-62.036046,1.087484,0.349564,0.000414
63.514402,9.263747,-62.021029,1.087484,0.349689,0.000490
63.597349,9.272687,-62.006107,1.087484,0.347694,-0.000006
63.597354,9.281640,-61.991147,1.087484,0.347819,0.000428
63.703534,9.290592,-61.976192,1.087484,0.349190,0.000473
63.730228,9.299532,-61.961235,1.087484,0.348192,0.000403
63.730241,9.308452,-61.946310,1.087484,0.348192,0.001053
63.796974,9.317421,-61.931323,1.087484,0.349564,0.000494
63.850859,9.326365,-61.916361,1.087484,0.348444,0.000932
63.997153,9.335292,-61.901419,1.087484,0.348444,0.001012
63.997158,9.344277,-61.886414,1.087484,0.349937,-0.000004
64.090187,9.353214,-61.871440,1.087484,0.348817,0.001372
64.090194,9.362158,-61.856500,1.087484,0.348192,0.000000
64.143876,9.371133,-61.841509,1.087484,0.348940,-0.000000
64.143884,9.380041,-61.826574,1.087484,0.347695,0.001165
64.237044,9.388937,-61.811680,1.087484,0.347446,0.000935
64.304048,9.397898,-61.796676,1.087484,0.349316,0.001207
64.370716,9.406865,-61.781672,1.087484,0.349441,0.001169
64.370721,9.415819,-61.766676,1.087484,0.349066,0.000863
64.423496,9.424800,-61.751574,1.087484,0.350062,0.000362
64.423617,9.433709,-61.736595,1.087484,0.349181,-0.000395
64.490188,9.442597,-61.721658,1.087484,0.348798,-0.001675
64.503498,9.451497,-61.706629,1.087484,0.348829,-0.005797
64.556640,9.460351,-61.691652,1.087484,0.347876,-0.014061
64.636755,9.469220,-61.676726,1.087484,0.347780,-0.027341
64.705141,9.477994,-61.661716,1.087484,0.347496,-0.034515
64.770773,9.486718,-61.646612,1.087484,0.348925,-0.040445
64.837257,9.495591,-61.631583,1.087484,0.348759,-0.047887
64.837262,9.504479,-61.616684,1.087484,0.347083,-0.050605
64.889767,9.513575,-61.601939,1.087484,0.346434,-0.050035
64.958572,9.522252,-61.587006,1.087484,0.345379,-0.047831
65.024083,9.531086,-61.572135,1.087484,0.345757,-0.048174
65.025081,9.540334,-61.557497,1.087484,0.346712,-0.050878
65.090513,9.549177,-61.542624,1.087484,0.346094,-0.060128
65.100689,9.558178,-61.527775,1.087484,0.347323,-0.061617
65.153996,9.567156,-61.512891,1.087484,0.347077,-0.067683
65.223228,9.576247,-61.498138,1.087484,0.346583,-0.067479
65.357136,9.585626,-61.483214,1.087484,0.352483,-0.049741
65.423390,9.595015,-61.468608,1.087484,0.346953,-0.013266
65.423398,9.604411,-61.454047,1.087484,0.347380,-0.005857
65.423402,9.613927,-61.439407,1.087484,0.348400,-0.000182
65.463227,9.623422,-61.424790,1.087484,0.348825,-0.000321
65.540424,9.632963,-61.410294,1.087484,0.347025,0.005581
65.610035,9.642193,-61.395572,1.087484,0.347005,0.000137
65.703236,9.651943,-61.381156,1.087484,0.348402,-0.016754
65.703258,9.661481,-61.366515,1.087484,0.348869,-0.000259
65.769978,9.670958,-61.351931,1.087484,0.348387,0.001326
65.783054,9.680001,-61.337123,1.087484,0.346998,0.071523
65.849615,9.689424,-61.322463,1.087484,0.348650,0.002084
65.904741,9.698879,-61.307821,1.087484,0.348874,-0.000169
65.956559,9.708321,-61.293145,1.087484,0.348537,0.002677
66.013701,9.717753,-61.278493,1.087484,0.349041,0.003429
66.013712,9.727190,-61.263760,1.087484,0.349299,0.004427
66.062993,9.736615,-61.249145,1.087484,0.348542,-0.000015
66.143034,9.745868,-61.234370,1.087484,0.348308,0.008233
66.250236,9.754551,-61.219271,1.087484,0.347479,0.031065
66.342490,9.763940,-61.204596,1.087484,0.348691,0.002162
66.342511,9.773351,-61.189932,1.087484,0.348559,0.000087
66.399686,9.782733,-61.175317,1.087484,0.346816,0.000001
66.399691,9.792106,-61.160717,1.087484,0.347192,0.000001
66.463016,9.801530,-61.146034,1.087484,0.349563,0.000024
66.482749,9.811006,-61.131260,1.087484,0.349938,0.000472
66.542777,9.820436,-61.116562,1.087484,0.349939,0.000509
66.623346,9.829880,-61.101849,1.087484,0.349689,0.000006
66.716055,9.839305,-61.087168,1.087484,0.349195,-0.002195
66.716059,9.848739,-61.072479,1.087484,0.348694,-0.001540
66.765292,9.858127,-61.057859,1.087484,0.347319,0.000004
66.765302,9.867524,-61.043239,1.087484,0.347695,0.000766
66.849219,9.876943,-61.028570,1.087484,0.348689,0.000008
66.875952,9.886374,-61.013927,1.087484,0.348442,0.001719
66.942633,9.895777,-60.999283,1.087484,0.348064,0.000074
67.001709,9.905192,-60.984621,1.087484,0.348314,0.000021
67.075770,9.914611,-60.969949,1.087484,0.348936,0.000024
67.142608,9.924149,-60.955355,1.087484,0.348552,0.005278
67.142615,9.933621,-60.940757,1.087484,0.347937,0.001504
67.208877,9.943092,-60.926089,1.087484,0.348313,0.000987
67.223046,9.952503,-60.911447,1.087484,0.349187,0.001475
67.288951,9.961936,-60.896764,1.087484,0.348938,0.001089
67.351458,9.971342,-60.882159,1.087484,0.347691,-0.001454
67.422819,9.980755,-60.867520,1.087484,0.347689,-0.002148
67.422871,9.990226,-60.852809,1.087484,0.349824,0.003534
67.475524,9.999666,-60.838100,1.087484,0.350067,0.001445
67.508626,10.009064,-60.823463,1.087484,0.347570,0.000919
67.558677,10.018442,-60.808849,1.087484,0.347571,0.001214
