Img_Time(Sec),IMU_Time(Sec),Roll(rad),Pitch(rad),Yaw(rad)
261.55629,261.56168,-0.01130,0.00900,3.11861
261.68109,261.70780,-0.01143,0.01029,3.11967
261.84510,261.84089,-0.00901,0.01022,3.12277
262.00965,262.00762,-0.00899,0.00914,3.12436
262.17566,262.17720,-0.00932,0.00997,3.12579
262.34511,262.33448,-0.01042,0.01112,3.12592
262.52975,262.53198,-0.01160,0.01221,3.12733
262.72208,262.70387,-0.01247,0.01369,3.12840
262.84006,262.85413,-0.01227,0.01550,3.13016
263.00296,262.99299,-0.01095,0.01663,3.13204
263.17240,263.16170,-0.01028,0.01610,3.13367
263.37138,263.37351,-0.01081,0.01348,3.12948
263.50011,263.50824,-0.00931,0.01259,3.12382
263.67416,263.67847,-0.00481,0.01041,3.10592
263.83111,263.82349,-0.00185,0.00941,3.09813
263.99657,264.00015,-0.00291,0.00744,3.09431
264.16227,264.18697,-0.00650,0.00882,3.09340
264.34488,264.34653,-0.00547,0.01209,3.09632
264.49473,264.49592,-0.00549,0.01094,3.09667
264.66058,264.66673,-0.01036,0.01085,3.09694
264.84881,264.85313,-0.01534,0.01114,3.09749
265.00052,264.99834,-0.01444,0.01235,3.10069
265.16394,265.15960,-0.01422,0.01112,3.10141
265.33319,265.33271,-0.01574,0.01123,3.10139
265.48894,265.49289,-0.01711,0.01282,3.10240
265.65780,265.65275,-0.01614,0.01126,3.10280
265.81961,265.79930,-0.01610,0.01139,3.10266
265.98447,265.98576,-0.01737,0.01344,3.10196
266.17936,266.18617,-0.01655,0.01588,3.10329
266.31455,266.30625,-0.01402,0.01647,3.10526
266.48321,266.47952,-0.01501,0.01377,3.10564
266.64647,266.65241,-0.01649,0.01224,3.10692
266.82435,266.82554,-0.01238,0.01389,3.11035
266.97724,266.98563,-0.00969,0.01306,3.11114
267.14699,267.14602,-0.00854,0.01127,3.11230
267.31105,267.34528,-0.00858,0.01048,3.11171
267.51011,267.50889,-0.00417,0.01316,3.11523
267.64027,267.63529,0.00022,0.01484,3.11658
267.80575,267.81092,0.00215,0.01417,3.11545
267.98007,267.99830,0.00070,0.01496,3.11606
268.17814,268.15808,0.00167,0.01306,3.11878
268.30300,268.30229,0.00219,0.00955,3.11972
268.47006,268.47162,0.00068,0.00850,3.12007
268.63640,268.63492,-0.00087,0.01053,3.12130
268.79806,268.79813,-0.00253,0.01065,3.12265
268.96925,268.97108,-0.00504,0.01040,3.12426
269.17174,269.17126,-0.00645,0.01043,3.12379
269.29469,269.30461,-0.00585,0.01221,3.12489
269.46564,269.47975,-0.00561,0.01307,3.12617
269.67650,269.66456,-0.00743,0.01253,3.12917
269.79358,269.81094,-0.00846,0.01280,3.13001
270.01353,270.01084,-0.00834,0.01532,3.13376
270.15679,270.14409,-0.00814,0.01536,3.13519
270.28777,270.29011,-0.00908,0.01461,3.13614
270.45810,270.45072,-0.00744,0.01665,3.13856
270.62330,270.62400,-0.00509,0.01875,3.14103
270.78768,270.79124,-0.00268,0.01710,3.14041
270.96319,270.96606,-0.00342,0.01672,3.14097
271.11650,271.11684,-0.00383,0.01878,-3.14118
271.33202,271.34150,-0.00410,0.01917,-3.14058
271.44765,271.44948,-0.00438,0.01768,-3.14026
271.61591,271.61005,-0.00473,0.01728,-3.13981
271.80914,271.79717,-0.00219,0.01969,-3.13822
271.94851,271.94318,-0.00049,0.02028,-3.13705
272.15313,272.06337,-0.00061,0.02120,-3.13650
272.27919,272.27658,-0.00067,0.02465,-3.13368
272.45094,272.46317,-0.00049,0.02671,-3.13296
272.60894,272.59631,0.00051,0.02609,-3.13201
272.77604,272.81083,0.00068,0.02578,-3.13177
272.94564,272.94324,0.00166,0.02567,-3.12956
273.13668,273.14329,0.00089,0.02445,-3.12881
273.27597,273.27576,0.00089,0.02157,-3.13001
273.47547,273.48137,0.00269,0.02019,-3.13426
273.60970,273.61283,0.00424,0.01837,-3.14005
273.77775,273.76914,0.00505,0.01471,3.13256
273.95237,273.95496,0.00537,0.00964,3.12806
274.10945,274.11209,0.00748,0.00545,3.12709
274.27706,274.27653,0.01007,0.00482,3.12844
274.44369,274.43487,0.01073,0.00436,3.12930
274.61210,274.60880,0.00882,0.00378,3.12995
274.77728,274.79106,0.00773,0.00556,3.12780
274.94625,274.94773,0.00809,0.00659,3.12319
275.12822,275.12853,0.00883,0.00622,3.11637
275.27669,275.28053,0.00931,0.00639,3.11555
275.27669,277.54311,0.00681,0.00938,3.11949
275.45979,277.54311,0.00681,0.00938,3.11949
275.61028,277.54311,0.00681,0.00938,3.11949
275.78013,277.54311,0.00681,0.00938,3.11949
275.94236,277.54311,0.00681,0.00938,3.11949
276.11040,277.54311,0.00681,0.00938,3.11949
276.27657,277.54311,0.00681,0.00938,3.11949
276.45983,277.54311,0.00681,0.00938,3.11949
276.61114,277.54311,0.00681,0.00938,3.11949
276.77802,277.54311,0.00681,0.00938,3.11949
276.95832,277.54311,0.00681,0.00938,3.11949
277.12968,277.54311,0.00681,0.00938,3.11949
277.27858,277.54311,0.00681,0.00938,3.11949
277.44328,277.54311,0.00681,0.00938,3.11949
277.61228,277.64365,0.00631,0.00976,3.11911
277.77849,277.76361,0.00634,0.00878,3.11994
277.94459,277.95010,0.00720,0.00966,3.11954
278.13001,278.13642,0.00636,0.01103,3.11846
278.27604,278.29697,0.00573,0.01171,3.11837
278.44246,278.44304,0.00332,0.01099,3.11844
278.60955,278.61247,0.00375,0.01094,3.11980
278.79941,278.80329,0.00374,0.01047,3.12014
278.94369,278.94988,0.00274,0.00983,3.12010
279.11043,279.13635,0.00225,0.00788,3.12117
279.27604,279.27752,0.00511,0.00679,3.12245
279.44253,279.44283,0.00572,0.00659,3.12272
279.61026,279.62251,0.00519,0.00543,3.12332
279.78033,279.74902,0.00452,0.00704,3.12415
279.94426,279.94927,0.00273,0.01105,3.12374
280.11135,280.10902,0.00054,0.01005,3.12297
280.29160,280.29575,0.00046,0.00679,3.12269
280.44412,280.44237,0.00179,0.00556,3.12495
280.61020,280.61559,0.00354,0.00547,3.12586
280.77670,280.78876,0.00360,0.00566,3.12388
280.94759,280.94648,0.00473,0.00345,3.12013
281.11003,281.11296,0.00586,0.00302,3.11894
281.27830,281.28199,0.00812,0.00394,3.11911
281.44255,281.42858,0.00905,0.00205,3.11855
281.61095,281.60189,0.01126,0.00045,3.12055
281.77620,281.77521,0.01174,0.00017,3.12112
281.94479,281.94385,0.00870,-0.00003,3.12028
282.12774,282.12687,0.00571,-0.00149,3.12134
282.27836,282.28159,0.00649,-0.00079,3.12262
282.44361,282.44167,0.00633,0.00139,3.12423
282.61063,282.60155,0.00411,0.00302,3.12451
282.77848,282.79070,0.00256,0.00360,3.12465
282.94367,282.93460,0.00442,0.00287,3.12642
283.11069,283.10554,0.00768,0.00311,3.12855
283.27764,283.26722,0.00762,0.00098,3.12852
283.44307,283.44141,0.00885,0.00030,3.12952
283.61282,283.62612,0.01154,0.00184,3.13165
283.79150,283.80036,0.01304,0.00151,3.13339
283.86700,283.86743,0.01234,-0.00015,3.13355
284.03723,284.03596,0.01107,-0.00174,3.13613
284.19689,284.20102,0.01404,-0.00142,3.13927
284.40930,284.40760,0.01635,-0.00361,3.14032
284.52843,284.53195,0.01563,-0.00399,3.14013
284.71763,284.71645,0.01539,-0.00390,-3.14106
284.85680,284.85254,0.01613,-0.00442,-3.13997
285.05593,285.05652,0.01442,-0.00418,3.13787
285.18902,285.18828,0.01197,-0.00315,3.12780
285.38593,285.38667,0.00997,-0.00357,3.11479
285.55337,285.55035,0.01267,-0.00462,3.11376
285.68452,285.68040,0.01475,-0.00432,3.11306
285.85176,285.85369,0.01442,-0.00380,3.11245
286.01648,286.01938,0.01503,-0.00417,3.11405
286.18319,286.18662,0.01556,-0.00356,3.11623
286.39028,286.39366,0.01509,-0.00364,3.11609
286.51329,286.50914,0.01497,-0.00537,3.11740
286.68505,286.66695,0.01671,-0.00707,3.11952
286.84582,286.84706,0.01937,-0.00618,3.12152
287.01100,287.01187,0.01836,-0.00344,3.12119
287.17934,287.17624,0.01592,-0.00324,3.11606
287.34176,287.34004,0.01578,-0.00280,3.11150
287.53824,287.53825,0.01708,-0.00085,3.11118
287.67428,287.67648,0.01705,-0.00091,3.10987
287.84651,287.85161,0.01658,-0.00189,3.11028
288.00396,287.99671,0.01638,-0.00183,3.11115
288.17227,288.16693,0.01878,0.00017,3.11321
288.33439,288.33821,0.01923,0.00027,3.11315
288.54321,288.54487,0.01687,-0.00002,3.11445
288.66908,288.66976,0.01657,-0.00005,3.11582
288.83161,288.82786,0.01606,-0.00029,3.11677
289.00265,289.00737,0.01346,-0.00085,3.11620
289.16375,289.16752,0.01285,-0.00104,3.10943
289.37196,289.36706,0.01523,-0.00054,3.10084
289.49541,289.49099,0.01624,0.00024,3.09811
289.66292,289.67431,0.01714,0.00030,3.09660
289.82621,289.82748,0.01800,-0.00097,3.09754
290.00387,290.00851,0.01815,-0.00121,3.09984
290.16078,290.15129,0.01741,-0.00159,3.10055
290.32145,290.30247,0.01613,-0.00256,3.10095
290.50842,290.50502,0.01727,-0.00325,3.10234
290.65546,290.65129,0.01930,-0.00268,3.10280
290.81859,290.82488,0.01844,-0.00384,3.10302
290.98597,290.98713,0.01870,-0.00688,3.10488
291.15014,291.14902,0.02019,-0.00864,3.10740
291.15014,293.51948,0.01856,-0.00509,3.11876
291.31564,293.51948,0.01856,-0.00509,3.11876
291.51292,293.51948,0.01856,-0.00509,3.11876
291.64585,293.51948,0.01856,-0.00509,3.11876
291.81550,293.51948,0.01856,-0.00509,3.11876
291.97850,293.51948,0.01856,-0.00509,3.11876
292.14741,293.51948,0.01856,-0.00509,3.11876
292.35235,293.51948,0.01856,-0.00509,3.11876
292.49521,293.51948,0.01856,-0.00509,3.11876
292.64050,293.51948,0.01856,-0.00509,3.11876
292.84901,293.51948,0.01856,-0.00509,3.11876
293.00741,293.51948,0.01856,-0.00509,3.11876
293.13699,293.51948,0.01856,-0.00509,3.11876
293.31104,293.51948,0.01856,-0.00509,3.11876
293.47149,293.51948,0.01856,-0.00509,3.11876
293.63449,293.63671,0.01810,-0.00520,3.11887
293.84424,293.84722,0.01744,-0.00546,3.12077
293.96510,293.96818,0.01754,-0.00472,3.12118
294.13032,294.11923,0.01658,-0.00421,3.12183
294.29574,294.31923,0.01615,-0.00436,3.12287
294.48745,294.49244,0.02095,-0.00600,3.12645
294.63119,294.62554,0.02400,-0.00535,3.12774
294.79708,294.78511,0.02463,-0.00496,3.12809
294.97148,294.97211,0.02501,-0.00473,3.12726
295.16303,295.16511,0.02715,-0.00390,3.12493
295.29295,295.28950,0.02645,-0.00278,3.12237
295.45857,295.45267,0.02551,-0.00378,3.12054
295.62247,295.62515,0.02522,-0.00635,3.12122
295.78554,295.77809,0.02757,-0.00689,3.12383
295.95245,295.95513,0.02835,-0.00626,3.12548
296.16194,296.16619,0.02884,-0.00448,3.12662
296.28619,296.28653,0.02843,-0.00422,3.12693
296.45180,296.45618,0.02886,-0.00378,3.12351
296.61852,296.61677,0.02737,-0.00344,3.11417
296.78305,296.78734,0.02466,-0.00452,3.10549
296.97830,296.97693,0.02496,-0.00841,3.10488
297.12692,297.12675,0.02601,-0.00860,3.10517
297.27962,297.28003,0.02831,-0.00720,3.10787
297.44892,297.45308,0.02896,-0.00675,3.10993
297.61346,297.61139,0.02819,-0.00703,3.11195
297.77833,297.78083,0.02807,-0.00625,3.11452
297.95228,297.95654,0.02888,-0.00535,3.11657
298.11081,298.11501,0.02941,-0.00601,3.11732
298.29568,298.29500,0.02894,-0.00477,3.11968
298.44437,298.44425,0.02954,-0.00238,3.12081
298.61930,298.61509,0.02978,-0.00363,3.12117
298.78355,298.78571,0.02955,-0.00555,3.12180
298.95896,298.95487,0.03073,-0.00661,3.12430
299.11067,299.11418,0.03129,-0.00701,3.12535
299.27825,299.27867,0.03110,-0.00778,3.12618
299.44568,299.44824,0.03096,-0.00838,3.12805
299.61463,299.61628,0.03107,-0.00815,3.12501
299.77741,299.77556,0.02879,-0.00610,3.12174
299.94477,299.94886,0.02779,-0.00558,3.11616
300.11058,300.11475,0.02894,-0.00781,3.11002
300.29315,300.29470,0.03113,-0.00886,3.10701
300.45176,300.45016,0.03271,-0.00886,3.10713
300.61493,300.60990,0.03357,-0.00853,3.10908
300.77896,300.78333,0.03432,-0.00950,3.11060
300.94726,300.94861,0.03457,-0.00916,3.11266
301.11136,301.11647,0.03391,-0.00892,3.11424
301.27786,301.28044,0.03431,-0.01048,3.11568
301.44509,301.44598,0.03608,-0.01287,3.11656
301.62932,301.62515,0.03821,-0.01309,3.11961
301.77725,301.77784,0.03976,-0.01207,3.12157
301.94520,301.94573,0.04043,-0.01228,3.12241
302.11225,302.11424,0.04096,-0.01286,3.12342
302.29601,302.29468,0.03945,-0.01410,3.12038
302.45862,302.45493,0.03617,-0.01289,3.11617
302.62317,302.62443,0.03392,-0.01311,3.11059
302.77833,302.77707,0.03320,-0.01207,3.10628
302.94483,302.94676,0.03344,-0.01060,3.10542
303.12999,303.12527,0.03600,-0.00962,3.10622
303.27739,303.27521,0.03753,-0.01011,3.10692
303.44511,303.44523,0.03628,-0.00960,3.10806
303.61649,303.61585,0.03343,-0.00866,3.10935
303.77726,303.77692,0.03283,-0.00964,3.11097
303.95845,303.95808,0.03440,-0.00948,3.11279
304.11023,304.10480,0.03378,-0.01011,3.11354
304.27769,304.27623,0.03279,-0.00911,3.11393
304.46871,304.46468,0.03412,-0.00953,3.11489
304.61200,304.60659,0.03420,-0.00866,3.11553
304.79614,304.79055,0.03382,-0.00884,3.11605
304.96796,304.95976,0.03385,-0.00880,3.11761
305.11157,305.11482,0.03415,-0.00985,3.11824
305.27773,305.27452,0.03326,-0.00877,3.11894
305.44523,305.44439,0.03341,-0.00620,3.12049
305.61741,305.62152,0.03467,-0.00357,3.12122
305.77781,305.78114,0.03880,-0.00327,3.12288
305.94386,305.94114,0.03851,-0.00401,3.12363
306.12356,306.12766,0.03641,-0.00392,3.12354
306.27899,306.28737,0.03621,-0.00335,3.12204
306.44569,306.44559,0.03787,-0.00355,3.12040
306.61372,306.61647,0.03620,-0.00467,3.11798
306.77801,306.78165,0.03220,-0.00527,3.11474
306.94475,306.93939,0.02975,-0.00587,3.11335
307.11117,307.10024,0.02915,-0.00626,3.11369
307.11117,309.69777,0.03688,-0.01091,3.13189
307.28968,309.69777,0.03688,-0.01091,3.13189
307.44512,309.69777,0.03688,-0.01091,3.13189
307.61168,309.69777,0.03688,-0.01091,3.13189
307.79317,309.69777,0.03688,-0.01091,3.13189
307.94314,309.69777,0.03688,-0.01091,3.13189
308.11196,309.69777,0.03688,-0.01091,3.13189
308.27575,309.69777,0.03688,-0.01091,3.13189
308.44611,309.69777,0.03688,-0.01091,3.13189
308.60934,309.69777,0.03688,-0.01091,3.13189
308.77713,309.69777,0.03688,-0.01091,3.13189
308.86438,309.69777,0.03688,-0.01091,3.13189
309.05014,309.69777,0.03688,-0.01091,3.13189
309.21698,309.69777,0.03688,-0.01091,3.13189
309.36115,309.69777,0.03688,-0.01091,3.13189
309.52722,309.69777,0.03688,-0.01091,3.13189
309.73044,309.72716,0.03679,-0.01163,3.13213
309.85836,309.85642,0.03636,-0.01208,3.13249
310.02590,310.02545,0.03697,-0.01076,3.13421
310.18918,310.18365,0.03897,-0.01181,3.13619
310.38489,310.38735,0.03927,-0.01228,3.13653
310.51916,310.51363,0.03478,-0.01019,3.13664
310.68420,310.67431,0.03243,-0.00878,3.13796
310.85344,310.86019,0.03217,-0.00925,3.13979
311.05700,311.04660,0.02957,-0.01012,3.13958
311.18089,311.19355,0.02778,-0.01056,3.13974
311.39104,311.37986,0.02709,-0.01069,3.13957
311.51520,311.49971,0.02897,-0.01181,3.14000
311.69531,311.69974,0.03032,-0.01236,3.13963
311.88465,311.92323,0.03050,-0.01194,3.13913
312.03504,312.03281,0.03227,-0.01303,3.13869
312.17791,312.16944,0.03324,-0.01349,3.13709
312.37753,312.36659,0.03191,-0.01271,3.13199
312.50957,312.48603,0.03035,-0.01228,3.12936
312.67586,312.67296,0.03075,-0.01314,3.12684
312.84290,312.83244,0.03108,-0.01515,3.12637
313.05525,313.07436,0.02997,-0.01667,3.12574
313.20733,313.23255,0.02905,-0.01589,3.12662
313.33365,313.36603,0.02953,-0.01493,3.12769
313.50708,313.52560,0.03241,-0.01399,3.12960
313.66723,313.65898,0.03100,-0.01362,3.12917
313.87894,313.87280,0.02964,-0.01338,3.12985
313.99635,314.01979,0.03079,-0.01303,3.13067
314.16992,314.14930,0.03183,-0.01282,3.13122
314.32932,314.35226,0.03212,-0.01258,3.13185
314.50469,314.49882,0.03173,-0.01138,3.13373
314.67696,314.67197,0.03131,-0.01167,3.13516
314.82850,314.83176,0.03028,-0.01168,3.13517
314.99701,315.00436,0.02940,-0.01087,3.13558
315.16029,315.15169,0.03069,-0.00984,3.13812
315.32137,315.33818,0.03361,-0.01092,3.14060
315.50584,315.51153,0.03447,-0.01118,3.14156
315.65556,315.65818,0.03378,-0.00981,-3.14126
315.84157,315.81818,0.03384,-0.00884,-3.14038
316.02671,316.02856,0.03656,-0.01046,-3.13964
316.14870,316.14969,0.03851,-0.01181,-3.14043
316.31546,316.31453,0.04191,-0.01236,3.14036
316.49381,316.49480,0.04330,-0.01388,3.13655
316.64811,316.64368,0.04244,-0.01424,3.13270
316.82347,316.82522,0.04054,-0.01342,3.12639
316.97725,316.97452,0.03933,-0.01328,3.12213
317.17036,317.17442,0.04106,-0.01406,3.11733
317.30748,317.30730,0.04184,-0.01598,3.11723
317.47489,317.47400,0.04286,-0.01743,3.11680
317.64582,317.64819,0.04240,-0.01799,3.11813
317.80492,317.80935,0.04211,-0.01772,3.12001
317.97196,317.97390,0.04181,-0.01828,3.12014
318.17594,318.17407,0.04031,-0.01964,3.12047
318.30278,318.30642,0.03958,-0.01980,3.12185
318.47164,318.47393,0.03934,-0.01960,3.12326
318.65107,318.64999,0.03848,-0.01971,3.12435
318.79752,318.80364,0.03810,-0.02031,3.12551
318.96448,318.97692,0.03815,-0.02133,3.12758
319.13070,319.12396,0.04116,-0.02223,3.13006
319.29478,319.29662,0.04330,-0.02372,3.13075
319.46082,319.45642,0.04452,-0.02447,3.13175
319.62980,319.62742,0.04474,-0.02417,3.13289
319.83185,319.83401,0.04426,-0.02476,3.13480
319.99500,319.99530,0.04266,-0.02550,3.13500
320.12252,320.12487,0.04221,-0.02480,3.13577
320.29245,320.29047,0.04219,-0.02190,3.13748
320.45582,320.45408,0.04292,-0.02116,3.13571
320.62373,320.62708,0.04286,-0.02059,3.13131
320.78658,320.78436,0.04401,-0.02079,3.12646
320.94960,320.94446,0.04331,-0.02023,3.12017
321.13920,321.13680,0.04209,-0.01941,3.11110
321.28532,321.28303,0.04114,-0.01842,3.10675
321.48520,321.48316,0.04137,-0.01727,3.10755
321.61264,321.61614,0.04197,-0.01708,3.10820
321.78388,321.78887,0.04224,-0.01835,3.10956
321.94419,321.94911,0.04218,-0.01982,3.11005
322.11019,322.10889,0.04324,-0.02061,3.11332
322.28182,322.28216,0.04373,-0.02058,3.11495
322.47883,322.48220,0.04409,-0.02116,3.11511
322.60984,322.61527,0.04336,-0.02157,3.11526
322.82297,322.82155,0.04347,-0.02200,3.11722
322.94356,322.93925,0.04473,-0.02157,3.11820
323.11243,323.11475,0.04522,-0.02332,3.11754
323.28980,323.29510,0.04480,-0.02414,3.11784
323.28980,325.91383,0.05424,-0.02363,3.12056
323.44943,325.91383,0.05424,-0.02363,3.12056
323.61626,325.91383,0.05424,-0.02363,3.12056
323.78405,325.91383,0.05424,-0.02363,3.12056
323.95130,325.91383,0.05424,-0.02363,3.12056
324.11763,325.91383,0.05424,-0.02363,3.12056
324.28417,325.91383,0.05424,-0.02363,3.12056
324.49590,325.91383,0.05424,-0.02363,3.12056
324.61654,325.91383,0.05424,-0.02363,3.12056
324.78826,325.91383,0.05424,-0.02363,3.12056
324.95106,325.91383,0.05424,-0.02363,3.12056
325.11669,325.91383,0.05424,-0.02363,3.12056
325.28631,325.91383,0.05424,-0.02363,3.12056
325.45176,325.91383,0.05424,-0.02363,3.12056
325.61952,325.91383,0.05424,-0.02363,3.12056
325.78437,325.91383,0.05424,-0.02363,3.12056
325.95010,325.95408,0.05443,-0.02318,3.12025
326.11638,326.11370,0.05485,-0.02149,3.11870
326.28303,326.28346,0.05535,-0.02320,3.11618
326.45157,326.45418,0.05471,-0.02417,3.11468
326.61824,326.61448,0.05316,-0.02497,3.11399
326.78249,326.78705,0.05275,-0.02433,3.11407
326.94923,326.94598,0.05308,-0.02190,3.11456
327.12010,327.11442,0.05337,-0.01953,3.11614
327.29731,327.29353,0.05330,-0.01717,3.11823
327.45233,327.45332,0.05363,-0.01605,3.11961
327.61662,327.61461,0.05442,-0.01659,3.12028
327.79157,327.79405,0.05331,-0.01751,3.12195
327.95144,327.94595,0.05299,-0.01700,3.12294
328.14300,328.09398,0.05419,-0.01667,3.12344
328.28471,328.24474,0.05424,-0.01579,3.12176
328.45982,328.40413,0.05322,-0.01590,3.12014
328.63338,328.66811,0.05386,-0.01520,3.11718
328.78366,328.83183,0.05546,-0.01491,3.11254
328.95077,328.97551,0.05585,-0.01618,3.10869
329.11881,329.13913,0.05574,-0.01726,3.10632
329.28589,329.28538,0.05851,-0.01770,3.10677
329.45075,329.44852,0.06010,-0.01964,3.10679
329.61612,329.61394,0.06015,-0.02177,3.10665
329.79569,329.77416,0.05989,-0.02255,3.10847
329.96507,329.93611,0.06018,-0.02222,3.10928
330.12318,330.08540,0.05971,-0.02260,3.10963
330.29280,330.24463,0.05920,-0.02261,3.11011
330.45036,330.51115,0.05804,-0.02134,3.11243
330.61693,330.67514,0.05738,-0.01942,3.11425
330.79915,330.81872,0.05758,-0.01938,3.11548
330.94967,330.96745,0.05761,-0.02047,3.11614
331.11699,331.11908,0.05622,-0.02362,3.11819
331.30511,331.30912,0.05580,-0.02476,3.11688
331.44982,331.45548,0.05642,-0.02511,3.11510
331.63679,331.61556,0.05558,-0.02658,3.11370
331.78293,331.77096,0.05394,-0.02647,3.11339
331.95013,331.94738,0.05219,-0.02669,3.11090
332.11693,332.10842,0.05095,-0.02628,3.10944
332.29247,332.25822,0.05063,-0.02726,3.10806
332.45956,332.45527,0.05108,-0.02883,3.10706
332.61690,332.61589,0.05215,-0.02914,3.10744
332.79868,332.80178,0.05443,-0.02844,3.10836
332.95151,332.94848,0.05582,-0.02826,3.10932
333.11714,333.12147,0.05632,-0.02660,3.10988
333.29698,333.29468,0.05437,-0.02687,3.10950
333.45400,333.44186,0.05330,-0.02552,3.10950
333.61731,333.64167,0.05272,-0.02464,3.11052
333.78285,333.78801,0.05283,-0.02255,3.11177
333.87289,333.88134,0.05228,-0.02166,3.11204
334.03603,334.04114,0.05192,-0.02087,3.11161
334.24520,334.24122,0.05127,-0.02255,3.11318
334.36860,334.37445,0.05110,-0.02393,3.11423
334.53588,334.53436,0.05233,-0.02590,3.11585
334.70404,334.69891,0.05288,-0.02632,3.11572
334.86647,334.85409,0.05229,-0.02626,3.11683
335.03174,335.04066,0.05059,-0.02628,3.11773
335.20965,335.20058,0.04946,-0.02557,3.11837
335.36163,335.38728,0.04932,-0.02503,3.11893
335.54083,335.54726,0.04876,-0.02436,3.12111
335.69577,335.70707,0.04847,-0.02328,3.12246
335.86423,335.86719,0.04778,-0.02142,3.12370
336.02297,336.05381,0.04777,-0.02060,3.12273
336.22281,336.22717,0.04916,-0.02176,3.11983
336.39262,336.39033,0.04969,-0.02369,3.11340
336.52302,336.52839,0.05061,-0.02387,3.10962
336.69253,336.69338,0.05182,-0.02379,3.10287
336.89556,336.89377,0.05338,-0.02471,3.09575
337.05402,337.10692,0.05315,-0.02555,3.09202
337.18557,337.17316,0.05233,-0.02664,3.09078
337.34835,337.33309,0.05233,-0.02765,3.09211
337.51524,337.51996,0.05177,-0.02983,3.09508
337.71134,337.71984,0.05153,-0.03048,3.09667
337.84667,337.85179,0.05133,-0.03020,3.09784
338.01264,338.01286,0.05070,-0.03095,3.09827
338.17659,338.17283,0.05022,-0.03154,3.09911
338.35849,338.36815,0.04902,-0.03121,3.10044
338.50783,338.51936,0.04948,-0.02879,3.10143
338.68157,338.67940,0.04934,-0.02649,3.10178
338.88493,338.87917,0.04847,-0.02752,3.10333
339.00569,338.99942,0.04806,-0.02693,3.10436
339.17038,339.14601,0.04659,-0.02479,3.10554
339.33824,339.33213,0.04424,-0.02398,3.10662
339.33824,341.97271,0.05215,-0.02023,3.12396
339.50993,341.97271,0.05215,-0.02023,3.12396
339.71085,341.97271,0.05215,-0.02023,3.12396
339.84234,341.97271,0.05215,-0.02023,3.12396
340.00145,341.97271,0.05215,-0.02023,3.12396
340.16575,341.97271,0.05215,-0.02023,3.12396
340.35437,341.97271,0.05215,-0.02023,3.12396
340.53593,341.97271,0.05215,-0.02023,3.12396
340.65962,341.97271,0.05215,-0.02023,3.12396
340.82551,341.97271,0.05215,-0.02023,3.12396
340.99130,341.97271,0.05215,-0.02023,3.12396
341.15899,341.97271,0.05215,-0.02023,3.12396
341.32932,341.97271,0.05215,-0.02023,3.12396
341.52195,341.97271,0.05215,-0.02023,3.12396
341.65401,341.97271,0.05215,-0.02023,3.12396
341.81875,341.97271,0.05215,-0.02023,3.12396
341.98482,341.97275,0.05198,-0.02037,3.12395
342.15359,342.26357,0.05170,-0.02156,3.12384
342.32371,342.31744,0.05234,-0.02094,3.12546
342.48202,342.49057,0.05203,-0.02256,3.12605
342.65037,342.66333,0.05190,-0.02513,3.12671
342.81233,342.81008,0.05241,-0.02558,3.12960
342.97823,342.98311,0.05322,-0.02413,3.13079
343.14609,343.14863,0.05381,-0.02515,3.13169
343.33793,343.32831,0.05248,-0.02654,3.13381
343.47593,343.47624,0.05241,-0.02475,3.13512
343.63980,343.63741,0.05284,-0.02349,3.13521
343.80614,343.80621,0.05156,-0.02351,3.13475
343.97373,343.97542,0.05136,-0.02382,3.13590
344.14164,344.13875,0.05193,-0.02400,3.13652
344.30583,344.30508,0.05344,-0.02557,3.13749
344.46808,344.47173,0.05342,-0.02745,3.13882
344.64520,344.64923,0.05308,-0.02797,3.14028
344.83811,344.83927,0.05162,-0.02789,3.13931
344.96674,344.97811,0.05014,-0.02919,3.13856
345.18676,345.19384,0.05136,-0.03043,3.13989
345.29683,345.30274,0.05304,-0.02904,3.14134
345.46909,345.46256,0.05650,-0.02638,-3.14057
345.62778,345.63036,0.05823,-0.02591,-3.14045
345.79346,345.78182,0.05705,-0.02599,-3.14000
345.99399,345.99682,0.05548,-0.02388,-3.13781
346.13225,346.14049,0.05531,-0.02342,-3.13718
346.29118,346.28838,0.05470,-0.02389,-3.13668
346.45721,346.46296,0.05390,-0.02460,-3.13629
346.64424,346.64836,0.05524,-0.02389,-3.13478
346.78797,346.77774,0.05775,-0.02425,-3.13364
346.95737,346.95517,0.06114,-0.02490,-3.13237
347.14737,347.14745,0.06196,-0.02673,-3.13160
347.32271,347.29860,0.06070,-0.02653,-3.13221
347.45250,347.44829,0.05838,-0.02686,-3.13270
347.66184,347.67218,0.05650,-0.02917,-3.13202
347.78590,347.77724,0.05575,-0.02961,-3.13206
347.95360,347.94812,0.05542,-0.02929,-3.13053
348.16327,348.16801,0.05560,-0.03119,-3.12988
348.28821,348.27485,0.05538,-0.03155,-3.12908
348.45298,348.46127,0.05456,-0.02950,-3.12990
348.61803,348.63445,0.05454,-0.02881,-3.12799
348.78697,348.79450,0.05496,-0.02701,-3.12829
348.95124,348.92769,0.05500,-0.02731,-3.12649
349.12527,349.12733,0.05481,-0.02643,-3.12672
349.28463,349.28725,0.05474,-0.02618,-3.12675
349.45177,349.44781,0.05444,-0.02667,-3.12677
