Img_Time(Sec),GPS_Time(Sec),Lat(deg),Long(deg),UTM_x(m),UTM_y(m)
66.82377,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
67.01154,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
67.15614,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
67.34494,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
67.48615,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
67.65674,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
67.83577,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
67.98495,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
68.18324,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
68.31794,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
68.48928,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
68.64659,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
68.81224,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
68.97684,65.38777,59.6616017948,10.6761422983,6614917.842,594437.867
68.97684,69.37743,59.6615923750,10.6761184750,6614916.760,594436.551
69.18900,69.37743,59.6615923750,10.6761184750,6614916.760,594436.551
69.30577,69.37743,59.6615923750,10.6761184750,6614916.760,594436.551
69.47161,69.37743,59.6615923750,10.6761184750,6614916.760,594436.551
69.68021,69.37743,59.6615923750,10.6761184750,6614916.760,594436.551
69.80046,69.37743,59.6615923750,10.6761184750,6614916.760,594436.551
69.96813,70.42632,59.6615904300,10.6761137367,6614916.536,594436.290
70.13450,70.42632,59.6615904300,10.6761137367,6614916.536,594436.290
70.30635,70.42632,59.6615904300,10.6761137367,6614916.536,594436.290
70.46429,70.42632,59.6615904300,10.6761137367,6614916.536,594436.290
70.62908,70.42632,59.6615904300,10.6761137367,6614916.536,594436.290
70.79987,70.42632,59.6615904300,10.6761137367,6614916.536,594436.290
70.95900,71.38938,59.6615883893,10.6761087383,6614916.302,594436.014
71.16130,71.38938,59.6615883893,10.6761087383,6614916.302,594436.014
71.29154,71.38938,59.6615883893,10.6761087383,6614916.302,594436.014
71.45866,71.38938,59.6615883893,10.6761087383,6614916.302,594436.014
71.62341,71.38938,59.6615883893,10.6761087383,6614916.302,594436.014
71.79088,71.38938,59.6615883893,10.6761087383,6614916.302,594436.014
71.99714,72.37599,59.6615863152,10.6761040017,6614916.064,594435.753
72.12264,72.37599,59.6615863152,10.6761040017,6614916.064,594435.753
72.33674,72.37599,59.6615863152,10.6761040017,6614916.064,594435.753
72.45260,72.37599,59.6615863152,10.6761040017,6614916.064,594435.753
72.61949,72.37599,59.6615863152,10.6761040017,6614916.064,594435.753
72.78745,72.37599,59.6615863152,10.6761040017,6614916.064,594435.753
72.95316,73.37889,59.6615846915,10.6760993517,6614915.877,594435.496
73.13380,73.37889,59.6615846915,10.6760993517,6614915.877,594435.496
73.32199,73.37889,59.6615846915,10.6760993517,6614915.877,594435.496
73.45264,73.37889,59.6615846915,10.6760993517,6614915.877,594435.496
73.61880,73.37889,59.6615846915,10.6760993517,6614915.877,594435.496
73.78671,73.37889,59.6615846915,10.6760993517,6614915.877,594435.496
73.95282,74.37818,59.6615825595,10.6760946217,6614915.633,594435.235
74.15262,74.37818,59.6615825595,10.6760946217,6614915.633,594435.235
74.28645,74.37818,59.6615825595,10.6760946217,6614915.633,594435.235
74.45244,74.37818,59.6615825595,10.6760946217,6614915.633,594435.235
74.61911,74.37818,59.6615825595,10.6760946217,6614915.633,594435.235
74.78666,74.37818,59.6615825595,10.6760946217,6614915.633,594435.235
74.95726,75.38601,59.6615806275,10.6760899200,6614915.411,594434.976
75.11950,75.38601,59.6615806275,10.6760899200,6614915.411,594434.976
75.30888,75.38601,59.6615806275,10.6760899200,6614915.411,594434.976
75.45262,75.38601,59.6615806275,10.6760899200,6614915.411,594434.976
75.61959,75.38601,59.6615806275,10.6760899200,6614915.411,594434.976
75.79019,75.38601,59.6615806275,10.6760899200,6614915.411,594434.976
75.95334,76.37877,59.6615786168,10.6760851333,6614915.180,594434.712
76.11891,76.37877,59.6615786168,10.6760851333,6614915.180,594434.712
76.30475,76.37877,59.6615786168,10.6760851333,6614915.180,594434.712
76.45282,76.37877,59.6615786168,10.6760851333,6614915.180,594434.712
76.62006,76.37877,59.6615786168,10.6760851333,6614915.180,594434.712
76.78605,76.37877,59.6615786168,10.6760851333,6614915.180,594434.712
76.95259,77.37824,59.6615766473,10.6760804983,6614914.955,594434.456
77.11963,77.37824,59.6615766473,10.6760804983,6614914.955,594434.456
77.28770,77.37824,59.6615766473,10.6760804983,6614914.955,594434.456
77.45310,77.37824,59.6615766473,10.6760804983,6614914.955,594434.456
77.61986,77.37824,59.6615766473,10.6760804983,6614914.955,594434.456
77.78871,77.37824,59.6615766473,10.6760804983,6614914.955,594434.456
77.95368,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
78.12741,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
78.28631,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
78.45373,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
78.61987,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
78.78675,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
78.97102,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
79.11970,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
79.30280,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
79.46681,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
79.61936,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
79.78785,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
79.96295,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
80.11944,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
80.28786,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
80.45326,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
80.61912,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
80.78695,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
80.95391,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
81.12295,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
81.28591,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
81.45981,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
81.61994,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
81.78935,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
81.95504,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
82.11980,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
82.28697,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
82.45761,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
82.62177,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
82.78611,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
82.95382,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
83.12253,78.39769,59.6615749600,10.6760759567,6614914.760,594434.205
83.12253,83.44897,59.6615630700,10.6760473283,6614913.396,594432.626
83.28884,83.44897,59.6615630700,10.6760473283,6614913.396,594432.626
83.45332,83.44897,59.6615630700,10.6760473283,6614913.396,594432.626
83.62282,83.44897,59.6615630700,10.6760473283,6614913.396,594432.626
83.78688,83.44897,59.6615630700,10.6760473283,6614913.396,594432.626
83.87502,83.44897,59.6615630700,10.6760473283,6614913.396,594432.626
84.06149,84.38212,59.6615611415,10.6760426000,6614913.174,594432.365
84.20726,84.38212,59.6615611415,10.6760426000,6614913.174,594432.365
84.37783,84.38212,59.6615611415,10.6760426000,6614913.174,594432.365
84.54130,84.38212,59.6615611415,10.6760426000,6614913.174,594432.365
84.71453,84.38212,59.6615611415,10.6760426000,6614913.174,594432.365
84.86778,84.38212,59.6615611415,10.6760426000,6614913.174,594432.365
85.03292,85.38970,59.6615592318,10.6760378283,6614912.955,594432.101
85.23726,85.38970,59.6615592318,10.6760378283,6614912.955,594432.101
85.36654,85.38970,59.6615592318,10.6760378283,6614912.955,594432.101
85.53000,85.38970,59.6615592318,10.6760378283,6614912.955,594432.101
85.69860,85.38970,59.6615592318,10.6760378283,6614912.955,594432.101
85.86116,85.38970,59.6615592318,10.6760378283,6614912.955,594432.101
86.02683,86.38902,59.6615572438,10.6760330667,6614912.727,594431.839
86.19291,86.38902,59.6615572438,10.6760330667,6614912.727,594431.839
86.36547,86.38902,59.6615572438,10.6760330667,6614912.727,594431.839
86.55185,86.38902,59.6615572438,10.6760330667,6614912.727,594431.839
86.69165,86.38902,59.6615572438,10.6760330667,6614912.727,594431.839
86.85658,86.38902,59.6615572438,10.6760330667,6614912.727,594431.839
87.05449,87.38509,59.6615552228,10.6760283400,6614912.495,594431.578
87.19081,87.38509,59.6615552228,10.6760283400,6614912.495,594431.578
87.35893,87.38509,59.6615552228,10.6760283400,6614912.495,594431.578
87.52169,87.38509,59.6615552228,10.6760283400,6614912.495,594431.578
87.71875,87.38509,59.6615552228,10.6760283400,6614912.495,594431.578
87.85275,87.38509,59.6615552228,10.6760283400,6614912.495,594431.578
88.01380,88.38787,59.6615533582,10.6760237717,6614912.281,594431.326
88.19592,88.38787,59.6615533582,10.6760237717,6614912.281,594431.326
88.35060,88.38787,59.6615533582,10.6760237717,6614912.281,594431.326
88.51313,88.38787,59.6615533582,10.6760237717,6614912.281,594431.326
88.67540,88.38787,59.6615533582,10.6760237717,6614912.281,594431.326
88.84079,88.38787,59.6615533582,10.6760237717,6614912.281,594431.326
89.00837,89.38219,59.6615517192,10.6760192217,6614912.092,594431.074
89.18171,89.38219,59.6615517192,10.6760192217,6614912.092,594431.074
89.34068,89.38219,59.6615517192,10.6760192217,6614912.092,594431.074
89.50508,89.38219,59.6615517192,10.6760192217,6614912.092,594431.074
89.70928,89.38219,59.6615517192,10.6760192217,6614912.092,594431.074
89.83466,89.38219,59.6615517192,10.6760192217,6614912.092,594431.074
90.04879,90.38598,59.6615497463,10.6760145517,6614911.866,594430.817
90.16635,90.38598,59.6615497463,10.6760145517,6614911.866,594430.817
90.34307,90.38598,59.6615497463,10.6760145517,6614911.866,594430.817
90.54010,90.38598,59.6615497463,10.6760145517,6614911.866,594430.817
90.66270,90.38598,59.6615497463,10.6760145517,6614911.866,594430.817
90.83171,90.38598,59.6615497463,10.6760145517,6614911.866,594430.817
90.99710,91.38326,59.6615478177,10.6760095467,6614911.644,594430.540
91.20352,91.38326,59.6615478177,10.6760095467,6614911.644,594430.540
91.32788,91.38326,59.6615478177,10.6760095467,6614911.644,594430.540
91.49256,91.38326,59.6615478177,10.6760095467,6614911.644,594430.540
91.67430,91.38326,59.6615478177,10.6760095467,6614911.644,594430.540
91.83296,91.38326,59.6615478177,10.6760095467,6614911.644,594430.540
91.99061,92.38667,59.6615458577,10.6760045600,6614911.418,594430.265
92.15394,92.38667,59.6615458577,10.6760045600,6614911.418,594430.265
92.35015,92.38667,59.6615458577,10.6760045600,6614911.418,594430.265
92.48515,92.38667,59.6615458577,10.6760045600,6614911.418,594430.265
92.65166,92.38667,59.6615458577,10.6760045600,6614911.418,594430.265
92.81923,92.38667,59.6615458577,10.6760045600,6614911.418,594430.265
92.98451,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
93.14735,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
93.33558,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
93.52255,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
93.64688,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
93.81102,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
93.97792,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
94.14941,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
94.30565,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
94.47276,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
94.63936,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
94.80305,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
94.97683,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
95.13367,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
95.30032,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
95.48291,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
95.63184,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
95.79845,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
95.96726,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
96.12695,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
96.30668,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
96.49969,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
96.62722,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
96.79552,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
96.99194,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
97.16633,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
97.32814,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
97.45553,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
97.62398,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
97.79059,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
97.95411,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
98.12109,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
98.28773,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
98.46604,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
98.62046,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
98.78868,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
98.95428,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
99.12223,93.38116,59.6615438138,10.6759998633,6614911.184,594430.006
99.12223,99.38196,59.6615302960,10.6759666067,6614909.632,594428.171
99.27336,99.38196,59.6615302960,10.6759666067,6614909.632,594428.171
99.44193,99.38196,59.6615302960,10.6759666067,6614909.632,594428.171
99.64343,99.38196,59.6615302960,10.6759666067,6614909.632,594428.171
99.77507,99.38196,59.6615302960,10.6759666067,6614909.632,594428.171
99.97639,100.38546,59.6615285095,10.6759619900,6614909.426,594427.915
100.10709,100.38546,59.6615285095,10.6759619900,6614909.426,594427.915
100.27437,100.38546,59.6615285095,10.6759619900,6614909.426,594427.915
100.46332,100.38546,59.6615285095,10.6759619900,6614909.426,594427.915
100.60936,100.38546,59.6615285095,10.6759619900,6614909.426,594427.915
100.77469,100.38546,59.6615285095,10.6759619900,6614909.426,594427.915
100.94345,101.38341,59.6615265155,10.6759571750,6614909.198,594427.650
101.10798,101.38341,59.6615265155,10.6759571750,6614909.198,594427.650
101.27414,101.38341,59.6615265155,10.6759571750,6614909.198,594427.650
101.44144,101.38341,59.6615265155,10.6759571750,6614909.198,594427.650
101.63533,101.38341,59.6615265155,10.6759571750,6614909.198,594427.650
101.77520,101.38341,59.6615265155,10.6759571750,6614909.198,594427.650
101.94357,102.38306,59.6615245290,10.6759524950,6614908.970,594427.392
102.10704,102.38306,59.6615245290,10.6759524950,6614908.970,594427.392
102.27392,102.38306,59.6615245290,10.6759524950,6614908.970,594427.392
102.44058,102.38306,59.6615245290,10.6759524950,6614908.970,594427.392
102.62309,102.38306,59.6615245290,10.6759524950,6614908.970,594427.392
102.79334,102.38306,59.6615245290,10.6759524950,6614908.970,594427.392
102.94191,103.39623,59.6615226823,10.6759477400,6614908.757,594427.129
103.10838,103.39623,59.6615226823,10.6759477400,6614908.757,594427.129
103.27421,103.39623,59.6615226823,10.6759477400,6614908.757,594427.129
103.44273,103.39623,59.6615226823,10.6759477400,6614908.757,594427.129
103.60977,103.39623,59.6615226823,10.6759477400,6614908.757,594427.129
103.77508,103.39623,59.6615226823,10.6759477400,6614908.757,594427.129
103.94567,104.38285,59.6615207670,10.6759430333,6614908.537,594426.869
104.10791,104.38285,59.6615207670,10.6759430333,6614908.537,594426.869
104.27503,104.38285,59.6615207670,10.6759430333,6614908.537,594426.869
104.44166,104.38285,59.6615207670,10.6759430333,6614908.537,594426.869
104.61396,104.38285,59.6615207670,10.6759430333,6614908.537,594426.869
104.79885,104.38285,59.6615207670,10.6759430333,6614908.537,594426.869
104.94281,104.38285,59.6615207670,10.6759430333,6614908.537,594426.869
105.11016,105.53661,59.6615188487,10.6759379850,6614908.317,594426.590
105.27487,105.53661,59.6615188487,10.6759379850,6614908.317,594426.590
105.44707,105.53661,59.6615188487,10.6759379850,6614908.317,594426.590
105.62216,105.53661,59.6615188487,10.6759379850,6614908.317,594426.590
105.77458,105.53661,59.6615188487,10.6759379850,6614908.317,594426.590
105.94840,105.53661,59.6615188487,10.6759379850,6614908.317,594426.590
106.12160,106.45778,59.6615169837,10.6759330800,6614908.102,594426.319
106.27524,106.45778,59.6615169837,10.6759330800,6614908.102,594426.319
106.44239,106.45778,59.6615169837,10.6759330800,6614908.102,594426.319
106.61762,106.45778,59.6615169837,10.6759330800,6614908.102,594426.319
106.77497,106.45778,59.6615169837,10.6759330800,6614908.102,594426.319
106.96119,106.45778,59.6615169837,10.6759330800,6614908.102,594426.319
107.10786,107.68750,59.6615150503,10.6759282617,6614907.880,594426.053
107.28929,107.68750,59.6615150503,10.6759282617,6614907.880,594426.053
107.44383,107.68750,59.6615150503,10.6759282617,6614907.880,594426.053
107.62316,107.68750,59.6615150503,10.6759282617,6614907.880,594426.053
107.79545,107.68750,59.6615150503,10.6759282617,6614907.880,594426.053
107.95698,107.68750,59.6615150503,10.6759282617,6614907.880,594426.053
108.10813,107.68750,59.6615150503,10.6759282617,6614907.880,594426.053
108.27522,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
108.44151,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
108.61580,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
108.77514,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
108.94148,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
109.03035,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
109.24129,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
109.36235,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
109.52817,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
109.73161,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
109.85739,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
110.02757,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
110.19143,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
110.38246,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
110.52224,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
110.68541,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
110.85892,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
111.01607,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
111.18290,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
111.39289,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
111.51314,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
111.72659,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
111.84543,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
112.01095,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
112.18813,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
112.34336,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
112.54549,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
112.67369,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
112.83873,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
113.00649,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
113.17972,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
113.33690,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
113.50217,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
113.66502,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
113.83305,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
114.00641,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
114.16210,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
114.33271,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
114.51691,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
114.67813,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
114.82606,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
115.00404,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
115.15866,108.60815,59.6615130637,10.6759234783,6614907.652,594425.789
115.15866,115.61810,59.6614981837,10.6758849117,6614905.940,594423.659
115.31918,115.61810,59.6614981837,10.6758849117,6614905.940,594423.659
115.48403,115.61810,59.6614981837,10.6758849117,6614905.940,594423.659
115.67447,115.61810,59.6614981837,10.6758849117,6614905.940,594423.659
115.82033,115.61810,59.6614981837,10.6758849117,6614905.940,594423.659
115.98366,115.61810,59.6614981837,10.6758849117,6614905.940,594423.659
116.15188,116.61317,59.6614963367,10.6758798600,6614905.727,594423.379
116.32952,116.61317,59.6614963367,10.6758798600,6614905.727,594423.379
116.47938,116.61317,59.6614963367,10.6758798600,6614905.727,594423.379
116.64722,116.61317,59.6614963367,10.6758798600,6614905.727,594423.379
116.82233,116.61317,59.6614963367,10.6758798600,6614905.727,594423.379
116.97465,116.61317,59.6614963367,10.6758798600,6614905.727,594423.379
117.14065,117.61767,59.6614944037,10.6758749833,6614905.505,594423.110
117.33912,117.61767,59.6614944037,10.6758749833,6614905.505,594423.110
117.50282,117.61767,59.6614944037,10.6758749833,6614905.505,594423.110
117.64346,117.61767,59.6614944037,10.6758749833,6614905.505,594423.110
117.80515,117.61767,59.6614944037,10.6758749833,6614905.505,594423.110
117.98862,117.61767,59.6614944037,10.6758749833,6614905.505,594423.110
118.13366,117.61767,59.6614944037,10.6758749833,6614905.505,594423.110
118.29907,118.70163,59.6614923867,10.6758701700,6614905.274,594422.844
118.46828,118.70163,59.6614923867,10.6758701700,6614905.274,594422.844
118.64134,118.70163,59.6614923867,10.6758701700,6614905.274,594422.844
118.84904,118.70163,59.6614923867,10.6758701700,6614905.274,594422.844
118.96178,118.70163,59.6614923867,10.6758701700,6614905.274,594422.844
119.12796,118.70163,59.6614923867,10.6758701700,6614905.274,594422.844
119.29375,119.63034,59.6614904528,10.6758654267,6614905.052,594422.583
119.45876,119.63034,59.6614904528,10.6758654267,6614905.052,594422.583
119.62651,119.63034,59.6614904528,10.6758654267,6614905.052,594422.583
119.82298,119.63034,59.6614904528,10.6758654267,6614905.052,594422.583
119.95652,119.63034,59.6614904528,10.6758654267,6614905.052,594422.583
120.14691,120.61413,59.6614885893,10.6758605600,6614904.837,594422.314
120.28659,120.61413,59.6614885893,10.6758605600,6614904.837,594422.314
120.45587,120.61413,59.6614885893,10.6758605600,6614904.837,594422.314
120.65989,120.61413,59.6614885893,10.6758605600,6614904.837,594422.314
120.78360,120.61413,59.6614885893,10.6758605600,6614904.837,594422.314
120.95056,120.61413,59.6614885893,10.6758605600,6614904.837,594422.314
121.11476,120.61413,59.6614885893,10.6758605600,6614904.837,594422.314
121.28209,121.64310,59.6614870033,10.6758561233,6614904.655,594422.068
121.45560,121.64310,59.6614870033,10.6758561233,6614904.655,594422.068
121.61651,121.64310,59.6614870033,10.6758561233,6614904.655,594422.068
121.82778,121.64310,59.6614870033,10.6758561233,6614904.655,594422.068
121.94393,121.64310,59.6614870033,10.6758561233,6614904.655,594422.068
122.11174,121.64310,59.6614870033,10.6758561233,6614904.655,594422.068
122.30002,122.61639,59.6614850675,10.6758511450,6614904.432,594421.793
122.44653,122.61639,59.6614850675,10.6758511450,6614904.432,594421.793
122.64937,122.61639,59.6614850675,10.6758511450,6614904.432,594421.793
122.77495,122.61639,59.6614850675,10.6758511450,6614904.432,594421.793
122.94379,122.61639,59.6614850675,10.6758511450,6614904.432,594421.793
123.10924,122.61639,59.6614850675,10.6758511450,6614904.432,594421.793
123.27785,123.61599,59.6614830940,10.6758463150,6614904.205,594421.527
123.44294,123.61599,59.6614830940,10.6758463150,6614904.205,594421.527
123.60865,123.61599,59.6614830940,10.6758463150,6614904.205,594421.527
123.77816,123.61599,59.6614830940,10.6758463150,6614904.205,594421.527
123.94487,123.61599,59.6614830940,10.6758463150,6614904.205,594421.527
124.11297,123.61599,59.6614830940,10.6758463150,6614904.205,594421.527
124.27944,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
124.46883,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
124.61194,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
124.77692,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
124.94173,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
125.10840,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
125.27583,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
125.44469,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
125.63317,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
125.77499,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
125.94281,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
126.12704,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
126.27722,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
126.47183,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
126.60882,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
126.79793,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
126.95601,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
127.10904,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
127.27828,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
127.44435,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
127.62472,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
127.79378,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
127.95913,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
128.10877,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
128.29499,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
128.46329,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
128.60907,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
128.77690,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
128.94327,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
129.11141,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
129.27831,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
129.44279,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
129.62841,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
129.78914,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
129.94395,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
130.11126,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
130.27825,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
130.45269,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
130.61382,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
130.81251,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
130.94352,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
131.10966,124.61527,59.6614811558,10.6758413183,6614903.982,594421.251
131.10966,130.62686,59.6614678712,10.6758076767,6614902.455,594419.393
131.29231,131.63965,59.6614658903,10.6758029500,6614902.228,594419.132
131.43770,131.63965,59.6614658903,10.6758029500,6614902.228,594419.132
131.60462,131.63965,59.6614658903,10.6758029500,6614902.228,594419.132
131.78693,131.63965,59.6614658903,10.6758029500,6614902.228,594419.132
