Time(Sec),Roll(rad),Pitch(rad),Yaw(rad),A_x(m/s2),A_y(m/s2),A_z(m/s2)
49.745255,-0.013728,0.041195,-3.046668,-0.126773,-0.072548,9.771502
49.758354,-0.013783,0.041072,-3.046590,0.043355,-0.113464,9.742217
49.784937,-0.013843,0.040908,-3.046519,0.364143,-0.125784,9.674746
49.811476,-0.013892,0.040764,-3.046427,0.446557,-0.123094,9.589744
49.811487,-0.013932,0.040703,-3.046320,0.577605,-0.054031,9.589098
49.811490,-0.013988,0.040610,-3.046213,0.663398,-0.200035,9.626760
49.829781,-0.014050,0.040566,-3.046092,0.858204,-0.196017,9.674633
49.829812,-0.014092,0.040582,-3.045971,0.807894,-0.164021,9.681134
49.829818,-0.014147,0.040554,-3.045874,0.764280,-0.194415,9.732099
49.891662,-0.014207,0.040612,-3.045742,0.718501,-0.178008,9.540883
49.891672,-0.014245,0.040699,-3.045674,0.586686,-0.198954,9.610912
49.891723,-0.014340,0.040850,-3.045628,0.469599,-0.210803,9.628458
49.891770,-0.014451,0.041083,-3.045573,0.386330,-0.233439,9.607930
49.891780,-0.014559,0.041368,-3.045509,0.308886,-0.227388,9.673728
49.891801,-0.014657,0.041688,-3.045481,-0.033027,-0.277983,9.701697
49.931533,-0.014776,0.041979,-3.045445,-0.164519,-0.240023,9.726414
49.931557,-0.014892,0.042229,-3.045425,-0.345562,-0.135553,9.695617
49.984817,-0.015038,0.042451,-3.045408,-0.454999,-0.144815,9.607425
49.984821,-0.015202,0.042673,-3.045423,-0.488387,-0.104641,9.704901
49.984825,-0.015387,0.042908,-3.045441,-0.507934,-0.220044,9.632058
49.984865,-0.015597,0.043203,-3.045495,-0.494008,-0.203847,9.683057
49.998304,-0.015773,0.043581,-3.045510,-0.573087,-0.182394,9.724390
49.998307,-0.015873,0.044068,-3.045570,-0.709156,-0.271892,9.746775
49.998330,-0.015991,0.044585,-3.045594,-0.718854,-0.228427,9.872268
49.998336,-0.016027,0.045073,-3.045627,-0.931927,-0.196183,9.887970
50.011697,-0.015992,0.045452,-3.045618,-0.806354,-0.133905,9.918652
50.024893,-0.015912,0.045714,-3.045592,-0.899164,-0.108448,9.922971
50.024901,-0.015835,0.045870,-3.045531,-0.779099,-0.157907,9.894089
50.024916,-0.015754,0.045993,-3.045487,-0.773489,-0.116699,9.793478
50.038213,-0.015696,0.046035,-3.045471,-0.639675,-0.035359,9.779053
50.064775,-0.015669,0.046086,-3.045485,-0.383374,0.024693,9.617805
50.064778,-0.015671,0.046206,-3.045401,-0.511932,-0.131959,9.542065
50.078569,-0.015689,0.046320,-3.045301,-0.452019,-0.097514,9.586206
50.078579,-0.015757,0.046459,-3.045196,-0.408653,-0.169489,9.539026
50.131470,-0.015818,0.046615,-3.045088,-0.359315,-0.141750,9.472148
50.131475,-0.015833,0.046802,-3.044979,-0.294630,-0.125274,9.612760
50.131479,-0.015845,0.047023,-3.044857,-0.329211,-0.213706,9.634808
50.131484,-0.015882,0.047282,-3.044767,-0.308375,-0.080665,9.724224
50.171639,-0.015901,0.047512,-3.044683,-0.347113,-0.175092,9.717691
50.171653,-0.015880,0.047725,-3.044642,-0.391293,-0.202650,9.787967
50.184679,-0.015904,0.047877,-3.044583,-0.428790,-0.215865,9.871359
50.184683,-0.015915,0.047938,-3.044567,-0.424954,-0.252957,9.830338
50.184836,-0.015962,0.047987,-3.044531,-0.381219,-0.261476,9.885918
50.184845,-0.015995,0.047994,-3.044516,-0.482353,-0.202258,9.959863
50.198178,-0.016004,0.048012,-3.044495,-0.392375,-0.231477,9.833342
50.224923,-0.016051,0.048025,-3.044484,-0.356811,-0.147916,9.743109
50.224933,-0.016095,0.048052,-3.044455,-0.484974,-0.206033,9.709950
50.224955,-0.016122,0.048112,-3.044455,-0.474213,-0.216816,9.642404
50.291568,-0.016131,0.048227,-3.044453,-0.418263,-0.210970,9.677317
50.291582,-0.016108,0.048336,-3.044492,-0.398143,-0.243917,9.664286
50.291586,-0.016054,0.048475,-3.044517,-0.486380,-0.275406,9.685753
50.291589,-0.016014,0.048580,-3.044544,-0.523407,-0.205231,9.686238
50.291603,-0.015977,0.048684,-3.044542,-0.556002,-0.275815,9.684237
50.291614,-0.015941,0.048826,-3.044530,-0.580870,-0.249295,9.787546
50.331169,-0.015868,0.048912,-3.044489,-0.582190,-0.283906,9.848371
50.331180,-0.015796,0.048924,-3.044434,-0.525240,-0.216421,9.757503
50.331183,-0.015725,0.048917,-3.044407,-0.647301,-0.209635,9.738410
50.358109,-0.015629,0.048897,-3.044377,-0.589179,-0.193397,9.839929
50.358126,-0.015556,0.048854,-3.044331,-0.421526,-0.202603,9.839759
50.358132,-0.015449,0.048813,-3.044298,-0.460199,-0.124924,9.665002
50.358136,-0.015378,0.048807,-3.044247,-0.575095,-0.068564,9.643956
50.398005,-0.015327,0.048876,-3.044208,-0.513911,-0.016271,9.735439
50.398018,-0.015299,0.048968,-3.044156,-0.420201,-0.067922,9.781413
50.398024,-0.015256,0.049087,-3.044109,-0.422076,-0.129547,9.588993
50.437903,-0.015231,0.049240,-3.044038,-0.615371,-0.099483,9.684623
50.437914,-0.015191,0.049337,-3.043960,-0.582983,-0.052296,9.780589
50.439012,-0.015184,0.049465,-3.043885,-0.409910,0.007302,9.770706
50.439043,-0.015156,0.049597,-3.043790,-0.466721,0.028385,9.811613
50.491689,-0.015070,0.049677,-3.043667,-0.594911,-0.116248,9.846537
50.491693,-0.015000,0.049763,-3.043573,-0.546861,-0.120472,9.910316
50.491724,-0.014904,0.049733,-3.043505,-0.565303,-0.002884,9.789794
50.517694,-0.014809,0.049686,-3.043433,-0.451079,0.022790,9.827126
50.517762,-0.014662,0.049656,-3.043355,-0.518460,-0.010887,9.825705
50.517781,-0.014519,0.049618,-3.043265,-0.533217,-0.023343,9.795559
50.517795,-0.014434,0.049612,-3.043145,-0.419132,-0.001310,9.723808
50.597978,-0.014352,0.049642,-3.042985,-0.477338,0.010102,9.754112
50.598003,-0.014267,0.049673,-3.042806,-0.560557,-0.043413,9.688526
50.598030,-0.014223,0.049700,-3.042610,-0.654005,-0.047754,9.567410
50.598040,-0.014198,0.049699,-3.042369,-0.628232,-0.031402,9.607945
50.598055,-0.014194,0.049685,-3.042126,-0.591789,-0.010834,9.666454
50.598881,-0.014157,0.049693,-3.041866,-0.618950,-0.055706,9.681155
50.598948,-0.014115,0.049665,-3.041612,-0.529816,-0.102947,9.741724
50.598960,-0.014074,0.049678,-3.041382,-0.540547,-0.225477,9.764391
50.637940,-0.014026,0.049660,-3.041136,-0.559614,-0.230157,9.838364
50.637953,-0.013959,0.049674,-3.040859,-0.546540,-0.299585,9.765322
50.637959,-0.013872,0.049673,-3.040585,-0.497643,-0.368526,9.942370
50.637963,-0.013820,0.049675,-3.040333,-0.509239,-0.352178,9.987669
50.637967,-0.013765,0.049652,-3.040114,-0.446141,-0.312939,9.967608
50.664736,-0.013654,0.049627,-3.039915,-0.477639,-0.190560,9.969390
50.664784,-0.013581,0.049600,-3.039759,-0.473944,-0.195763,9.883364
50.664789,-0.013491,0.049565,-3.039622,-0.399755,-0.268979,9.781443
50.664846,-0.013437,0.049563,-3.039519,-0.458018,-0.307575,9.688208
50.677939,-0.013365,0.049546,-3.039425,-0.444784,-0.327272,9.723280
50.677951,-0.013342,0.049514,-3.039353,-0.359250,-0.314065,9.663952
50.717579,-0.013321,0.049494,-3.039337,-0.392820,-0.266649,9.734728
50.717588,-0.013347,0.049476,-3.039337,-0.365741,-0.253367,9.734953
50.771271,-0.013341,0.049487,-3.039329,-0.271723,-0.232535,9.823692
50.771276,-0.013341,0.049481,-3.039340,-0.372397,-0.258310,9.859861
50.771294,-0.013332,0.049482,-3.039361,-0.442272,-0.254381,9.938828
50.771298,-0.013337,0.049487,-3.039370,-0.449575,-0.258525,9.975513
50.811237,-0.013299,0.049471,-3.039385,-0.396351,-0.162808,9.956953
50.811557,-0.013257,0.049404,-3.039365,-0.497547,-0.180221,9.807404
50.811565,-0.013157,0.049304,-3.039351,-0.476917,-0.214612,9.763963
50.811569,-0.013033,0.049185,-3.039293,-0.503467,-0.207759,9.703832
50.811573,-0.012898,0.049068,-3.039238,-0.551026,-0.168392,9.482480
50.811587,-0.012728,0.049002,-3.039144,-0.382122,-0.151577,9.490901
50.811593,-0.012572,0.048964,-3.039015,-0.568635,-0.123379,9.524294
50.811596,-0.012409,0.048939,-3.038913,-0.515079,-0.116220,9.491624
50.838376,-0.012263,0.048948,-3.038797,-0.493376,-0.049599,9.612724
50.851458,-0.012135,0.048919,-3.038720,-0.476459,-0.126028,9.695275
50.851497,-0.011994,0.048899,-3.038614,-0.523565,-0.168071,9.792728
50.851699,-0.011765,0.048864,-3.038498,-0.520460,-0.160611,9.904957
50.864712,-0.011581,0.048762,-3.038355,-0.425380,-0.094574,9.919952
50.891528,-0.011365,0.048666,-3.038219,-0.448054,-0.062891,10.047986
50.918365,-0.011173,0.048527,-3.038078,-0.406801,-0.078937,10.005241
50.918499,-0.010971,0.048402,-3.037919,-0.488565,-0.027585,9.900862
50.918544,-0.010777,0.048257,-3.037757,-0.518527,0.029209,9.879077
50.957996,-0.010647,0.048072,-3.037566,-0.436226,0.013310,9.765169
50.958072,-0.010508,0.047916,-3.037385,-0.505392,-0.064101,9.578276
50.958082,-0.010383,0.047783,-3.037186,-0.431807,-0.060023,9.533921
50.997949,-0.010268,0.047719,-3.036979,-0.414610,-0.084886,9.467990
50.997982,-0.010170,0.047715,-3.036788,-0.385059,-0.022770,9.470478
50.997996,-0.010084,0.047777,-3.036624,-0.389078,-0.051288,9.469707
50.998000,-0.009976,0.047830,-3.036487,-0.445244,-0.113559,9.528234
51.011362,-0.009868,0.047882,-3.036391,-0.458766,-0.070349,9.640320
51.011367,-0.009735,0.047906,-3.036319,-0.353851,-0.128613,9.759117
51.011382,-0.009618,0.047909,-3.036256,-0.351666,-0.196295,9.747009
51.011406,-0.009483,0.047943,-3.036235,-0.334320,-0.212313,9.844690
51.051181,-0.009380,0.047920,-3.036184,-0.253938,-0.182112,9.941721
51.117844,-0.009300,0.047994,-3.036136,-0.272764,-0.094527,9.852615
51.117849,-0.009259,0.048063,-3.036125,-0.355868,-0.030977,9.839190
51.117853,-0.009171,0.048093,-3.036078,-0.420813,-0.028321,9.838995
51.117856,-0.009128,0.048135,-3.036028,-0.357282,0.029024,9.719190
51.157941,-0.009090,0.048146,-3.036012,-0.382580,0.017828,9.617107
51.157948,-0.009058,0.048216,-3.035969,-0.345898,-0.032242,9.641418
51.157953,-0.009035,0.048330,-3.035934,-0.389910,-0.044225,9.633190
51.157957,-0.009039,0.048488,-3.035864,-0.430690,-0.095033,9.623869
51.171066,-0.009028,0.048653,-3.035792,-0.408441,-0.067845,9.653619
51.171070,-0.009029,0.048835,-3.035727,-0.447433,0.012423,9.798155
51.171222,-0.009034,0.048950,-3.035655,-0.474393,-0.031010,9.818892
51.171228,-0.009073,0.049037,-3.035600,-0.489674,-0.053969,9.851293
51.171249,-0.009041,0.049080,-3.035548,-0.425066,-0.059953,9.969291
51.171256,-0.009035,0.049159,-3.035480,-0.448918,-0.112749,9.994992
51.197592,-0.008966,0.049221,-3.035431,-0.466019,-0.081031,9.971720
51.197603,-0.008940,0.049275,-3.035363,-0.546109,-0.148827,9.947086
51.211189,-0.008871,0.049304,-3.035305,-0.644434,-0.118425,9.879684
51.211218,-0.008823,0.049324,-3.035239,-0.581160,-0.097051,9.858095
51.211261,-0.008791,0.049306,-3.035164,-0.680131,-0.116187,9.692864
51.237630,-0.008760,0.049240,-3.035059,-0.611212,-0.062126,9.665873
51.264270,-0.008744,0.049208,-3.034950,-0.570734,-0.085376,9.670181
51.264283,-0.008775,0.049222,-3.034833,-0.575140,-0.119290,9.640585
51.290897,-0.008837,0.049301,-3.034730,-0.487891,-0.119919,9.632331
51.290908,-0.008875,0.049372,-3.034631,-0.592583,-0.163789,9.721297
51.290914,-0.008927,0.049441,-3.034521,-0.603632,-0.118064,9.788964
51.318309,-0.008990,0.049473,-3.034445,-0.540279,-0.064230,9.804696
51.318325,-0.009038,0.049476,-3.034359,-0.461345,-0.076998,9.905108
51.318328,-0.009087,0.049429,-3.034284,-0.469930,-0.103650,9.941384
51.371020,-0.009130,0.049406,-3.034203,-0.445737,-0.091962,9.958750
51.371024,-0.009159,0.049403,-3.034144,-0.444775,-0.052372,9.877783
51.371028,-0.009192,0.049397,-3.034099,-0.449527,-0.035951,9.820048
51.371031,-0.009195,0.049402,-3.034032,-0.527467,-0.070421,9.773122
51.384103,-0.009254,0.049400,-3.033966,-0.553124,-0.100168,9.633916
51.384129,-0.009363,0.049349,-3.033933,-0.546289,-0.044981,9.554136
51.384134,-0.009444,0.049296,-3.033879,-0.484274,-0.043431,9.620926
51.424250,-0.009545,0.049263,-3.033823,-0.396747,-0.022556,9.546022
51.424262,-0.009604,0.049250,-3.033776,-0.467221,-0.065359,9.585757
51.450991,-0.009734,0.049245,-3.033755,-0.472149,-0.061581,9.632807
51.451007,-0.009790,0.049261,-3.033734,-0.429134,-0.082911,9.725349
51.451013,-0.009888,0.049241,-3.033716,-0.434561,-0.062518,9.730116
51.451016,-0.009988,0.049198,-3.033662,-0.493071,-0.088829,9.788664
51.531294,-0.010086,0.049097,-3.033645,-0.486924,-0.077928,9.836073
51.531306,-0.010122,0.048975,-3.033655,-0.328504,-0.033242,9.887156
51.531309,-0.010197,0.048922,-3.033676,-0.408118,-0.073485,9.774830
51.531456,-0.010251,0.048870,-3.033652,-0.373028,-0.078700,9.795148
51.531461,-0.010307,0.048836,-3.033650,-0.421033,-0.125638,9.737915
51.531466,-0.010366,0.048815,-3.033604,-0.446663,-0.077310,9.626240
51.531479,-0.010420,0.048803,-3.033584,-0.389229,-0.054951,9.613571
51.570910,-0.010480,0.048814,-3.033537,-0.462870,-0.099520,9.575358
51.570919,-0.010533,0.048849,-3.033483,-0.384119,-0.055585,9.650005
51.570938,-0.010580,0.048914,-3.033466,-0.431618,-0.073776,9.621525
51.570979,-0.010684,0.048980,-3.033453,-0.402927,-0.073526,9.694690
51.584288,-0.010794,0.049042,-3.033438,-0.456736,-0.190573,9.802847
51.584293,-0.010900,0.049093,-3.033435,-0.611510,-0.151610,9.770716
51.584320,-0.011052,0.049111,-3.033419,-0.455296,-0.165754,9.794094
51.584350,-0.011194,0.049080,-3.033446,-0.577263,-0.113030,9.954321
51.597553,-0.011265,0.049008,-3.033477,-0.488118,-0.231914,9.828777
51.624238,-0.011310,0.048929,-3.033534,-0.534026,-0.178015,9.901234
51.651106,-0.011336,0.048856,-3.033611,-0.429759,-0.122901,9.851032
51.651116,-0.011293,0.048794,-3.033676,-0.608754,-0.244850,9.898498
51.651118,-0.011230,0.048774,-3.033721,-0.400531,-0.241727,9.680400
51.664206,-0.011123,0.048793,-3.033765,-0.456441,-0.118345,9.752505
51.664215,-0.011046,0.048807,-3.033805,-0.694619,-0.151663,9.566032
51.664218,-0.010996,0.048791,-3.033857,-0.471332,-0.110076,9.640968
51.730699,-0.010954,0.048784,-3.033900,-0.559125,-0.187951,9.533705
51.730704,-0.010907,0.048758,-3.033951,-0.535394,-0.156635,9.524579
51.730713,-0.010894,0.048783,-3.034000,-0.378136,-0.195799,9.587000
51.730717,-0.010901,0.048795,-3.034089,-0.465857,-0.264742,9.640689
51.730826,-0.010872,0.048848,-3.034169,-0.594034,-0.286484,9.657382
51.730890,-0.010850,0.048905,-3.034246,-0.163037,-0.202231,9.832212
51.753536,-0.010798,0.048994,-3.034346,-0.481819,-0.332003,9.916239
51.753548,-0.010733,0.049023,-3.034452,-0.694969,-0.285002,9.866899
51.784242,-0.010654,0.049047,-3.034564,-0.183001,-0.260572,10.001673
51.784251,-0.010593,0.049064,-3.034673,-0.423519,-0.245366,9.980143
51.826377,-0.010473,0.049011,-3.034829,-0.655493,-0.196783,9.725277
51.826381,-0.010370,0.048996,-3.034946,-0.305739,-0.168022,9.782020
51.826385,-0.010234,0.049002,-3.035102,-0.394937,-0.181712,9.692424
51.826388,-0.010178,0.048987,-3.035214,-0.413259,-0.155047,9.628002
51.864435,-0.010117,0.049026,-3.035341,-0.504573,-0.105593,9.525660
51.864448,-0.010096,0.049013,-3.035471,-0.396629,-0.123113,9.552746
51.864456,-0.010018,0.049070,-3.035603,-0.338739,-0.130319,9.775703
51.904084,-0.009980,0.049144,-3.035755,-0.421929,-0.206865,9.705000
51.904088,-0.009951,0.049187,-3.035931,-0.281483,-0.249641,9.755239
51.904093,-0.009918,0.049270,-3.036125,-0.423121,-0.256364,9.777299
51.904105,-0.009854,0.049362,-3.036308,-0.506649,-0.332400,9.893885
51.917707,-0.009756,0.049444,-3.036509,-0.365101,-0.351393,9.730586
51.917711,-0.009595,0.049493,-3.036717,-0.532601,-0.298396,9.690690
51.917716,-0.009390,0.049484,-3.036965,-0.561786,-0.236709,9.748183
51.917753,-0.009193,0.049470,-3.037194,-0.511564,-0.186552,9.642121
51.966684,-0.009011,0.049448,-3.037444,-0.517476,-0.107849,9.530375
51.966689,-0.008860,0.049436,-3.037688,-0.510081,-0.053101,9.689517
51.966694,-0.008690,0.049480,-3.037929,-0.562398,-0.061246,9.667756
51.966712,-0.008645,0.049473,-3.038157,-0.525401,-0.085145,9.720720
51.971065,-0.008652,0.049477,-3.038341,-0.533490,-0.079499,9.873464
51.971068,-0.008681,0.049484,-3.038535,-0.726284,-0.083322,9.834902
51.988243,-0.008759,0.049460,-3.038705,-0.568669,-0.083671,9.923654
52.002241,-0.008804,0.049405,-3.038883,-0.565402,-0.058891,9.926372
52.024977,-0.008794,0.049315,-3.039066,-0.690030,-0.122137,9.901936
52.024994,-0.008773,0.049202,-3.039258,-0.593249,-0.115288,9.876563
52.064673,-0.008720,0.049150,-3.039496,-0.685945,-0.160962,9.938855
52.064713,-0.008644,0.049085,-3.039712,-0.622327,-0.179686,9.951763
52.095722,-0.008482,0.048984,-3.039934,-0.684512,-0.092143,9.854321
52.095742,-0.008315,0.048844,-3.040153,-0.682309,-0.045511,9.866989
52.095751,-0.008237,0.048651,-3.040361,-0.609186,0.030040,9.780457
52.095757,-0.008159,0.048506,-3.040575,-0.474551,0.035731,9.752671
52.117514,-0.008132,0.048394,-3.040724,-0.436363,0.051894,9.746745
52.117527,-0.008217,0.048295,-3.040864,-0.385758,0.101061,9.711412
52.117531,-0.008287,0.048219,-3.041016,-0.404129,0.102366,9.622455
52.138192,-0.008401,0.048201,-3.041149,-0.274853,0.073543,9.653795
52.138235,-0.008481,0.048165,-3.041262,-0.303154,0.054982,9.632104
52.140003,-0.008603,0.048117,-3.041404,-0.390741,-0.100078,9.607113
52.140011,-0.008689,0.048063,-3.041544,-0.314388,-0.144978,9.725093
52.140032,-0.008726,0.048008,-3.041687,-0.264853,-0.151165,9.740254
52.159062,-0.008709,0.048009,-3.041845,-0.213405,-0.156518,9.769646
52.197942,-0.008697,0.047989,-3.042010,-0.313485,-0.183949,9.781084
52.247680,-0.008658,0.048010,-3.042202,-0.360163,-0.127194,9.796079
52.247719,-0.008627,0.048015,-3.042382,-0.422418,-0.110584,9.806703
52.247780,-0.008615,0.047979,-3.042572,-0.428706,-0.031276,9.801281
52.250764,-0.008650,0.047912,-3.042792,-0.496759,0.004455,9.727382
52.250797,-0.008723,0.047829,-3.043025,-0.452126,-0.010222,9.717335
52.250822,-0.008830,0.047747,-3.043232,-0.415074,-0.067305,9.812984
52.250953,-0.008969,0.047639,-3.043422,-0.479877,-0.120608,9.691317
52.250972,-0.009101,0.047578,-3.043643,-0.417950,-0.126734,9.656154
52.264171,-0.009231,0.047528,-3.043825,-0.489387,-0.151584,9.723358
52.274202,-0.009376,0.047503,-3.044035,-0.483662,-0.181836,9.707755
52.277413,-0.009494,0.047499,-3.044246,-0.390496,-0.185636,9.678185
52.303677,-0.009589,0.047497,-3.044499,-0.385845,-0.124527,9.738590
52.320738,-0.009622,0.047499,-3.044762,-0.466358,-0.105025,9.780930
52.320742,-0.009658,0.047567,-3.045062,-0.453306,-0.147513,9.790589
52.357567,-0.009715,0.047636,-3.045371,-0.420246,-0.115951,9.786306
52.357592,-0.009800,0.047664,-3.045711,-0.492221,-0.074751,9.798546
52.384536,-0.009876,0.047666,-3.045995,-0.514103,-0.115560,9.698377
52.384545,-0.009992,0.047635,-3.046303,-0.485804,-0.126194,9.759012
52.384563,-0.010123,0.047595,-3.046536,-0.343445,-0.097819,9.735545
52.384572,-0.010293,0.047543,-3.046786,-0.533046,-0.010178,9.734138
52.389215,-0.010486,0.047517,-3.047066,-0.419355,0.000182,9.611614
52.389227,-0.010662,0.047532,-3.047358,-0.319192,-0.023487,9.715929
52.410676,-0.010817,0.047571,-3.047637,-0.497277,-0.088044,9.672466
52.419375,-0.011011,0.047618,-3.047912,-0.429017,-0.219788,9.689436
52.419383,-0.011159,0.047666,-3.048227,-0.154319,-0.173105,9.728215
52.427781,-0.011277,0.047745,-3.048505,-0.610230,-0.194985,9.751575
52.441977,-0.011385,0.047812,-3.048785,-0.517524,-0.174473,9.730970
52.454956,-0.011494,0.047877,-3.049102,-0.291172,-0.016353,9.848917
52.477893,-0.011562,0.047954,-3.049388,-0.367371,-0.173959,9.747185
52.521956,-0.011664,0.047982,-3.049713,-0.732624,-0.230962,9.742865
52.521966,-0.011735,0.047943,-3.050026,-0.488703,-0.058620,9.650819
52.530158,-0.011838,0.047879,-3.050350,-0.278671,-0.174720,9.826218
52.530170,-0.011950,0.047842,-3.050687,-0.623826,-0.142611,9.605539
52.530175,-0.012103,0.047768,-3.051054,-0.518166,-0.116892,9.586265
52.530179,-0.012286,0.047786,-3.051374,-0.037398,-0.103745,9.707637
52.534150,-0.012487,0.047804,-3.051749,-0.460276,-0.074867,9.794240
52.543920,-0.012749,0.047800,-3.052146,-0.441531,0.013198,9.676231
52.546377,-0.012947,0.047820,-3.052545,-0.182663,-0.122537,9.725760
52.557227,-0.013173,0.047865,-3.052972,-0.482865,-0.126001,9.700344
52.584901,-0.013378,0.047921,-3.053421,-0.292546,-0.277351,9.829473
52.592140,-0.013558,0.048024,-3.053842,-0.329472,-0.185796,9.821947
52.592151,-0.013757,0.048099,-3.054280,-0.383721,-0.188782,9.854349
52.610745,-0.013930,0.048169,-3.054745,-0.471364,-0.039869,9.772019
52.622358,-0.014123,0.048230,-3.055215,-0.412060,-0.240786,9.670680
52.622432,-0.014321,0.048292,-3.055726,-0.605377,-0.088531,9.717472
52.650812,-0.014547,0.048340,-3.056228,-0.326953,-0.097405,9.619577
52.664051,-0.014729,0.048395,-3.056733,-0.429926,-0.012272,9.675217
52.664064,-0.014933,0.048425,-3.057244,-0.473731,-0.146299,9.609303
52.664069,-0.015120,0.048507,-3.057724,-0.387731,-0.218695,9.692964
52.696805,-0.015389,0.048670,-3.058180,-0.361006,-0.134430,9.669343
52.727836,-0.015619,0.048806,-3.058651,-0.523605,-0.140823,9.765354
52.727856,-0.015849,0.048935,-3.059090,-0.400625,-0.147745,9.776735
52.727898,-0.016050,0.049071,-3.059541,-0.327409,-0.118347,9.940981
52.739233,-0.016276,0.049186,-3.059983,-0.498636,-0.305627,9.809043
52.739300,-0.016492,0.049329,-3.060436,-0.361546,-0.210042,9.950492
52.739321,-0.016678,0.049434,-3.060864,-0.655323,-0.187853,9.887131
52.797908,-0.016783,0.049479,-3.061292,-0.592991,-0.120089,9.698876
52.797921,-0.016902,0.049532,-3.061756,-0.656372,-0.175173,9.678815
52.797928,-0.017006,0.049527,-3.062182,-0.532141,-0.228208,9.606468
52.797935,-0.017190,0.049592,-3.062623,-0.543057,-0.216427,9.580825
52.811653,-0.017393,0.049641,-3.063042,-0.574549,-0.224213,9.614973
52.811681,-0.017623,0.049703,-3.063469,-0.482581,-0.177161,9.626995
52.823793,-0.017859,0.049807,-3.063910,-0.526203,-0.201204,9.592355
52.823812,-0.018124,0.049941,-3.064332,-0.616060,-0.253120,9.666475
52.823817,-0.018339,0.050068,-3.064728,-0.448277,-0.325422,9.712980
52.877251,-0.018619,0.050154,-3.065145,-0.692939,-0.229480,9.840494
52.891011,-0.018865,0.050196,-3.065602,-0.508136,-0.400100,9.870866
52.891024,-0.019087,0.050275,-3.066088,-0.492415,-0.382644,9.890248
52.891036,-0.019270,0.050386,-3.066581,-0.510940,-0.413783,9.990956
52.891045,-0.019442,0.050471,-3.067086,-0.631777,-0.398245,9.863964
52.898880,-0.019590,0.050544,-3.067550,-0.644220,-0.450414,9.798230
52.943980,-0.019719,0.050549,-3.068009,-0.644004,-0.383202,9.762092
52.943987,-0.019860,0.050545,-3.068493,-0.632836,-0.354850,9.647497
52.944004,-0.019983,0.050581,-3.068989,-0.492423,-0.266675,9.681907
52.983601,-0.020144,0.050583,-3.069483,-0.517186,-0.271840,9.655961
52.983624,-0.020300,0.050633,-3.069980,-0.467949,-0.326093,9.571428
52.983628,-0.020468,0.050717,-3.070485,-0.449105,-0.334162,9.629397
52.983642,-0.020653,0.050883,-3.070973,-0.391310,-0.353293,9.677522
53.037072,-0.020817,0.051075,-3.071468,-0.459517,-0.325468,9.711268
53.037085,-0.020916,0.051192,-3.071971,-0.457480,-0.386774,9.879101
53.037090,-0.020957,0.051275,-3.072474,-0.542716,-0.384483,9.853436
53.037094,-0.020963,0.051313,-3.072971,-0.519145,-0.393382,9.837339
53.050963,-0.020972,0.051388,-3.073448,-0.443243,-0.275685,9.849257
53.051003,-0.020877,0.051435,-3.073924,-0.542236,-0.233842,9.757452
53.051009,-0.020834,0.051442,-3.074420,-0.576618,-0.204851,9.726683
53.051025,-0.020759,0.051412,-3.074913,-0.535138,-0.222670,9.639907
53.090664,-0.020789,0.051374,-3.075401,-0.500867,-0.219472,9.653921
53.090674,-0.020831,0.051403,-3.075861,-0.553069,-0.182562,9.634799
53.090714,-0.020884,0.051443,-3.076325,-0.509452,-0.206906,9.695249
53.103821,-0.020941,0.051457,-3.076773,-0.508590,-0.227869,9.762888
53.103831,-0.021027,0.051483,-3.077203,-0.536376,-0.336594,9.743736
53.103838,-0.021100,0.051521,-3.077633,-0.538275,-0.288632,9.781848
53.103842,-0.021092,0.051592,-3.078056,-0.485134,-0.273636,9.785243
53.117003,-0.021043,0.051668,-3.078528,-0.489647,-0.200432,9.796862
53.143628,-0.020960,0.051712,-3.079025,-0.543627,-0.243226,9.837608
53.152930,-0.020857,0.051726,-3.079531,-0.457276,-0.195341,9.735358
53.152942,-0.020749,0.051806,-3.080035,-0.572939,-0.218952,9.725391
53.152947,-0.020651,0.051852,-3.080539,-0.544771,-0.204884,9.647558
53.170449,-0.020581,0.051942,-3.081022,-0.493805,-0.190181,9.660830
53.184889,-0.020551,0.051988,-3.081480,-0.481917,-0.171086,9.735488
53.184907,-0.020588,0.052023,-3.081924,-0.453722,-0.157443,9.744406
53.223579,-0.020633,0.052082,-3.082376,-0.429215,-0.094502,9.776587
53.236676,-0.020717,0.052153,-3.082827,-0.416628,-0.057304,9.761887
53.236786,-0.020816,0.052249,-3.083306,-0.390618,-0.148560,9.756500
53.236795,-0.020861,0.052363,-3.083806,-0.415079,-0.109347,9.838176
53.236823,-0.020897,0.052443,-3.084337,-0.364120,-0.159661,9.855037
53.250340,-0.020961,0.052558,-3.084893,-0.408863,-0.154000,9.828900
53.277128,-0.020996,0.052642,-3.085429,-0.466451,-0.191606,9.799141
53.277157,-0.020978,0.052682,-3.085960,-0.577209,-0.188414,9.730968
53.344041,-0.020987,0.052711,-3.086484,-0.419165,-0.234819,9.629545
53.344062,-0.021090,0.052760,-3.086988,-0.560306,-0.118421,9.649443
53.357904,-0.021203,0.052796,-3.087488,-0.479026,-0.099960,9.574296
53.357926,-0.021298,0.052889,-3.087987,-0.438755,-0.088706,9.585760
53.357931,-0.021402,0.052969,-3.088507,-0.540134,-0.138415,9.586404
