Time(ROS) Frame LO(m) AO(deg)
1570701406.387008667 1369 0.00697 11.33482
1570701406.551908493 1370 0.00822 11.35144
1570701406.716789722 1371 0.00922 11.30789
1570701406.900726557 1372 0.00850 11.33081
1570701407.480712175 1373 0.00726 11.33941
1570701407.214026928 1374 0.00675 11.21966
1570701407.379521608 1375 0.00671 11.14288
1570701407.548036337 1376 0.00717 11.11653
1570701407.711441994 1377 0.00889 11.09303
1570701407.874500990 1378 0.00929 11.14575
1570701408.413334846 1379 0.00683 11.20132
1570701408.209110260 1380 0.00374 11.30904
1570701408.375922918 1381 0.00177 11.37722
1570701408.538397312 1382 0.00104 11.39957
1570701408.702874660 1383 0.00106 11.51989
1570701408.868326902 1384 0.00157 11.61844
1570701409.355226517 1385 0.00055 11.68318
1570701409.236845732 1386 0.00100 11.72100
1570701409.364691734 1387 0.00037 11.76053
1570701409.530656576 1388 0.00161 11.87569
1570701409.700659990 1389 0.00479 12.00232
1570701409.863425016 1390 0.00645 12.11748
1570701410.291064978 1391 0.00530 12.00977
1570701410.193560600 1392 0.00283 11.78001
1570701410.358603239 1393 0.00019 11.46832
1570701410.526918888 1394 0.00006 11.48895
1570701410.691034555 1395 0.00216 11.53994
1570701410.869282722 1396 0.00318 11.58922
1570701411.267979145 1397 0.00395 11.67058
1570701411.190444231 1398 0.00515 11.75480
1570701411.402481079 1399 -0.00779 11.91007
1570701411.526484966 1400 -0.00785 11.95935
1570701411.683692455 1401 0.00709 12.02237
1570701411.881605387 1402 0.00707 12.11061
1570701412.145406961 1403 0.00474 12.12035
1570701412.235965490 1404 0.00324 12.21259
1570701412.345574141 1405 0.00348 12.24812
1570701412.513503075 1406 0.00546 12.36385
1570701412.685940027 1407 0.00706 12.44751
1570701412.859838247 1408 -0.00809 12.53632
1570701413.104889393 1409 -0.00767 12.60278
1570701413.200178385 1410 -0.01010 12.74659
1570701413.339154720 1411 -0.01186 12.80962
1570701413.504228830 1412 -0.01317 12.89499
1570701413.684350014 1413 -0.01527 12.97807
1570701413.835433722 1414 -0.01712 13.06344
1570701414.113589764 1415 -0.01891 13.14079
1570701414.167799473 1416 -0.01844 13.16084
1570701414.332399845 1417 -0.01839 13.20610
1570701414.519176483 1418 -0.01892 13.28059
1570701414.664206743 1419 -0.02031 13.41695
1570701414.834965467 1420 -0.02173 13.49717
1570701415.473870993 1421 -0.02308 13.57108
1570701415.201539040 1422 -0.02367 13.67421
1570701415.325387478 1423 -0.02179 13.23131
1570701415.493511677 1424 -0.01079 12.32031
1570701415.658487797 1425 -0.00724 12.12379
1570701415.827253580 1426 0.00648 12.07165
1570701416.426628828 1427 0.00684 12.07451
1570701416.192844868 1428 -0.00859 12.21718
1570701416.318959713 1429 -0.00934 12.22635
1570701416.487250805 1430 -0.00994 12.29166
1570701416.654105425 1431 -0.01039 12.34380
1570701416.830652475 1432 -0.01110 12.37818
1570701416.991436720 1433 -0.01166 12.38735
1570701417.152199984 1434 -0.01192 12.39422
1570701417.317385912 1435 -0.03377 13.83576
1570701417.482737064 1436 -0.03377 13.83576
1570701417.643620729 1437 -0.03377 13.83576
1570701417.817492485 1438 -0.03377 13.83576
1570701417.975910902 1439 -0.03377 13.83576
1570701418.141710758 1440 -0.03377 13.83576
1570701418.306753635 1441 -0.03767 14.95106
1570701418.478918076 1442 -0.03767 14.95106
1570701418.637363195 1443 -0.03767 14.95106
1570701418.812231779 1444 -0.03767 14.95106
1570701418.970074415 1445 -0.03767 14.95106
1570701419.134160757 1446 -0.03767 14.95106
1570701419.308162451 1447 -0.03789 14.96940
1570701419.467376947 1448 -0.03943 15.14587
1570701419.633980036 1449 -0.04153 15.16707
1570701419.825329542 1450 -0.04162 15.26046
1570701419.962330818 1451 -0.04317 15.34010
1570701420.129534721 1452 -0.04434 15.46329
1570701420.329541683 1453 -0.03454 15.54579
1570701420.461955070 1454 -0.03528 15.59736
1570701420.630114794 1455 -0.03569 15.63632
1570701420.796615601 1456 -0.03609 15.63345
1570701420.955565691 1457 -0.03657 15.73315
1570701421.120825768 1458 -0.03896 15.86264
1570701421.292522192 1459 -0.03732 16.02192
1570701421.452100754 1460 -0.03728 16.08036
1570701421.625550985 1461 -0.03688 15.99442
1570701421.830201149 1462 -0.03519 15.61283
1570701421.949619770 1463 -0.03328 15.21806
1570701422.115343809 1464 -0.03071 14.86454
1570701422.290091038 1465 -0.02133 13.59739
1570701422.448563337 1466 -0.02101 13.63578
1570701422.614643812 1467 -0.02268 13.73376
1570701422.778877258 1468 -0.02530 13.83632
1570701422.980410576 1469 -0.02798 13.99445
1570701423.108396769 1470 -0.02739 14.09644
1570701423.275551558 1471 -0.02849 14.22994
1570701423.438971043 1472 -0.02971 14.28953
1570701423.608728409 1473 -0.03005 14.30385
1570701423.778974533 1474 -0.03034 14.33766
1570701423.936546803 1475 -0.03100 14.44824
1570701424.101427555 1476 -0.03236 14.53704
1570701424.267489672 1477 -0.03331 14.58861
1570701424.432686329 1478 -0.03408 14.62299
1570701424.601487398 1479 -0.03442 14.71925
1570701424.765322685 1480 -0.03481 14.70492
1570701424.930111170 1481 -0.03444 14.60924
1570701425.127850056 1482 -0.03234 14.44652
1570701425.263270378 1483 -0.03279 14.42360
1570701425.429635048 1484 -0.03378 14.43277
1570701425.595666647 1485 -0.03447 14.39438
1570701425.763200045 1486 -0.03403 14.27177
1570701425.954249144 1487 -0.03144 13.91309
1570701426.969051838 1488 -0.02915 13.62490
