Time(ROS) Frame LO(m) AO(deg)
1570713286.821963310 0145 0.00000 46.85122
1570713286.989705801 0146 0.00000 46.83575
1570713287.156105757 0147 0.00000 46.81111
1570713287.327602625 0148 0.00000 46.78934
1570713287.491830826 0149 0.00000 46.76700
1570713287.655547619 0150 0.00000 46.74866
1570713287.745409012 0151 0.00000 46.74007
1570713287.919454336 0152 0.00000 46.72402
1570713288.765258789 0153 0.00000 46.70512
1570713288.281692505 0154 0.00000 46.68392
1570713288.407438040 0155 0.00000 46.67246
1570713288.571996927 0156 0.00000 46.65183
1570713288.740305662 0157 0.00000 46.61516
1570713288.904700041 0158 0.00000 46.58365
1570713289.112909317 0159 0.00000 46.55901
1570713289.232865334 0160 0.00000 46.54927
1570713289.398211479 0161 0.00000 46.53839
1570713289.579657078 0162 0.00000 46.51890
1570713289.729868412 0163 0.00000 46.51031
1570713289.901561022 0164 0.00000 46.50630
1570713290.631226063 0165 0.00000 46.49656
1570713290.228513718 0166 0.00000 46.45130
1570713290.392619371 0167 0.00000 46.53151
1570713290.557441950 0168 0.00000 46.56016
1570713290.725047827 0169 0.00000 46.55901
1570713290.892640591 0170 0.00000 46.52349
1570713291.561318636 0171 0.00000 46.52120
1570713291.219494581 0172 0.00000 46.51088
1570713291.407870531 0173 0.00000 46.50458
1570713291.551918030 0174 0.00000 46.49771
1570713291.716797590 0175 0.00000 46.49369
1570713291.890131950 0176 0.00000 46.48510
1570713292.476146221 0177 0.00000 46.47937
1570713292.214881420 0178 0.00000 46.43353
1570713292.381253481 0179 0.00000 46.40145
1570713292.547767878 0180 0.00000 46.37280
1570713292.715944290 0181 0.00000 46.35160
1570713292.923315048 0182 0.00000 46.33327
1570713293.415322781 0183 -0.00262 -1.59858
1570713293.208865881 0184 -0.00262 -1.59858
1570713293.374003649 0185 -0.00733 -1.62780
1570713293.538136005 0186 -0.00752 -1.64269
1570713293.707392931 0187 -0.00767 -1.65644
1570713293.882066727 0188 -0.00774 -1.68165
1570713294.354783773 0189 -0.00761 -1.71317
1570713294.200588226 0190 -0.00645 -1.68108
1570713294.365683556 0191 -0.01657 -1.65129
1570713294.534030199 0192 -0.01623 -1.61634
1570713294.717932940 0193 -0.01525 -1.56019
1570713294.908068419 0194 -0.01418 -1.50346
1570713295.310568810 0195 -0.01320 -1.46164
1570713295.195839167 0196 -0.01168 -1.41351
1570713295.359300852 0197 -0.01556 -1.37856
1570713295.526711702 0198 -0.01436 -1.32986
1570713295.694997787 0199 -0.01311 -1.29835
1570713295.858034611 0200 -0.01265 -1.27657
1570713296.238961220 0201 -0.01219 -1.25996
1570713296.187613726 0202 -0.01152 -1.23475
1570713296.352820396 0203 0.02450 -4.15430
1570713296.518399715 0204 0.02488 -4.29640
1570713296.684299946 0205 0.02855 -4.71580
1570713296.851016045 0206 0.03616 -5.42684
1570713297.168875933 0207 0.04041 -5.74713
1570713297.201000929 0208 0.04283 -5.98662
1570713297.357314825 0209 0.03045 -5.99923
1570713297.514169455 0210 0.03066 -5.97115
1570713297.680553198 0211 0.03039 -5.94938
1570713297.850132465 0212 0.02978 -5.92016
1570713298.113029003 0213 0.02830 -5.87089
1570713298.174651146 0214 0.02892 -5.93391
1570713298.342542410 0215 0.04771 -5.92302
1570713298.515117645 0216 0.04876 -5.97344
1570713298.693515301 0217 0.04901 -5.96313
1570713298.838911772 0218 0.04805 -5.92245
1570713299.494860411 0219 0.04799 -5.91042
1570713299.169036388 0220 0.04754 -5.88807
1570713299.337273359 0221 0.04104 -5.86859
1570713299.504412413 0222 0.04110 -5.84797
1570713299.672925234 0223 0.04118 -5.82333
1570713299.876103163 0224 0.04201 -5.77463
1570713299.999903202 0225 0.04388 -5.79697
1570713300.163237333 0226 0.05150 -6.31034
1570713300.330980062 0227 0.05210 -5.74117
1570713300.496715307 0228 0.05046 -5.73258
1570713300.661116838 0229 0.04754 -5.72341
1570713300.824759007 0230 0.05403 -6.53816
1570713300.991743565 0231 0.05867 -6.84355
1570713301.157799959 0232 0.05887 -6.94038
1570713301.324886084 0233 0.05555 -6.91803
1570713301.491648436 0234 0.05271 -6.84011
1570713301.697896481 0235 0.04909 -6.73755
1570713301.855626106 0236 0.04643 -6.63785
1570713301.989773989 0237 0.04459 -6.57139
1570713302.159254789 0238 0.04325 -6.52727
1570713302.324931860 0239 0.03479 -6.49576
1570713302.522692680 0240 0.03505 -6.52097
1570713302.658608675 0241 0.03513 -6.51639
1570713302.850064516 0242 0.03429 -6.45909
1570713302.990484715 0243 0.03347 -6.42299
1570713303.156934738 0244 0.03366 -6.39377
1570713303.323761225 0245 0.02756 -6.31585
1570713303.492810249 0246 0.02567 -6.22590
1570713303.659379721 0247 0.02316 -6.15256
1570713303.823620796 0248 0.02222 -6.13594
1570713304.973496914 0249 0.02297 -6.14454
1570713304.156480789 0250 0.02458 -6.15657
1570713304.329314232 0251 0.05075 -5.19854
1570713304.491897583 0252 0.05222 -5.19625
1570713304.656878948 0253 0.05346 -5.17792
1570713304.837417841 0254 0.05316 -5.12692
1570713304.990113258 0255 0.05285 -5.08395
1570713305.157744884 0256 0.05372 -5.07879
1570713305.323967695 0257 0.06604 -5.11203
1570713305.491858244 0258 0.06817 -5.14411
1570713305.657288313 0259 0.06885 -5.11775
1570713305.838525057 0260 0.06848 -5.05129
1570713305.992962360 0261 0.06692 -4.98024
1570713306.170243979 0262 0.06565 -4.90003
1570713306.323979378 0263 0.07780 -4.86336
1570713306.510012627 0264 0.07551 -4.82669
1570713306.661137581 0265 0.07527 -4.84044
1570713306.842278481 0266 0.07517 -4.83128
1570713306.990172863 0267 0.07936 -5.54976
1570713307.160823584 0268 0.08489 -5.94568
1570713307.324550867 0269 0.08605 -6.15366
1570713307.509173155 0270 0.08670 -6.14392
1570713307.658740520 0271 0.08580 -6.07689
1570713307.836309671 0272 0.08413 -5.96573
1570713307.990464926 0273 0.08438 -5.93479
1570713308.158196449 0274 0.08403 -6.05626
1570713308.348993301 0275 0.08960 -6.53124
1570713308.491938829 0276 0.09030 -6.59255
1570713308.660162926 0277 0.08931 -6.61375
1570713308.846043825 0278 0.09059 -6.50718
1570713308.990537643 0279 0.09033 -6.42181
1570713309.157879114 0280 0.09667 -6.53638
1570713309.326837540 0281 0.09667 -6.53638
1570713309.492937565 0282 0.09362 -6.14660
1570713309.659984112 0283 0.09549 -6.11566
1570713309.828149796 0284 0.09584 -6.00279
1570713309.991710901 0285 0.09583 -5.90023
1570713310.158036947 0286 0.09498 -5.80798
1570713310.325463295 0287 0.09234 -5.72834
1570713310.511363745 0288 0.09438 -5.67678
1570713310.657886028 0289 0.09434 -5.61776
1570713310.824609518 0290 0.09544 -5.57364
1570713311.391617537 0291 0.09435 -5.45504
1570713311.158344269 0292 0.09288 -5.41207
1570713311.324753761 0293 0.09199 -5.33300
1570713311.497291327 0294 0.10275 -5.31410
1570713311.658453703 0295 0.10199 -5.21612
1570713311.825790167 0296 0.09922 -5.12559
1570713311.991991758 0297 0.09831 -5.08491
1570713312.159511089 0298 0.09679 -5.03965
1570713312.324591875 0299 0.09406 -4.96516
1570713312.491262436 0300 0.08669 -5.78037
1570713312.677690744 0301 0.08513 -5.68354
1570713312.840357304 0302 0.08438 -5.59760
1570713312.924594879 0303 0.08473 -5.54947
1570713313.116799593 0304 0.08472 -5.50707
1570713313.244378090 0305 0.08504 -5.49332
1570713313.412510395 0306 0.12325 -5.49962
1570713313.577422857 0307 0.12187 -5.41024
1570713313.744455099 0308 0.12083 -5.30424
1570713313.913866282 0309 0.11636 -5.22460
1570713314.757972240 0310 0.11327 -5.32373
1570713314.246289253 0311 0.11390 -5.35810
1570713314.421093464 0312 0.12379 -5.29393
1570713314.569991112 0313 0.12192 -5.23721
1570713314.737786770 0314 0.12141 -5.58156
1570713314.941783190 0315 0.12296 -5.66693
1570713315.652690172 0316 0.12337 -5.65948
1570713315.232370377 0317 0.12197 -5.57354
1570713315.396477461 0318 0.12280 -5.55291
1570713315.563941956 0319 0.12821 -7.39710
1570713315.730129004 0320 0.13503 -8.09439
1570713315.895376205 0321 0.13772 -8.23877
1570713316.585491180 0322 0.13981 -8.38087
1570713316.226336479 0323 0.13972 -8.31326
1570713316.398645639 0324 0.14284 -8.39061
1570713316.557358265 0325 0.12709 -8.33503
1570713316.721705198 0326 0.12713 -8.35795
1570713316.914778233 0327 0.12418 -8.32414
1570713317.528742313 0328 0.12465 -8.38316
1570713317.219812870 0329 0.12957 -8.99966
1570713317.383526564 0330 0.14274 -10.47102
1570713317.552226543 0331 0.13113 -11.19696
1570713317.719379902 0332 0.13489 -11.53901
1570713317.921011686 0333 0.13741 -11.47942
1570713318.468980074 0334 0.13647 -11.36025
1570713318.248519659 0335 0.12690 -10.55467
1570713318.379332066 0336 0.12436 -10.47789
1570713318.544989347 0337 0.10125 -9.58391
1570713318.712045670 0338 0.10024 -9.56100
1570713318.875104666 0339 0.09957 -9.47677
1570713319.436300755 0340 0.09972 -9.43896
1570713319.206554413 0341 0.10094 -9.45901
1570713319.372069597 0342 0.10370 -9.41890
1570713319.537209511 0343 0.08748 -9.34385
1570713319.710377216 0344 0.08617 -9.21378
1570713319.868660927 0345 0.08248 -8.99721
1570713320.515441656 0346 0.08004 -8.84365
1570713320.238780022 0347 0.07813 -8.75255
1570713320.366788149 0348 0.07578 -8.60759
1570713320.530908823 0349 0.05466 -7.53960
1570713320.696183443 0350 0.05156 -7.16603
1570713320.861543179 0351 0.05069 -7.00331
1570713321.270109892 0352 0.05041 -7.06233
1570713321.195567369 0353 0.05216 -7.15056
1570713321.358837843 0354 0.05170 -7.12478
1570713321.523752928 0355 0.04926 -5.62004
1570713321.690074682 0356 0.05032 -5.65499
1570713321.856424809 0357 0.05023 -5.60514
1570713322.239647865 0358 0.04897 -5.51977
1570713322.186472416 0359 0.04886 -5.53581
1570713322.351530790 0360 0.04930 -5.55357
1570713322.522504330 0361 0.04773 -5.48883
1570713322.683662891 0362 0.04527 -5.42752
1570713322.889883518 0363 0.04700 -5.44815
1570713323.136160612 0364 0.04854 -5.41721
1570713323.179899454 0365 0.05044 -5.33814
1570713323.348064184 0366 0.05009 -5.24933
1570713323.514561653 0367 0.05043 -5.27454
1570713323.677955866 0368 0.04951 -5.25678
1570713323.841295958 0369 0.04828 -5.26308
1570713324.722354412 0370 0.05276 -5.57592
1570713324.172648907 0371 0.05675 -5.68707
1570713324.352562428 0372 0.06028 -5.70770
1570713324.511070251 0373 0.06071 -5.65098
1570713324.674208879 0374 0.06180 -5.67217
1570713324.880707741 0375 0.06764 -6.12023
1570713325.346202850 0376 0.06955 -6.25888
1570713325.166412354 0377 0.06988 -6.32707
1570713325.335380316 0378 0.04530 -5.85281
1570713325.502967834 0379 0.04530 -5.85281
1570713325.711399794 0380 0.04730 -5.85281
1570713325.829338074 0381 0.04730 -5.85281
1570713325.997559309 0382 0.04689 -5.85968
1570713326.162746191 0383 0.04481 -5.78978
1570713326.330281258 0384 0.04491 -5.97141
1570713326.496005535 0385 0.04642 -6.05736
1570713326.659346581 0386 0.07314 -6.06824
1570713326.838283300 0387 0.07266 -6.03730
1570713326.993238211 0388 0.07029 -5.95594
1570713327.188845396 0389 0.06950 -5.95193
1570713327.327006817 0390 0.06988 -5.97141
1570713327.495937347 0391 0.07049 -5.93474
1570713327.699187756 0392 0.06135 -7.14636
1570713327.828457117 0393 0.06043 -7.14349
1570713327.993026733 0394 0.06151 -7.13203
1570713328.160204887 0395 0.06148 -7.07359
1570713328.326244593 0396 0.06071 -7.01228
1570713328.495571613 0397 0.06040 -6.95212
1570713328.662007809 0398 0.06820 -6.89941
1570713328.826668978 0399 0.06992 -6.89769
1570713328.993849993 0400 0.07180 -6.85128
1570713329.160541773 0401 0.06969 -6.69945
1570713329.328246117 0402 0.06920 -6.67195
1570713329.499001980 0403 0.07391 -7.24089
1570713329.660457373 0404 0.07575 -7.28272
1570713329.826862335 0405 0.07586 -7.42997
1570713329.993296623 0406 0.07576 -7.44086
1570713330.160155535 0407 0.07034 -7.43685
1570713330.344800949 0408 0.06892 -7.38127
1570713330.495198965 0409 0.06957 -7.32569
1570713330.661133528 0410 0.08557 -6.29092
1570713330.827232361 0411 0.08840 -6.26170
1570713330.994621515 0412 0.09192 -6.43416
1570713331.159977674 0413 0.09333 -6.61292
1570713331.326551676 0414 0.10114 -7.50101
1570713331.493351460 0415 0.10109 -7.55143
1570713331.660217047 0416 0.10303 -7.73592
1570713331.844812870 0417 0.10304 -7.73363
1570713331.993344307 0418 0.09951 -7.60930
1570713332.160840511 0419 0.09995 -7.54685
1570713332.327087879 0420 0.10181 -7.51877
1570713332.510714293 0421 0.10142 -7.39387
1570713332.660908461 0422 0.09579 -7.38298
1570713332.829407930 0423 0.09674 -7.42710
1570713332.994027138 0424 0.09827 -7.43569
1570713333.161200047 0425 0.09917 -7.41392
1570713333.327933073 0426 0.09979 -7.38871
1570713333.497099400 0427 0.09882 -7.35662
1570713333.662421703 0428 0.08825 -7.53629
1570713333.827399731 0429 0.08767 -7.57926
1570713333.994482279 0430 0.08881 -7.74083
1570713334.162107229 0431 0.08985 -7.82334
1570713334.327637196 0432 0.09005 -7.81417
1570713334.496558905 0433 0.09076 -7.80271
1570713334.661243677 0434 0.09291 -7.86115
1570713334.827873945 0435 0.09350 -7.83308
1570713334.994578600 0436 0.09250 -7.78266
1570713335.162096024 0437 0.09327 -7.74943
1570713335.327022791 0438 0.09462 -7.69099
1570713335.506019354 0439 0.09232 -7.55519
1570713335.660361767 0440 0.08455 -7.56494
1570713335.829357624 0441 0.08340 -7.59530
1570713335.995720863 0442 0.08214 -7.59759
1570713336.166806221 0443 0.08036 -7.60046
1570713336.330367804 0444 0.08101 -7.65489
1570713336.496199608 0445 0.08130 -7.56150
1570713336.661015272 0446 0.08732 -8.39682
1570713336.828441143 0447 0.08821 -8.26103
1570713336.993846655 0448 0.08786 -8.16076
1570713337.160629034 0449 0.08672 -8.13727
1570713337.328735828 0450 0.08764 -8.16878
1570713337.497926235 0451 0.08797 -8.17107
1570713337.661732435 0452 0.08491 -8.14071
1570713337.828946352 0453 0.08203 -8.15217
1570713337.994520187 0454 0.08215 -8.16305
1570713338.161650419 0455 0.07666 -7.64567
1570713338.248060226 0456 0.07622 -7.59869
1570713338.438726425 0457 0.07545 -7.50071
1570713338.605160475 0458 0.07291 -7.40044
1570713338.747367144 0459 0.07327 -7.41305
1570713338.913528681 0460 0.07573 -7.41190
1570713339.125756741 0461 0.07532 -7.41763
1570713339.280840397 0462 0.07588 -7.45545
1570713339.440822124 0463 0.07606 -7.54139
1570713339.573918104 0464 0.07480 -7.53337
1570713339.741030455 0465 0.07364 -7.57119
1570713339.909419775 0466 0.07554 -7.60556
1570713340.731941462 0467 0.07710 -7.56947
1570713340.258569956 0468 0.07715 -7.53624
1570713340.401243210 0469 0.07723 -7.55171
1570713340.601192713 0470 0.07641 -7.43138
1570713340.732485056 0471 0.07467 -7.39128
1570713340.905394793 0472 0.07174 -7.31966
1570713341.102806568 0473 0.07114 -7.26523
1570713341.229140997 0474 0.06944 -7.18501
1570713341.395130157 0475 0.06781 -7.15465
1570713341.596007824 0476 0.07876 -7.81771
1570713341.729689837 0477 0.07876 -7.81771
1570713341.907057047 0478 0.06728 -7.81771
1570713342.591823101 0479 0.06728 -7.81771
1570713342.224049330 0480 0.06728 -7.81771
1570713342.388056278 0481 0.06654 -7.88647
1570713342.554575682 0482 0.06545 -7.82402
1570713342.719569206 0483 0.06585 -7.77188
1570713342.887058258 0484 0.06528 -7.75698
1570713343.535827398 0485 0.06789 -7.77646
1570713343.254969835 0486 0.06825 -7.69567
1570713343.381492138 0487 0.06767 -7.70771
1570713343.552009821 0488 0.06661 -7.72891
1570713343.727482319 0489 0.06622 -7.64182
1570713343.908008337 0490 0.05604 -7.53416
1570713344.460616827 0491 0.06373 -8.19592
1570713344.250519037 0492 0.06768 -8.50074
1570713344.377449036 0493 0.06805 -8.55460
1570713344.541934490 0494 0.06607 -8.44459
1570713344.709488153 0495 0.06357 -8.39359
1570713344.874486685 0496 0.05296 -8.36552
1570713345.578255415 0497 0.05176 -8.34432
1570713345.203725576 0498 0.05171 -8.39474
1570713345.368704081 0499 0.05277 -8.39932
1570713345.536135912 0500 0.05426 -8.29104
1570713345.704170942 0501 0.05697 -8.25322
1570713345.877856493 0502 0.06282 -8.07503
1570713346.321453810 0503 0.06123 -7.83840
1570713346.198777199 0504 0.05840 -7.74157
1570713346.382807970 0505 0.05543 -7.64073
1570713346.531877518 0506 0.05357 -7.59948
1570713346.697771549 0507 0.05200 -7.58114
1570713346.865565300 0508 0.04073 -8.38587
1570713347.259487391 0509 0.04356 -8.45405
1570713347.226422071 0510 0.04636 -8.44603
1570713347.357436657 0511 0.04875 -8.45176
1570713347.537608862 0512 0.05058 -8.34347
1570713347.725281715 0513 0.04822 -8.24950
1570713347.883702993 0514 0.05549 -8.23346
1570713348.201597929 0515 0.05665 -8.24263
1570713348.186277151 0516 0.05567 -8.24033
1570713348.350771666 0517 0.05355 -8.15668
1570713348.518972635 0518 0.05317 -8.16528
1570713348.680819511 0519 0.05243 -8.22486
1570713348.847416878 0520 0.04072 -7.70909
1570713349.121085882 0521 0.03973 -7.64950
1570713349.214980602 0522 0.03966 -7.59507
1570713349.346986294 0523 0.03972 -7.50912
1570713349.513181686 0524 0.04155 -7.42662
1570713349.675569296 0525 0.04192 -7.41115
1570713349.886307716 0526 0.03633 -7.36760
1570713350.533578157 0527 0.03422 -7.31833
1570713350.171104431 0528 0.03094 -7.28281
1570713350.338593245 0529 0.02721 -7.24728
1570713350.508794785 0530 0.02574 -7.20317
1570713350.717446804 0531 0.03274 -7.28968
1570713350.836366892 0532 0.03751 -5.55254
1570713350.999695301 0533 0.04524 -6.10544
1570713351.164923906 0534 0.04536 -6.23436
1570713351.335112572 0535 0.04507 -6.30712
1570713351.501936436 0536 0.04446 -6.23206
1570713351.710751772 0537 0.04412 -6.18222
1570713351.831815481 0538 0.06115 -6.17591
1570713352.999748468 0539 0.06197 -6.15643
1570713352.162579060 0540 0.05995 -6.06763
1570713352.332005024 0541 0.05690 -6.03669
1570713352.500527859 0542 0.05710 -6.07278
1570713352.663338900 0543 0.05780 -6.05617
1570713352.867328167 0544 0.05861 -6.00174
1570713352.997399569 0545 0.05690 -5.94616
1570713353.164363861 0546 0.05453 -5.94788
1570713353.329819202 0547 0.05346 -5.95876
1570713353.498722553 0548 0.05209 -6.17591
1570713353.663452625 0549 0.04903 -6.17248
1570713353.829896927 0550 0.04912 -6.26300
1570713353.995817184 0551 0.05108 -6.23608
1570713354.163602829 0552 0.05091 -6.13581
1570713354.330795050 0553 0.05281 -6.10773
1570713354.496650219 0554 0.05450 -6.11002
1570713354.663742781 0555 0.05465 -6.02236
1570713354.829598904 0556 0.05580 -6.00116
1570713354.996305943 0557 0.05528 -6.00861
1570713355.174928665 0558 0.05600 -6.20857
1570713355.330155134 0559 0.05852 -6.26472
1570713355.503684521 0560 0.06217 -6.34265
1570713355.666336060 0561 0.06456 -6.37874
1570713355.830200672 0562 0.06382 -6.25556
1570713355.996378422 0563 0.06237 -6.23837
1570713356.176993370 0564 0.05781 -6.08711
1570713356.329897881 0565 0.05524 -6.01835
1570713356.506515265 0566 0.05517 -5.99314
1570713356.683092833 0567 0.05588 -6.13122
1570713356.829540968 0568 0.05530 -6.17534
1570713356.997095823 0569 0.05584 -6.19654
1570713357.163662195 0570 0.05758 -6.19425
1570713357.331227303 0571 0.05858 -6.24639
1570713357.499164104 0572 0.05648 -6.21258
1570713357.663252592 0573 0.05595 -6.19998
1570713357.831078291 0574 0.06492 -8.49084
1570713358.783524513 0575 0.05102 -8.49084
1570713358.163717747 0576 0.05102 -8.49084
1570713358.343647242 0577 0.05102 -8.49084
1570713358.497331142 0578 0.05102 -8.49084
1570713358.667871237 0579 0.05080 -8.47595
1570713358.842832804 0580 0.05302 -8.47996
1570713358.996764421 0581 0.04244 -6.37487
1570713359.164829969 0582 0.04260 -6.27747
1570713359.330791235 0583 0.04282 -6.21272
1570713359.497329712 0584 0.04184 -6.16230
1570713359.686585903 0585 0.04089 -6.14168
1570713359.832741261 0586 0.04169 -6.17663
1570713359.997508764 0587 0.06051 -6.11188
1570713360.163375616 0588 0.06059 -6.04313
1570713360.332529545 0589 0.05927 -6.03339
1570713360.505581379 0590 0.06058 -5.98583
1570713360.677061558 0591 0.06398 -5.92166
1570713360.830178976 0592 0.06362 -5.84259
1570713360.997518539 0593 0.06989 -7.79846
1570713361.164812565 0594 0.06959 -7.75892
1570713361.341067314 0595 0.07078 -7.76694
1570713361.499764919 0596 0.07131 -7.91763
1570713361.663948774 0597 0.06922 -7.96060
1570713361.844007015 0598 0.06757 -7.98237
1570713362.118215322 0599 0.07593 -7.97607
1570713362.166591167 0600 0.07398 -7.93482
1570713362.331969023 0601 0.07264 -7.83971
1570713362.499071598 0602 0.07177 -7.87752
1570713362.663812160 0603 0.07330 -7.92737
1570713362.831377029 0604 0.07120 -7.91018
1570713363.156141520 0605 0.06783 -7.79043
1570713363.163886786 0606 0.06861 -7.73887
1570713363.330898523 0607 0.06970 -7.60938
1570713363.499319553 0608 0.07039 -7.55953
1570713363.584571362 0609 0.06947 -7.54120
1570713363.751928091 0610 0.06846 -7.52114
1570713363.917420387 0611 0.06454 -7.43635
1570713364.833664417 0612 0.06431 -7.88091
