Time(ROS) Frame LO(m) AO(deg)
1570701593.997180939 0140 0.04350 0.42570
1570701594.154943466 0141 0.04460 0.46295
1570701594.338064194 0142 0.04293 0.42456
1570701594.484259129 0143 0.04131 0.43029
1570701594.649854660 0144 0.04066 0.36554
1570701594.815412045 0145 0.02400 -0.03839
1570701594.994222164 0146 0.01989 -0.05443
1570701595.146943092 0147 0.02089 0.01661
1570701595.336134434 0148 0.02114 -0.24351
1570701595.481078863 0149 0.02022 -0.23377
1570701595.643549681 0150 0.01855 -0.27502
1570701595.822215796 0151 -0.00489 -0.70318
1570701595.980843067 0152 -0.00121 -1.30422
1570701596.144335270 0153 -0.00495 -1.47324
1570701596.306143284 0154 -0.00758 -1.55861
1570701596.472682238 0155 -0.00807 -1.48298
1570701596.645607471 0156 -0.00172 -1.39073
1570701596.807531357 0157 -0.00083 -1.42110
1570701597.943290710 0158 -0.00065 -1.52824
1570701597.133679390 0159 -0.00182 -1.55918
1570701597.299609423 0160 -0.00393 -1.54314
1570701597.465372086 0161 -0.00421 -1.54142
1570701597.633340359 0162 -0.00531 -1.56262
1570701597.798539639 0163 -0.00282 -1.56892
1570701597.963916302 0164 -0.00439 -1.55574
1570701598.145105124 0165 -0.00286 -1.48699
1570701598.292608976 0166 -0.00268 -1.53569
1570701598.458221436 0167 -0.00529 -1.55173
1570701598.625512123 0168 -0.00751 -1.47324
1570701598.791656733 0169 -0.00275 -1.40792
1570701598.956166267 0170 -0.00098 -1.30422
1570701599.120380402 0171 -0.00136 -1.18332
1570701599.285887241 0172 -0.00273 -1.17129
1570701599.451894045 0173 -0.00018 -1.20681
1570701599.619542360 0174 -0.00157 -1.16441
1570701599.785366535 0175 0.00076 -0.05154
1570701599.949488401 0176 0.00176 0.00920
1570701600.113712072 0177 0.00310 0.06878
1570701600.280485392 0178 0.00369 0.13868
1570701600.445483685 0179 0.00227 0.14212
1570701600.617655277 0180 0.00245 0.25098
1570701600.778901339 0181 0.00413 0.28536
1570701600.979013681 0182 0.00653 0.30885
1570701601.108052254 0183 0.00667 0.30599
1570701601.274494410 0184 0.00454 0.30656
1570701601.443334341 0185 0.00287 0.32719
1570701601.636984348 0186 0.00175 0.35182
1570701601.771205902 0187 0.00176 0.40740
1570701601.938550472 0188 0.00236 0.47959
1570701602.101410389 0189 0.00330 0.55064
1570701602.270347118 0190 0.00410 0.58158
1570701602.435510874 0191 0.00499 -0.10082
1570701602.599557161 0192 0.00499 -0.10082
1570701602.797831774 0193 0.00580 -0.09451
1570701602.930743217 0194 0.01232 0.00633
1570701603.969624758 0195 0.01433 0.05732
1570701603.261286259 0196 0.01638 0.12780
1570701603.426355839 0197 0.01681 0.13352
1570701603.626948595 0198 0.01900 0.20686
1570701603.756843805 0199 0.02074 0.25155
1570701603.924374580 0200 0.02058 0.32547
1570701604.884201050 0201 0.02306 0.37703
1570701604.257051229 0202 0.02282 0.35068
1570701604.423550367 0203 0.02505 0.40396
1570701604.584789038 0204 0.02391 0.39307
1570701604.753108978 0205 0.02373 0.35411
1570701604.918016195 0206 0.01344 0.39766
1570701605.815927982 0207 0.01206 0.42172
1570701605.246932983 0208 0.01141 0.40339
1570701605.412431240 0209 0.01086 0.36213
1570701605.580756664 0210 0.01105 0.32948
1570701605.749541283 0211 0.01292 0.41370
1570701605.911243439 0212 -0.00679 0.40783
1570701606.797955751 0213 -0.00627 0.23250
1570701606.240854025 0214 -0.00837 -0.05856
1570701606.409167767 0215 -0.00674 -0.10955
1570701606.587810993 0216 -0.00853 -0.38858
1570701606.738260508 0217 -0.00932 -0.36624
1570701606.912081957 0218 -0.01349 -0.47567
1570701607.692940474 0219 -0.01426 -0.48541
1570701607.240600348 0220 -0.01520 -0.55130
1570701607.403103113 0221 -0.01448 -0.74897
1570701607.567418098 0222 -0.01769 -1.02915
1570701607.734435081 0223 -0.01591 -0.99019
1570701607.900201797 0224 -0.01662 -0.93633
1570701608.674186230 0225 -0.01501 -0.87961
1570701608.269412041 0226 -0.01427 -0.79767
1570701608.399848938 0227 -0.01370 -0.72147
1570701608.567114830 0228 -0.01079 -0.60287
1570701608.733807802 0229 -0.00821 -0.52323
1570701608.899241447 0230 -0.01129 -0.48470
1570701609.657736540 0231 -0.01070 -0.44116
1570701609.232890368 0232 -0.01063 -0.41709
1570701609.400724649 0233 -0.01074 -0.42168
1570701609.565261602 0234 -0.01101 -0.36610
1570701609.741670609 0235 -0.00951 -0.31797
1570701609.898362875 0236 0.00375 -0.25838
1570701610.647057056 0237 0.00203 -0.23088
1570701610.232168674 0238 0.00195 -0.17932
1570701610.397924185 0239 0.00260 -0.23604
1570701610.564142227 0240 0.00138 -0.21369
1570701610.730660915 0241 0.00107 -0.25265
1570701610.897338390 0242 -0.00918 -0.25380
1570701611.637385607 0243 -0.00745 -0.16499
1570701611.231666565 0244 -0.00734 -0.16213
1570701611.396703005 0245 -0.00808 -0.18791
1570701611.563422918 0246 -0.00733 -0.12374
1570701611.729708910 0247 0.00477 -0.04123
1570701611.897383451 0248 -0.00313 -0.20956
1570701612.626914978 0249 -0.00526 -0.24451
1570701612.248219490 0250 -0.00505 -0.19065
1570701612.412089109 0251 -0.00179 -0.09039
1570701612.561936855 0252 -0.00236 -0.12820
1570701612.728800774 0253 -0.00415 -0.09783
1570701612.894987583 0254 -0.00951 -0.04570
1570701613.617246151 0255 -0.00589 0.00931
1570701613.250498295 0256 -0.00687 -0.02679
1570701613.395106077 0257 -0.00936 0.00301
1570701613.561961412 0258 -0.00848 0.03566
1570701613.727579117 0259 -0.00637 0.08093
1570701613.903795719 0260 -0.01523 0.04197
1570701614.651436090 0261 -0.01812 0.01676
1570701614.230958700 0262 -0.01437 0.10958
1570701614.406372786 0263 -0.00929 0.14796
1570701614.559906006 0264 -0.00999 0.04598
1570701614.727277994 0265 -0.01655 -0.34593
1570701614.894453764 0266 -0.00983 -0.64315
1570701615.669470549 0267 -0.00960 -0.81103
1570701615.184549332 0268 -0.01194 -0.86947
1570701615.352414131 0269 -0.01432 -0.87979
1570701615.512653828 0270 -0.01200 -0.82020
1570701615.678945780 0271 -0.00971 -0.80530
1570701615.855793476 0272 -0.00865 -0.85286
1570701616.110591173 0273 -0.01235 -0.91359
1570701616.181370735 0274 -0.00966 -0.84655
1570701616.348152161 0275 -0.00678 -0.79728
1570701616.506486177 0276 -0.00732 -0.81504
1570701616.678754091 0277 -0.00765 -0.76691
1570701616.891711235 0278 -0.00572 -0.68040
1570701617.704996824 0279 -0.00647 -0.67925
1570701617.173207521 0280 -0.00766 -0.71076
1570701617.334350109 0281 -0.00804 -0.68441
1570701617.500016212 0282 -0.00783 -0.62253
1570701617.665114164 0283 -0.00635 -0.60706
1570701617.832660913 0284 -0.00601 -0.65232
1570701618.248570204 0285 -0.00572 -0.65977
1570701618.163638353 0286 0.00432 -0.61050
1570701618.327694416 0287 0.00431 -0.64086
1570701618.514706373 0288 0.00483 -0.68154
1570701618.658589363 0289 0.00261 -0.62768
1570701618.826282263 0290 0.00083 -0.60133
1570701618.992857456 0291 0.00318 -0.66722
1570701619.168083906 0292 -0.00675 -0.70847
1570701619.321008444 0293 -0.00727 -0.67237
1570701619.487637520 0294 -0.00862 -0.69415
1570701619.652803898 0295 -0.02740 -1.28912
1570701619.821374893 0296 -0.02740 -1.28912
1570701620.328620195 0297 -0.01931 -1.68048
1570701620.148957968 0298 -0.01962 -1.68792
1570701620.314849854 0299 -0.02141 -1.77100
1570701620.483094215 0300 -0.02144 -1.76814
1570701620.650824785 0301 -0.02065 -1.73090
1570701620.814582109 0302 -0.01797 -1.66902
1570701620.978441715 0303 -0.01803 -1.72746
1570701621.144158840 0304 -0.01831 -1.78418
1570701621.307985544 0305 -0.01964 -1.70454
1570701621.475052357 0306 -0.01888 -1.68449
1570701621.642853260 0307 -0.01965 -1.73491
1570701621.809203863 0308 -0.01778 -1.70339
1570701621.971138477 0309 -0.01557 -1.66099
1570701622.146472692 0310 -0.01078 -1.62089
1570701622.301869869 0311 -0.00945 -1.58995
1570701622.467296124 0312 -0.00776 -1.54125
1570701622.636035442 0313 -0.00744 -1.47536
1570701622.800433636 0314 -0.01028 -1.44556
1570701622.965860844 0315 -0.01337 -1.46390
1570701623.129588604 0316 -0.01499 -1.95366
1570701623.294929266 0317 -0.01362 -1.87860
1570701623.474250078 0318 -0.01188 -1.81328
1570701623.630970955 0319 -0.01139 -1.81271
1570701623.793920279 0320 -0.01171 -1.80068
1570701623.957691908 0321 -0.00933 -1.71932
1570701624.123153210 0322 0.00285 -1.66087
1570701624.288181067 0323 0.00562 -1.51993
1570701624.472323179 0324 0.00619 -1.43513
1570701624.638567686 0325 0.00757 -1.37096
1570701624.786451578 0326 0.00684 -1.36637
1570701624.953321695 0327 0.00530 -1.40763
1570701625.140175581 0328 0.00829 -1.26725
1570701625.283361435 0329 0.01156 -1.16469
1570701625.451018095 0330 0.01046 -1.10224
1570701625.647506237 0331 0.01300 -0.99395
1570701625.779428244 0332 0.01529 -0.93780
1570701625.947791815 0333 0.01651 -0.87764
1570701626.117215633 0334 0.02072 0.28520
1570701626.279082537 0335 0.02246 0.37458
1570701626.443187714 0336 0.02391 0.40724
1570701626.644094944 0337 0.02243 0.41985
1570701626.775106430 0338 0.01929 0.40724
1570701626.978348494 0339 0.02187 0.57282
1570701627.116436481 0340 0.01090 0.63069
1570701627.273909569 0341 0.01312 0.65075
1570701627.441174984 0342 0.01223 0.61293
1570701627.601987839 0343 0.01047 0.32015
1570701627.769893408 0344 0.01249 0.36083
1570701627.931679487 0345 0.01255 0.31499
1570701628.969767570 0346 0.01736 0.28062
1570701628.262413263 0347 0.01774 0.32015
1570701628.434425354 0348 0.01954 0.37573
1570701628.597148657 0349 0.01994 0.42787
1570701628.759411335 0350 0.02023 0.49949
1570701628.924957275 0351 0.02197 0.62267
1570701629.977113008 0352 0.02560 1.75747
1570701629.261358976 0353 0.02614 1.83138
1570701629.424000502 0354 0.02691 1.86347
1570701629.588890553 0355 0.02702 1.74257
1570701629.752517939 0356 0.02866 1.76091
1570701629.917959213 0357 0.02771 1.70533
1570701630.919607878 0358 0.02793 1.77179
1570701630.257771969 0359 0.03042 1.87206
1570701630.468087912 0360 0.03121 1.73226
1570701630.581642151 0361 0.02855 1.63428
1570701630.749983549 0362 0.02854 1.66637
1570701630.912244797 0363 0.03139 1.78612
1570701631.110474586 0364 0.02058 1.90873
1570701631.244754553 0365 0.02056 1.93566
1570701631.459778070 0366 0.01891 1.99124
1570701631.575047493 0367 0.01926 2.02561
1570701631.740588427 0368 0.02226 2.13333
1570701631.931053400 0369 0.02121 2.14593
1570701632.705585957 0370 0.00289 1.09252
1570701632.240308762 0371 0.00260 1.21742
1570701632.409615040 0372 0.00501 1.31368
1570701632.572319031 0373 0.00566 1.29764
1570701632.732869387 0374 0.00691 1.36066
1570701632.900916338 0375 0.00862 1.39561
1570701633.641911268 0376 -0.00698 1.49302
1570701633.236230373 0377 -0.00687 1.49989
1570701633.397821188 0378 -0.00707 1.45234
1570701633.562079906 0379 0.00573 1.51651
1570701633.726849556 0380 -0.00605 1.49932
1570701633.894060612 0381 -0.01062 1.25638
1570701634.583901882 0382 -0.01191 0.93495
1570701634.231077194 0383 -0.01121 0.87995
1570701634.397839308 0384 -0.01344 0.74301
1570701634.554769278 0385 -0.02166 0.03312
1570701634.723068714 0386 -0.03340 -1.21249
1570701634.892176628 0387 -0.04185 -1.81524
1570701635.532937288 0388 -0.04567 -2.10401
1570701635.218233585 0389 -0.04673 -2.06964
1570701635.385663986 0390 -0.04631 -1.94301
1570701635.561630726 0391 -0.04659 -1.90061
1570701635.713608027 0392 -0.04555 -1.79462
1570701635.878780127 0393 -0.04414 -1.74019
1570701636.476539850 0394 -0.04157 -1.67258
1570701636.214146852 0395 -0.03894 -1.63247
1570701636.378041983 0396 -0.03619 -1.55913
1570701636.544500113 0397 -0.03465 -1.53736
1570701636.716448069 0398 -0.03250 -3.54622
1570701636.872493267 0399 -0.03250 -3.54622
1570701637.424729586 0400 -0.03250 -3.54622
1570701637.206688881 0401 -0.03128 -2.77396
1570701637.372205257 0402 -0.03208 -2.77626
1570701637.555336237 0403 -0.03245 -2.70063
1570701637.702575684 0404 -0.03179 -2.67885
1570701637.869178057 0405 -0.02959 -2.60380
1570701638.406671286 0406 -0.02864 -2.54421
1570701638.201766729 0407 -0.02312 -2.46113
1570701638.368068218 0408 -0.02194 -2.35341
1570701638.534105778 0409 -0.02027 -2.23596
1570701638.702577353 0410 -0.02033 -2.16892
1570701638.867318869 0411 -0.02042 -2.12595
1570701639.367365599 0412 -0.01972 -2.05949
1570701639.200459719 0413 -0.01846 -1.97927
1570701639.367152691 0414 -0.01657 -1.91224
1570701639.534521818 0415 -0.01627 -1.84978
1570701639.699640751 0416 -0.01489 -1.77931
1570701639.866155863 0417 -0.01211 -1.70654
1570701640.327218771 0418 -0.01212 -1.69738
1570701640.199364662 0419 -0.01109 -1.65784
1570701640.388023615 0420 0.00522 -1.13971
1570701640.533670425 0421 0.00405 -1.13741
1570701640.698718786 0422 0.00618 -1.15747
1570701640.866568565 0423 0.00649 -1.12366
1570701641.549463272 0424 -0.00736 -1.15117
1570701641.198300600 0425 0.00706 -1.10189
1570701641.364791155 0426 -0.00834 -1.08585
1570701641.530790091 0427 0.00630 -0.99991
1570701641.698796749 0428 0.00363 -0.99360
1570701641.864179373 0429 0.00260 -0.99418
1570701642.375247240 0430 0.00368 -1.06408
1570701642.216392994 0431 -0.01733 -1.00563
1570701642.376264334 0432 -0.01436 -0.91855
1570701642.530303478 0433 -0.01353 -0.88761
1570701642.696283102 0434 -0.01484 -0.86526
1570701642.867466927 0435 -0.01677 -0.88302
1570701643.320845842 0436 -0.01668 -0.85380
1570701643.195776701 0437 -0.01762 -0.78791
1570701643.371813774 0438 -0.00635 -1.95214
1570701643.529439211 0439 -0.01235 -2.44775
1570701643.696155548 0440 -0.01224 -2.45692
1570701643.862488508 0441 -0.01227 -2.51250
1570701644.282984972 0442 -0.01045 -2.43572
1570701644.194886208 0443 -0.01073 -2.38759
1570701644.362498522 0444 -0.02163 -2.30680
1570701644.536054134 0445 -0.02033 -2.25008
1570701644.700025320 0446 -0.01828 -2.16127
1570701644.862026215 0447 -0.01375 -2.01689
1570701645.275125027 0448 -0.01318 -1.97850
1570701645.196812630 0449 -0.01607 -1.99053
1570701645.368192196 0450 -0.01259 -2.14867
1570701645.484606028 0451 -0.01217 -2.15783
1570701645.659050703 0452 -0.01430 -2.17961
1570701645.878919363 0453 -0.01661 -2.50849
1570701645.979767323 0454 -0.01810 -2.65745
1570701646.195219755 0455 -0.01566 -2.68037
1570701646.312833548 0456 -0.01389 -2.49224
1570701646.483442068 0457 -0.01279 -2.48708
1570701646.648645639 0458 -0.00971 -2.36848
1570701646.808707952 0459 -0.00688 -2.32608
1570701646.975980282 0460 -0.00686 -2.22754
1570701647.140119553 0461 -0.00740 -2.10549
1570701647.305730104 0462 -0.00363 -1.98517
1570701647.470335007 0463 -0.00255 -1.92444
1570701647.640672684 0464 -0.00129 -1.83277
1570701647.803779125 0465 -0.00031 -1.79151
1570701647.990487576 0466 0.00327 -1.72620
1570701648.133642673 0467 0.00311 -1.71703
1570701648.299189091 0468 -0.01229 -1.93017
1570701648.466127157 0469 -0.01612 -2.42692
1570701648.637381315 0470 -0.01575 -2.69507
1570701648.818672895 0471 -0.01650 -2.84003
1570701648.961917639 0472 -0.01686 -2.89102
1570701649.192731857 0473 -0.01501 -2.74434
1570701649.292686462 0474 -0.00499 -2.32035
1570701649.457839489 0475 -0.00747 -2.33124
1570701649.634660482 0476 -0.00796 -2.26592
1570701649.836565733 0477 -0.00577 -2.09976
1570701649.953322649 0478 -0.00518 -2.09289
1570701650.188536167 0479 -0.00489 -2.05507
1570701650.310075760 0480 -0.00435 -2.00236
1570701650.482793808 0481 -0.00292 -1.95824
1570701650.616403103 0482 -0.00211 -1.93132
1570701650.785489321 0483 -0.00223 -1.91871
1570701650.992621660 0484 -0.00303 -1.90324
1570701651.113132954 0485 -0.00126 -1.86829
1570701651.288313627 0486 -0.00179 -1.86428
1570701651.461338758 0487 -0.00366 -1.80355
1570701651.619863749 0488 -0.00262 -1.69698
1570701651.820298672 0489 -0.00020 -1.62192
1570701651.940719366 0490 -0.00021 -1.62937
1570701652.106611729 0491 -0.00007 -1.63968
1570701652.273322105 0492 -0.00052 -1.54858
1570701652.444540739 0493 0.00272 -1.57895
1570701652.604651451 0494 0.00385 -1.57551
1570701652.770491362 0495 0.00178 -1.64942
1570701652.934390306 0496 0.00280 -1.52566
1570701653.100193977 0497 0.00449 -1.53884
1570701653.268627644 0498 0.00479 -1.47123
1570701653.435734749 0499 0.00436 -1.40763
1570701653.600992918 0500 0.00441 -1.35607
1570701653.763883352 0501 0.00666 -1.30794
1570701653.927649498 0502 0.00652 -1.31424
1570701654.948001385 0503 0.00039 -1.20514
1570701654.259248495 0504 0.00039 -1.20514
1570701654.427527905 0505 -0.00376 -2.01953
1570701654.590260506 0506 -0.00376 -2.01953
1570701654.796292067 0507 -0.00435 -2.05849
1570701654.959486246 0508 0.00277 -1.95937
1570701655.132119894 0509 0.00153 -1.93989
1570701655.252504110 0510 0.00326 -1.96682
1570701655.469558001 0511 -0.01789 -1.94333
1570701655.584215641 0512 -0.01708 -1.86312
1570701655.751364470 0513 -0.01644 -1.90093
1570701655.916770458 0514 -0.01660 -1.87343
1570701656.974515676 0515 -0.01627 -1.85796
1570701656.247229815 0516 -0.01577 -1.82473
1570701656.419622898 0517 -0.02037 -1.78577
1570701656.577009439 0518 -0.02085 -1.82759
1570701656.742317200 0519 -0.02227 -1.80238
1570701656.928599119 0520 -0.02341 -2.07511
1570701657.734167814 0521 -0.02629 -2.43836
1570701657.248783588 0522 -0.02731 -2.49738
1570701657.406757116 0523 -0.02484 -2.88029
1570701657.588996172 0524 -0.02222 -2.82013
1570701657.735882521 0525 -0.02148 -2.73647
1570701657.904401541 0526 -0.02334 -2.69579
1570701658.666459084 0527 -0.02388 -2.62131
1570701658.237012625 0528 -0.02310 -2.55714
1570701658.445108652 0529 -0.01220 -2.49239
1570701658.563506365 0530 -0.01200 -2.45973
1570701658.752656937 0531 -0.00983 -2.37322
1570701658.895746946 0532 -0.00812 -2.29071
1570701659.932696104 0533 -0.00774 -2.27925
1570701659.226951122 0534 -0.00711 -2.23743
1570701659.433038235 0535 -0.00181 -2.16466
1570701659.556925535 0536 -0.00092 -2.08387
1570701659.722494602 0537 -0.00323 -2.10393
1570701659.893902779 0538 -0.00822 -2.47463
1570701660.576504707 0539 -0.01418 -3.13640
1570701660.222077847 0540 -0.02106 -3.67555
1570701660.386301517 0541 -0.02551 -3.87036
1570701660.551227331 0542 -0.02410 -3.90015
1570701660.716547251 0543 -0.02193 -3.82280
1570701660.905357838 0544 -0.01885 -3.72311
1570701661.478467226 0545 -0.01682 -3.65149
1570701661.216827154 0546 -0.01493 -3.56955
1570701661.380347252 0547 -0.00891 -3.11046
1570701661.544248104 0548 -0.00906 -3.10186
1570701661.724222422 0549 -0.00956 -2.99472
1570701661.878517151 0550 -0.00717 -2.86982
1570701662.460472584 0551 -0.00687 -2.87612
1570701662.242914438 0552 -0.00657 -2.83200
1570701662.373401642 0553 -0.00183 -2.73288
1570701662.539050341 0554 -0.00065 -2.68189
1570701662.703470945 0555 -0.00049 -2.66871
1570701662.868741512 0556 -0.00240 -2.66756
1570701663.393365383 0557 -0.00413 -2.63949
1570701663.204430819 0558 -0.00314 -2.62917
1570701663.368169069 0559 -0.00115 -2.56099
1570701663.531288862 0560 0.01016 -2.47276
1570701663.697132826 0561 0.01075 -2.40916
1570701663.862389088 0562 0.00937 -2.40056
1570701664.331291437 0563 0.01080 -2.29457
1570701664.193517208 0564 0.01155 -2.25503
1570701664.359486341 0565 0.01073 -2.26993
1570701664.524538994 0566 0.00728 -1.61196
1570701664.690949917 0567 0.00693 -1.62056
1570701664.861900330 0568 0.00676 -1.69390
1570701665.632873535 0569 0.00535 -1.97464
1570701665.189496517 0570 0.00486 -2.06288
1570701665.355579853 0571 0.00437 -2.10872
1570701665.517948389 0572 0.01013 -2.11044
1570701665.685319662 0573 0.00997 -2.05429
1570701665.868817806 0574 0.00935 -1.97636
1570701666.634947300 0575 0.01044 -1.86464
1570701666.180424452 0576 0.01128 -1.78729
1570701666.393609285 0577 0.01584 -1.69332
1570701666.511878967 0578 0.01675 -1.64004
1570701666.683686256 0579 0.01504 -1.62972
1570701666.844765425 0580 0.01492 -1.52888
1570701667.144368649 0581 0.01763 -1.42461
1570701667.177672386 0582 0.01862 -1.35413
1570701667.339948177 0583 0.01861 -1.30257
1570701667.505732059 0584 0.01891 -1.21891
1570701667.671005011 0585 0.01982 -1.18625
1570701667.838746071 0586 0.02091 -1.10948
1570701668.360686541 0587 0.02250 -1.05849
1570701668.169217825 0588 0.02534 -1.01551
1570701668.335650444 0589 0.02583 -1.01036
1570701668.502061605 0590 0.02444 -1.01265
1570701668.669251204 0591 0.02264 -0.96567
1570701668.839807987 0592 0.02024 -0.96624
1570701669.130195618 0593 0.01914 -1.11693
1570701669.167934179 0594 0.01790 -1.20745
1570701669.334574223 0595 0.01658 -1.22063
1570701669.509030342 0596 0.01692 -1.15360
1570701669.667368889 0597 0.01865 -1.08140
1570701669.834127903 0598 0.02081 -0.97197
