Time(ROS) Frame LO(m) AO(deg)
1570713085.133044481 0608 -0.03354 -1.97003
1570713085.298141241 0609 -0.03522 -1.93107
1570713085.466739893 0610 -0.03526 -1.95857
1570713085.651442766 0611 -0.03453 -2.18431
1570713085.740097761 0612 -0.03404 -2.23359
1570713085.885404587 0613 -0.02435 -2.25192
1570713086.963478804 0614 -0.02309 -2.21468
1570713086.215159416 0615 -0.02255 -2.20494
1570713086.380970716 0616 -0.02111 -2.16082
1570713086.576573133 0617 -0.02073 -2.16082
1570713086.715320587 0618 -0.02241 -2.19921
1570713086.881359816 0619 -0.01096 -2.58809
1570713087.435820103 0620 -0.01192 -2.64767
1570713087.212275982 0621 -0.01267 -2.62189
1570713087.383305073 0622 -0.01447 -2.64424
1570713087.540568829 0623 -0.01354 -2.56517
1570713087.709642887 0624 -0.01248 -2.54626
1570713087.923452139 0625 -0.00027 -2.49928
1570713088.372143984 0626 -0.00070 -2.50386
1570713088.249140263 0627 -0.00043 -2.46318
1570713088.367961168 0628 -0.00055 -2.44141
1570713088.537932634 0629 -0.00077 -2.45000
1570713088.700546741 0630 -0.00080 -2.44828
1570713088.867278576 0631 0.02128 -2.40016
1570713089.317825794 0632 0.02624 -2.31593
1570713089.244843960 0633 0.02489 -2.34114
1570713089.362201452 0634 0.02348 -2.36463
1570713089.529547930 0635 0.02329 -2.36521
1570713089.696521521 0636 0.02179 -2.33427
1570713089.867755890 0637 0.02108 -2.35031
1570713090.247790813 0638 0.02056 -2.38870
1570713090.214449406 0639 0.02045 -2.39901
1570713090.394294739 0640 0.02060 -2.37151
1570713090.522222042 0641 0.02115 -2.39615
1570713090.690659523 0642 0.02178 -2.42651
1570713090.862546682 0643 0.02164 -2.43797
1570713091.302662849 0644 0.01328 -3.46127
1570713091.218949795 0645 0.00922 -4.32071
1570713091.390894890 0646 0.00931 -4.31670
1570713091.557086229 0647 0.01281 -4.21529
1570713091.680768251 0648 0.01301 -4.19867
1570713091.846359015 0649 0.01942 -3.86865
1570713092.359981775 0650 0.02140 -3.76322
1570713092.177459478 0651 0.02186 -3.70994
1570713092.345257521 0652 0.02103 -3.69905
1570713092.509331465 0653 0.01925 -3.65493
1570713092.709682465 0654 0.01913 -3.65321
1570713092.839168787 0655 0.01808 -3.51341
1570713093.171159506 0656 0.01963 -3.37247
1570713093.170610189 0657 0.02213 -3.27735
1570713093.336365938 0658 0.02214 -3.21261
1570713093.503565550 0659 0.02388 -3.15302
1570713093.668239117 0660 0.02490 -3.10318
1570713093.834658623 0661 0.02383 -3.06307
1570713094.900873899 0662 0.02268 -3.03098
1570713094.165951729 0663 0.01911 -3.04588
1570713094.334203005 0664 0.01666 -3.05276
1570713094.499093056 0665 0.01587 -3.05333
1570713094.667170048 0666 0.01522 -3.03900
1570713094.825873375 0667 0.01662 -3.02869
1570713094.992765427 0668 0.01698 -3.01609
1570713095.157718897 0669 0.01723 -2.98515
1570713095.326072693 0670 0.01795 -2.92785
1570713095.493633986 0671 -0.01402 -1.92787
1570713095.658360243 0672 -0.01402 -1.92787
1570713095.820191622 0673 -0.01402 -1.92787
1570713095.986779451 0674 -0.01402 -1.92787
1570713096.152511358 0675 0.00161 -2.08850
1570713096.318447590 0676 0.00161 -2.08850
1570713096.483803511 0677 0.00161 -2.08850
1570713096.648302317 0678 0.00216 -2.07016
1570713096.812961340 0679 0.00346 -2.04495
1570713096.979003191 0680 0.00368 -2.16470
1570713097.144503355 0681 0.00857 -2.64369
1570713097.313196182 0682 0.00457 -3.15535
1570713097.487338781 0683 0.00402 -3.21780
1570713097.653510094 0684 0.00576 -3.20290
1570713097.806952000 0685 0.00413 -3.14446
1570713097.986339808 0686 0.00269 -3.07628
1570713098.138363600 0687 -0.00208 -1.77854
1570713098.306241989 0688 -0.00044 -1.80088
1570713098.478575230 0689 -0.00028 -1.79286
1570713098.638262987 0690 -0.00474 -1.67827
1570713098.804179668 0691 -0.00833 -1.68572
1570713098.966507673 0692 -0.00876 -1.64733
1570713099.132956266 0693 -0.01557 -1.54993
1570713099.300962925 0694 -0.01342 -1.48289
1570713099.471516848 0695 -0.01446 -1.50352
1570713099.633206129 0696 -0.01342 -1.39064
1570713099.799531460 0697 -0.01238 -1.39924
1570713099.966127396 0698 -0.01524 -1.78427
1570713100.133747339 0699 0.01701 -3.43021
1570713100.300365686 0700 -0.02089 -3.95848
1570713100.467537403 0701 -0.01968 -4.01349
1570713100.633494377 0702 -0.01995 -3.99114
1570713100.820236206 0703 -0.02005 -3.90348
1570713100.966408491 0704 -0.02164 -3.89259
1570713101.135291338 0705 0.01571 -3.80493
