Time(ROS) Frame LO(m) AO(deg)
1570715386.678045273 0385 -0.18334 -5.51916
1570715386.845684290 0386 -0.18244 -5.38566
1570715387.124139309 0387 -0.18104 -5.22409
1570715387.179920912 0388 -0.17986 -5.12726
1570715387.347061634 0389 -0.17868 -5.03616
1570715387.512067080 0390 -0.07151 -3.33998
1570715387.686629295 0391 -0.00081 -3.33998
1570715387.844833612 0392 -0.00204 -3.22367
1570715388.122300148 0393 -0.00216 -3.00995
1570715388.180615187 0394 -0.01387 -2.04796
1570715388.345413446 0395 -0.02315 -1.13867
1570715388.517998219 0396 0.03170 -0.23569
1570715388.678139687 0397 0.03531 0.63864
1570715388.847290277 0398 0.06858 2.00430
1570715389.169508696 0399 0.07680 3.26538
1570715389.178194761 0400 0.08411 4.35286
1570715389.267415524 0401 0.10358 4.95676
1570715389.441629171 0402 0.10949 6.14163
1570715389.604718685 0403 0.11277 7.32021
1570715389.766962767 0404 0.11480 8.54691
1570715389.939134598 0405 0.11507 8.75948
1570715390.937284708 0406 0.11511 8.80646
1570715390.260690212 0407 0.14999 8.80646
1570715390.425187826 0408 0.14999 8.80646
1570715390.606404781 0409 0.15006 8.85058
1570715390.784476519 0410 0.15006 8.85058
1570715390.966621637 0411 0.15192 9.11872
1570715391.876279354 0412 0.15192 9.11872
1570715391.277199984 0413 0.18424 9.76265
1570715391.421897173 0414 0.18424 9.76265
1570715391.594519377 0415 0.18053 9.54149
1570715391.750705719 0416 0.17505 8.40531
1570715391.939913750 0417 0.17475 8.37724
1570715392.808727026 0418 0.17568 8.35432
1570715392.246954918 0419 0.20562 8.24603
1570715392.416887760 0420 0.20440 8.10852
1570715392.582782507 0421 0.20165 8.04206
1570715392.785757780 0422 0.20195 8.12628
1570715392.908983469 0423 0.20129 8.10050
1570715393.755919933 0424 0.19863 7.99049
1570715393.240645170 0425 0.21697 7.93721
1570715393.424108267 0426 0.21860 7.96814
1570715393.574629307 0427 0.21923 7.87590
1570715393.740477800 0428 0.21865 7.80944
1570715393.940863848 0429 0.21361 7.70287
1570715394.675371885 0430 0.21398 7.63526
1570715394.235990286 0431 0.23935 7.67880
1570715394.399478912 0432 0.23960 7.63010
1570715394.566404581 0433 0.23807 7.66677
1570715394.732597113 0434 0.23538 7.61578
1570715394.896259308 0435 0.23364 7.60088
1570715395.623988867 0436 0.23472 7.61119
1570715395.228752136 0437 0.21752 7.70630
1570715395.395536423 0438 0.21241 7.61177
1570715395.561547041 0439 0.21314 7.57911
1570715395.726725101 0440 0.21727 7.68338
1570715395.891205072 0441 0.22114 7.72005
1570715396.565322876 0442 0.22257 7.76876
1570715396.221698761 0443 0.15493 6.56799
1570715396.388567209 0444 0.15790 6.69920
1570715396.602146864 0445 0.15943 6.72900
1570715396.717482805 0446 0.15883 6.72212
1570715396.886662960 0447 0.16415 6.84416
1570715397.491844893 0448 0.16795 6.86765
1570715397.217184782 0449 0.06047 6.91807
1570715397.380104780 0450 0.05714 6.75363
1570715397.558796883 0451 0.05399 6.29641
1570715397.711128473 0452 0.04339 5.45474
1570715397.875911951 0453 0.03084 4.55806
1570715398.421937704 0454 0.01891 3.62758
1570715398.212270498 0455 -0.04181 2.63407
1570715398.406903744 0456 -0.05060 1.59186
1570715398.542390108 0457 -0.05910 0.97249
1570715398.705405951 0458 -0.06421 0.13166
1570715398.869497776 0459 -0.07019 -0.70257
1570715399.367233038 0460 -0.08100 -1.58664
1570715399.206200600 0461 -0.11684 -2.46900
1570715399.367341042 0462 -0.12630 -3.42412
1570715399.532892704 0463 -0.12912 -4.30934
1570715399.698847294 0464 -0.12638 -5.02668
1570715399.863552809 0465 -0.12285 -6.05170
1570715400.287386656 0466 -0.12914 -6.94151
1570715400.205729723 0467 -0.16112 -7.92184
1570715400.391939402 0468 -0.16507 -8.13040
1570715400.528635502 0469 -0.16033 -8.01580
